season,team,team_key,level,conference_2020_21,wins,losses,win_pct,delta,rating_rank,rating,power_rank,power,offense_rank,offense,defense_rank,defense,hfa,sos_rank,sos,source_row
2020-21,St Francis PA,st francis pa,NCAA D1,,6.0,16.0,0.273,1.0,33.0,25.13,307.0,21.78,308.0,84.86,304.0,12.57,2.77,265.0,24.55,5680
2020-21,Utah Tech,utah tech,NCAA D1,,8.0,13.0,0.381,-1.0,33.0,35.13,37.0,17.85,341.0,84.06,39.0,19.44,2.79,256.0,24.91,5681
2020-21,Queens NC,queens nc,NCAA D2,,16.0,7.0,0.696,,334.0,5.12,316.0,21.22,228.0,86.87,375.0,10.0,2.86,475.0,12.44,5682
2020-21,Coppin St,coppin st,NCAA D1,,9.0,13.0,0.409,,335.0,5.11,358.0,18.61,277.0,85.62,419.0,8.64,2.82,239.0,25.35,5683
2020-21,N Illinois,n illinois,NCAA D1,,3.0,16.0,0.158,1.0,336.0,5.11,32.0,20.86,427.0,81.47,246.0,15.05,2.73,139.0,30.4,5684
2020-21,SIUE,siue,NCAA D1,,9.0,17.0,0.346,-1.0,337.0,5.1,361.0,18.46,466.0,80.3,28.0,13.81,2.68,229.0,25.73,5685
2020-21,Southern Univ,southern univ,NCAA D1,,8.0,11.0,0.421,1.0,338.0,5.09,314.0,21.26,366.0,83.32,283.0,13.6,2.95,317.0,22.03,5686
2020-21,MO Western,mo western,NCAA D2,,14.0,11.0,0.56,-1.0,339.0,5.09,36.0,18.54,231.0,86.83,45.0,17.36,2.87,344.0,20.3,5687
2020-21,Tennessee Tech,tennessee tech,NCAA D1,,5.0,22.0,0.185,,34.0,5.07,328.0,20.16,352.0,83.68,316.0,12.13,2.82,162.0,28.85,5688
2020-21,Hampton,hampton,NCAA D1,,11.0,14.0,0.44,,34.0,15.06,366.0,18.18,349.0,83.83,374.0,10.0,2.7,314.0,22.08,5689
2020-21,Fort Hays St,fort hays st,NCAA D2,,12.0,11.0,0.522,,34.0,25.04,338.0,19.71,324.0,84.41,349.0,10.96,2.9,353.0,19.51,5690
2020-21,SW Baptist,sw baptist,NCAA D2,,15.0,7.0,0.682,,34.0,35.04,34.0,19.57,327.0,84.33,351.0,10.9,2.8,416.0,15.18,5691
2020-21,Lehigh,lehigh,NCAA D1,,4.0,11.0,0.267,,344.0,5.04,35.0,18.98,412.0,81.96,301.0,12.68,2.69,261.0,24.64,5692
2020-21,C Oklahoma,c oklahoma,NCAA D2,,13.0,11.0,0.542,,345.0,5.03,354.0,18.79,153.0,89.42,517.0,5.02,2.89,351.0,19.71,5693
2020-21,Cent Arkansas,cent arkansas,NCAA D1,,5.0,19.0,0.208,1.0,346.0,5.02,335.0,19.8,241.0,86.54,406.0,8.91,2.86,16.0,28.9,5694
2020-21,Binghamton,binghamton,NCAA D1,,4.0,14.0,0.222,-1.0,347.0,5.02,348.0,19.01,364.0,83.37,335.0,11.3,2.66,225.0,25.85,5695
2020-21,MO St Louis,mo st louis,NCAA D2,,13.0,6.0,0.684,,348.0,5.01,353.0,18.82,41.0,81.97,305.0,12.5,2.8,41.0,15.4,5696
2020-21,Michigan Tech,michigan tech,NCAA D2,,15.0,8.0,0.652,1.0,349.0,5.0,329.0,20.16,492.0,79.7,215.0,16.11,2.8,417.0,15.09,5697
2020-21,Augustana SD,augustana sd,NCAA D2,,9.0,7.0,0.563,-1.0,35.0,5.0,339.0,19.61,235.0,86.75,42.0,48.52,2.86,39.0,16.16,5698
2020-21,Findlay,findlay,NCAA D2,,18.0,5.0,0.783,,35.0,14.99,325.0,20.34,303.0,84.95,346.0,11.05,2.96,53.0,48.77,5699
2020-21,Emporia St,emporia st,NCAA D2,,11.0,13.0,0.458,,35.0,24.98,345.0,19.23,411.0,81.96,291.0,12.92,2.88,334.0,21.03,5700
2020-21,SE Louisiana,se louisiana,NCAA D1,,8.0,18.0,0.308,,35.0,34.96,377.0,17.24,393.0,82.39,361.0,10.5,2.89,203.0,26.35,5701
2020-21,Lincoln MO,lincoln mo,NCAA D2,,12.0,11.0,0.522,,354.0,4.93,367.0,18.06,318.0,84.51,398.0,9.2,3.09,356.0,19.24,5702
2020-21,FL Southern,fl southern,NCAA D2,,7.0,5.0,0.583,,355.0,4.92,351.0,18.98,119.0,90.74,54.0,33.89,2.82,388.0,16.22,5703
2020-21,Grand Valley St,grand valley st,NCAA D2,,12.0,7.0,0.632,,356.0,4.91,347.0,19.08,458.0,80.46,269.0,14.27,2.7,425.0,14.72,5704
2020-21,TN Martin,tn martin,NCAA D1,,8.0,16.0,0.333,,357.0,4.9,4.0,16.14,389.0,82.46,39.0,49.33,2.79,243.0,25.31,5705
2020-21,Carson-Newman,carson newman,NCAA D2,,16.0,6.0,0.727,,358.0,4.89,356.0,18.68,457.0,80.47,278.0,13.86,2.9,494.0,11.33,5706
2020-21,Wayne St NE,wayne st ne,NCAA D2,,11.0,7.0,0.611,,359.0,4.89,363.0,18.39,42.0,81.78,314.0,12.26,2.79,407.0,15.45,5707
2020-21,Presbyterian,presbyterian,NCAA D1,,7.0,15.0,0.318,2.0,36.0,4.88,355.0,18.72,517.0,79.06,242.0,15.31,2.85,34.0,20.59,5708
2020-21,Fairmont St,fairmont st,NCAA D2,,15.0,5.0,0.75,-1.0,36.0,14.88,374.0,17.65,148.0,89.53,546.0,3.78,2.82,504.0,10.64,5709
2020-21,Drury,drury,NCAA D2,,11.0,10.0,0.524,-1.0,36.0,24.88,344.0,19.29,193.0,87.65,457.0,7.29,2.84,395.0,16.08,5710
2020-21,SC Upstate,sc upstate,NCAA D1,,5.0,18.0,0.217,1.0,36.0,34.87,352.0,18.93,409.0,81.98,302.0,12.61,2.78,237.0,25.39,5711
2020-21,Rogers St,rogers st,NCAA D2,,11.0,13.0,0.458,-1.0,364.0,4.87,373.0,17.75,319.0,84.48,4.0,58.93,2.85,349.0,19.94,5712
2020-21,McNeese St,mcneese st,NCAA D1,,10.0,14.0,0.417,1.0,365.0,4.87,342.0,19.4,312.0,84.63,364.0,10.42,2.89,489.0,11.62,5713
2020-21,NW Nazarene,nw nazarene,NCAA D2,,13.0,5.0,0.722,-1.0,366.0,4.86,392.0,16.57,301.0,85.0,459.0,7.22,2.67,433.0,14.21,5714
2020-21,Southern Nazarene,southern nazarene,NCAA D2,,11.0,8.0,0.579,1.0,367.0,4.86,359.0,18.57,643.0,75.34,145.0,18.88,2.69,398.0,15.86,5715
2020-21,Lewis,lewis,NCAA D2,,14.0,12.0,0.538,1.0,368.0,4.86,357.0,18.63,481.0,80.01,268.0,14.28,2.74,372.0,17.26,5716
2020-21,TX A&M K'ville,tx a m k ville,NCAA D2,,15.0,3.0,0.833,-2.0,369.0,4.86,383.0,17.07,511.0,79.26,286.0,13.45,2.89,52.0,69.38,5717
2020-21,Tennessee St,tennessee st,NCAA D1,,4.0,19.0,0.174,,37.0,4.85,337.0,19.76,378.0,83.01,31.0,12.4,2.74,285.0,23.82,5718
2020-21,Ark Monticello,ark monticello,NCAA D2,,16.0,5.0,0.762,,37.0,14.85,381.0,17.13,399.0,82.16,355.0,10.63,2.81,481.0,12.03,5719
2020-21,Charleston WV,charleston wv,NCAA D2,,14.0,4.0,0.778,,37.0,24.82,371.0,17.8,367.0,83.3,369.0,10.16,2.81,539.0,8.52,5720
2020-21,Tusculum,tusculum,NCAA D2,,14.0,7.0,0.667,,37.0,34.81,384.0,16.98,448.0,80.65,318.0,11.98,2.93,428.0,14.55,5721
2020-21,St Edward's,st edward s,NCAA D2,,12.0,8.0,0.6,,374.0,4.81,343.0,19.35,164.0,88.88,487.0,6.13,2.86,484.0,11.86,5722
2020-21,Ashland,ashland,NCAA D2,,15.0,9.0,0.625,,375.0,4.79,372.0,17.8,456.0,80.48,29.0,12.97,2.82,426.0,14.71,5723
2020-21,Alabama A&M,alabama a m,NCAA D1,,6.0,9.0,0.4,,376.0,4.79,395.0,16.39,613.0,76.3,225.0,15.74,2.94,338.0,20.73,5724
2020-21,Randolph-Macon,randolph macon,NCAA D3,,,,,,377.0,4.76,407.0,15.53,545.0,78.46,297.0,12.72,2.88,65.0,0.33,5725
2020-21,Malone,malone,NCAA D2,,17.0,8.0,0.68,,378.0,4.75,387.0,16.85,207.0,87.37,51.0,15.13,2.81,479.0,12.27,5726
2020-21,S Arkansas,s arkansas,NCAA D2,,15.0,6.0,0.714,,379.0,4.75,405.0,15.69,529.0,78.84,306.0,12.5,2.75,448.0,13.54,5727
2020-21,Winona St,winona st,NCAA D2,,7.0,6.0,0.538,,38.0,4.75,39.0,16.61,428.0,81.46,353.0,10.8,2.83,399.0,15.85,5728
2020-21,Houston Chr,houston chr,NCAA D1,,6.0,19.0,0.24,,38.0,14.74,382.0,17.13,238.0,86.6,486.0,6.19,2.73,246.0,25.28,5729
2020-21,Pittsburg St,pittsburg st,NCAA D2,,10.0,12.0,0.455,,38.0,24.73,393.0,16.55,288.0,85.36,468.0,6.84,2.8,355.0,19.25,5730
2020-21,MN Mankato,mn mankato,NCAA D2,,10.0,7.0,0.588,,38.0,34.73,364.0,18.3,294.0,85.18,41.0,48.78,2.83,441.0,13.88,5731
2020-21,East Central OK,east central ok,NCAA D2,,10.0,9.0,0.526,,384.0,4.73,389.0,16.78,255.0,86.15,48.0,36.28,2.78,385.0,16.48,5732
2020-21,McKendree,mckendree,NCAA D2,,10.0,11.0,0.476,,385.0,4.73,38.0,17.16,362.0,83.51,39.0,59.29,2.84,367.0,17.83,5733
2020-21,Denver,denver,NCAA D1,,2.0,19.0,0.095,1.0,386.0,4.72,341.0,19.43,267.0,85.85,397.0,9.24,2.82,199.0,26.43,5734
2020-21,Kennesaw,kennesaw,NCAA D1,,5.0,19.0,0.208,-1.0,387.0,4.72,368.0,17.97,5.0,79.42,272.0,14.21,2.84,311.0,22.15,5735
2020-21,Upper Iowa,upper iowa,NCAA D2,,10.0,7.0,0.588,,388.0,4.71,403.0,15.91,91.0,92.0,664.0,-0.44,2.82,412.0,15.27,5736
2020-21,Indiana PA,indiana pa,NCAA D2,,1.0,1.0,0.5,,389.0,4.69,369.0,17.92,351.0,83.76,379.0,9.81,2.84,443.0,13.76,5737
2020-21,Point Loma,point loma,NCAA D2,,8.0,3.0,0.727,,39.0,4.69,388.0,16.84,296.0,85.15,45.0,47.34,2.87,496.0,11.24,5738
2020-21,Central Conn,central conn,NCAA D1,,5.0,16.0,0.238,,39.0,14.68,409.0,15.45,398.0,82.16,4.0,48.95,2.75,268.0,24.4,5739
2020-21,Incarnate Word,incarnate word,NCAA D1,,8.0,14.0,0.364,,39.0,24.68,399.0,16.18,503.0,79.35,307.0,12.48,2.78,347.0,20.14,5740
2020-21,MN Duluth,mn duluth,NCAA D2,,6.0,7.0,0.462,,39.0,34.67,362.0,18.43,278.0,85.61,428.0,8.47,2.77,422.0,14.89,5741
2020-21,Alcorn St,alcorn st,NCAA D1,,6.0,13.0,0.316,,394.0,4.65,397.0,16.32,43.0,81.44,358.0,10.53,2.86,252.0,25.09,5742
2020-21,TAM C. Christi,tam c christi,NCAA D1,,5.0,19.0,0.208,1.0,395.0,4.63,375.0,17.6,487.0,79.84,287.0,13.41,2.83,301.0,22.94,5743
2020-21,Emmanuel GA,emmanuel ga,NCCAA I,,17.0,7.0,0.708,-1.0,396.0,4.63,404.0,15.72,363.0,83.49,44.0,7.88,2.92,492.0,11.49,5744
2020-21,Indianapolis,indianapolis,NCAA D2,,11.0,12.0,0.478,,397.0,4.63,398.0,16.19,445.0,80.77,344.0,11.06,2.75,383.0,16.64,5745
2020-21,Idaho,idaho,NCAA D1,,1.0,21.0,0.045,,398.0,4.62,376.0,17.55,452.0,80.61,303.0,12.6,2.66,148.0,29.77,5746
2020-21,Seattle Pacific,seattle pacific,NCAA D2,,10.0,3.0,0.769,,399.0,4.62,378.0,17.21,26.0,86.05,469.0,6.81,2.84,54.0,18.44,5747
2020-21,Thomas Aquinas,thomas aquinas,NCAA D2,,14.0,2.0,0.875,,4.0,4.6,394.0,16.44,223.0,87.15,518.0,4.95,2.89,598.0,4.44,5748
2020-21,NE Kearney,ne kearney,NCAA D2,,8.0,14.0,0.364,,4.0,14.59,391.0,16.57,497.0,79.48,296.0,12.74,2.85,36.0,19.04,5749
2020-21,NC Central,nc central,NCAA D1,,5.0,9.0,0.357,,4.0,24.59,412.0,15.14,512.0,79.24,326.0,11.55,2.78,331.0,21.26,5750
2020-21,Sioux Falls,sioux falls,NCAA D2,,7.0,5.0,0.583,,4.0,34.58,423.0,14.5,598.0,76.81,288.0,13.34,2.83,413.0,15.26,5751
2020-21,Black Hills St,black hills st,NCAA D2,,11.0,7.0,0.611,,404.0,4.56,385.0,16.97,348.0,83.83,41.0,38.79,2.89,48.0,12.14,5752
2020-21,SW Oklahoma,sw oklahoma,NCAA D2,,7.0,11.0,0.389,,405.0,4.56,402.0,15.95,168.0,88.76,57.0,2.85,2.83,369.0,17.5,5753
2020-21,SE Oklahoma,se oklahoma,NCAA D2,,8.0,11.0,0.421,,406.0,4.55,396.0,16.36,423.0,81.71,367.0,10.31,2.85,387.0,16.26,5754
2020-21,Charleston So,charleston so,NCAA D1,,3.0,18.0,0.143,,407.0,4.55,379.0,17.2,425.0,81.56,337.0,11.29,2.72,306.0,22.61,5755
2020-21,AL Huntsville,al huntsville,NCAA D2,,15.0,4.0,0.789,,408.0,4.53,438.0,13.51,451.0,80.63,42.0,38.52,2.83,5.0,10.84,5756
2020-21,Howard,howard,NCAA D1,,1.0,4.0,0.2,,409.0,4.52,42.0,14.69,331.0,84.27,489.0,6.08,2.82,231.0,25.69,5757
2020-21,Lindenwood,lindenwood,NCAA D2,,10.0,10.0,0.5,,41.0,4.5,41.0,15.4,158.0,89.12,598.0,1.93,2.84,424.0,14.8,5758
2020-21,Ferris St,ferris st,NCAA D2,,9.0,11.0,0.45,,41.0,14.5,413.0,15.06,408.0,82.01,416.0,8.7,2.8,402.0,15.71,5759
2020-21,Wayne St MI,wayne st mi,NCAA D2,,12.0,7.0,0.632,,41.0,24.49,428.0,13.74,498.0,79.45,376.0,9.94,2.81,451.0,13.46,5760
2020-21,Rockhurst,rockhurst,NCAA D2,,9.0,13.0,0.409,,41.0,34.46,408.0,15.46,473.0,80.2,35.0,10.92,2.69,394.0,16.12,5761
2020-21,St Thomas MN,st thomas mn,NCAA D3,,,,,,414.0,4.46,445.0,13.17,416.0,81.84,46.0,46.99,2.84,64.0,0.9,5762
2020-21,Henderson St,henderson st,NCAA D2,,11.0,9.0,0.55,2.0,415.0,4.46,401.0,16.05,384.0,82.59,4.0,9.12,2.82,478.0,12.3,5763
2020-21,Angelo St,angelo st,NCAA D2,,8.0,10.0,0.444,,416.0,4.45,415.0,14.99,359.0,83.56,46.0,27.09,2.82,392.0,16.12,5764
2020-21,Midwest TX St,midwest tx st,NCAA D2,,11.0,9.0,0.55,-2.0,417.0,4.45,417.0,14.85,354.0,83.64,467.0,6.86,2.87,445.0,13.61,5765
2020-21,Barry,barry,NCAA D2,,2.0,5.0,0.286,1.0,418.0,4.45,406.0,15.63,244.0,86.38,519.0,4.9,2.81,364.0,18.32,5766
2020-21,Biola,biola,NCAA D2,,10.0,4.0,0.714,1.0,419.0,4.45,467.0,11.96,47.0,80.27,45.0,37.34,2.91,455.0,13.22,5767
2020-21,Georgia C&S,georgia c s,NCAA D2,,10.0,3.0,0.769,-2.0,42.0,4.44,457.0,12.64,557.0,78.06,368.0,10.24,2.9,51.0,10.35,5768
2020-21,Marietta,marietta,NCAA D3,,12.0,1.0,0.923,,42.0,14.43,425.0,14.3,212.0,87.33,578.0,2.62,3.02,64.0,20.84,5769
2020-21,WI Parkside,wi parkside,NCAA D2,,9.0,10.0,0.474,,42.0,24.43,419.0,14.77,555.0,78.12,311.0,12.3,2.72,418.0,15.0,5770
2020-21,N Michigan,n michigan,NCAA D2,,8.0,8.0,0.5,,42.0,34.42,414.0,15.04,506.0,79.3,331.0,11.4,2.86,435.0,14.2,5771
2020-21,Florida Tech,florida tech,NCAA D2,,4.0,4.0,0.5,,424.0,4.42,439.0,13.44,36.0,83.54,5.0,35.56,2.86,403.0,15.7,5772
2020-21,C Missouri,c missouri,NCAA D2,,7.0,15.0,0.318,,425.0,4.41,435.0,13.62,533.0,78.78,36.0,10.5,2.97,346.0,20.25,5773
2020-21,Minot St,minot st,NCAA D2,,9.0,7.0,0.563,1.0,426.0,4.41,426.0,13.97,442.0,80.82,41.0,8.8,2.82,44.0,13.98,5774
2020-21,Rollins,rollins,NCAA D2,,0.0,1.0,0.0,1.0,427.0,4.41,411.0,15.2,302.0,84.99,49.0,45.86,2.83,325.0,21.8,5775
2020-21,Trine,trine,NCAA D3,,17.0,1.0,0.944,-2.0,428.0,4.41,455.0,12.69,524.0,78.93,39.0,29.41,3.0,658.0,0.13,5776
2020-21,Tampa,tampa,NCAA D2,,3.0,4.0,0.429,,429.0,4.39,44.0,13.42,394.0,82.37,47.0,36.71,2.78,378.0,16.91,5777
2020-21,NC Pembroke,nc pembroke,NCAA D2,,3.0,3.0,0.5,,43.0,4.39,386.0,16.91,258.0,86.13,477.0,6.44,2.82,505.0,10.59,5778
2020-21,Ark Pine Bluff,ark pine bluff,NCAA D1,,4.0,21.0,0.16,1.0,43.0,14.38,424.0,14.44,546.0,78.42,324.0,11.68,2.87,182.0,27.77,5779
2020-21,Belmont Abbey,belmont abbey,NCAA D2,,19.0,5.0,0.792,1.0,43.0,24.37,474.0,11.38,471.0,80.24,47.0,6.79,2.78,519.0,9.81,5780
2020-21,Georgia SW,georgia sw,NCAA D2,,13.0,6.0,0.684,-2.0,43.0,34.37,431.0,13.7,383.0,82.59,47.0,16.77,2.97,528.0,9.26,5781
2020-21,Gannon,gannon,NCAA D2,,10.0,4.0,0.714,,434.0,4.36,43.0,13.71,554.0,78.16,341.0,11.2,2.94,59.0,15.18,5782
2020-21,Bemidji St,bemidji st,NCAA D2,,7.0,9.0,0.438,,435.0,4.36,437.0,13.56,357.0,83.61,5.0,15.6,2.75,397.0,15.9,5783
2020-21,Lee TN,lee tn,NCAA D2,,15.0,7.0,0.682,,436.0,4.34,434.0,13.66,596.0,76.84,308.0,12.48,2.85,51.0,79.86,5784
2020-21,Cedarville,cedarville,NCCAA I,,12.0,10.0,0.545,,437.0,4.34,429.0,13.73,422.0,81.76,44.0,57.63,2.85,471.0,12.72,5785
2020-21,Purdue Northwest,purdue northwest,NCAA D2,,8.0,12.0,0.4,,438.0,4.34,447.0,13.15,25.0,86.29,58.0,22.51,2.8,363.0,18.38,5786
2020-21,Palm Beach Atl,palm beach atl,NCAA D2,,2.0,5.0,0.286,,439.0,4.33,421.0,14.62,253.0,86.17,53.0,44.11,2.8,373.0,17.25,5787
2020-21,KY Wesleyan,ky wesleyan,NCAA D2,,10.0,6.0,0.625,,44.0,4.32,444.0,13.22,571.0,77.72,342.0,11.15,2.87,52.0,19.75,5788
2020-21,Lenoir-Rhyne,lenoir rhyne,NCAA D2,,9.0,7.0,0.563,,44.0,14.31,45.0,13.02,4.0,82.14,47.0,56.53,2.83,46.0,13.14,5789
2020-21,Valdosta St,valdosta st,NCAA D2,,17.0,5.0,0.773,,44.0,24.31,433.0,13.67,183.0,88.08,616.0,1.25,2.71,56.0,66.88,5790
2020-21,Alabama St,alabama st,NCAA D1,,4.0,14.0,0.222,3.0,44.0,34.29,416.0,14.97,513.0,79.2,33.0,11.43,2.83,361.0,18.94,5791
2020-21,Augusta,augusta,NCAA D2,,9.0,7.0,0.563,-1.0,444.0,4.29,427.0,13.96,481.0,80.01,38.0,49.6,2.81,495.0,11.25,5792
2020-21,Daemen,daemen,NCAA D2,,10.0,6.0,0.625,-1.0,445.0,4.29,441.0,13.41,353.0,83.68,5.0,55.38,2.88,57.0,16.78,5793
2020-21,NE Oklahoma,ne oklahoma,NCAA D2,,5.0,18.0,0.217,-1.0,446.0,4.29,422.0,14.52,298.0,85.11,51.0,45.06,2.76,348.0,19.94,5794
2020-21,Lake Superior,lake superior,NCAA D2,,8.0,11.0,0.421,1.0,447.0,4.28,443.0,13.24,37.0,83.25,499.0,5.64,2.81,415.0,15.18,5795
2020-21,Walsh,walsh,NCAA D2,,11.0,9.0,0.55,-1.0,448.0,4.28,432.0,13.68,496.0,79.49,378.0,9.84,2.85,497.0,11.13,5796
2020-21,Hawaii Hilo,hawaii hilo,NCAA D2,,10.0,3.0,0.769,,449.0,4.28,487.0,10.71,602.0,76.72,38.0,39.64,2.83,503.0,10.64,5797
2020-21,Adams St,adams st,NCAA D2,,10.0,11.0,0.476,,45.0,4.27,463.0,12.29,344.0,83.97,539.0,3.97,2.8,393.0,16.12,5798
2020-21,Wingate,wingate,NCAA D2,,11.0,10.0,0.524,1.0,45.0,14.26,442.0,13.35,254.0,86.16,57.0,12.84,2.73,449.0,13.51,5799
2020-21,Dubuque,dubuque,NCAA D3,,,,,-1.0,45.0,24.26,498.0,9.85,406.0,82.09,559.0,3.41,2.93,659.0,0.09,5800
2020-21,Newberry,newberry,NCAA D2,,9.0,7.0,0.563,,45.0,34.25,46.0,12.52,464.0,80.34,44.0,37.83,2.85,453.0,13.35,5801
2020-21,West Georgia,west georgia,NCAA D2,,14.0,8.0,0.636,,454.0,4.23,448.0,13.13,467.0,80.3,42.0,58.48,2.83,53.0,19.18,5802
2020-21,St Cloud,st cloud,NCAA D2,,8.0,9.0,0.471,,455.0,4.23,446.0,13.16,309.0,84.85,54.0,3.96,2.82,452.0,13.39,5803
2020-21,Ft Lewis,ft lewis,NCAA D2,,7.0,9.0,0.438,,456.0,4.22,436.0,13.59,375.0,83.19,49.0,16.05,2.84,439.0,14.02,5804
2020-21,IL Springfield,il springfield,NCAA D2,,8.0,12.0,0.4,1.0,457.0,4.19,454.0,12.69,488.0,79.81,42.0,28.54,2.87,423.0,14.83,5805
2020-21,SC Aiken,sc aiken,NCAA D2,,9.0,8.0,0.529,-1.0,458.0,4.18,462.0,12.33,507.0,79.29,417.0,8.69,2.9,477.0,12.35,5806
2020-21,Young Harris,young harris,NCAA D2,,5.0,6.0,0.455,,459.0,4.15,449.0,13.06,226.0,86.96,6.0,41.75,2.89,472.0,12.7,5807
2020-21,WI Platteville,wi platteville,NCAA D3,,8.0,2.0,0.8,,46.0,4.15,476.0,11.35,59.0,77.23,38.0,9.78,2.94,578.0,6.06,5808
2020-21,Glenville St,glenville st,NCAA D2,,9.0,4.0,0.692,,46.0,14.15,475.0,11.38,104.0,91.46,758.0,-4.44,2.87,52.0,39.55,5809
2020-21,Lander,lander,NCAA D2,,7.0,10.0,0.412,,46.0,24.13,451.0,12.97,323.0,84.42,53.0,24.21,2.86,447.0,13.55,5810
2020-21,Wheaton IL,wheaton il,NCAA D3,,12.0,1.0,0.923,,46.0,34.13,469.0,11.84,538.0,78.7,41.0,28.8,2.87,65.0,10.32,5811
2020-21,WI Oshkosh,wi oshkosh,NCAA D3,,5.0,2.0,0.714,,464.0,4.13,461.0,12.34,365.0,83.34,52.0,54.65,2.88,57.0,66.29,5812
2020-21,Fresno Pacific,fresno pacific,NCAA D2,,11.0,7.0,0.611,,465.0,4.13,482.0,10.9,385.0,82.53,538.0,4.02,2.93,457.0,13.17,5813
2020-21,Azusa Pacific,azusa pacific,NCAA D2,,5.0,7.0,0.417,,466.0,4.13,418.0,14.81,381.0,82.6,44.0,27.85,2.84,493.0,11.42,5814
2020-21,East Texas A&M,east texas a m,NCAA D2,,7.0,7.0,0.5,,467.0,4.11,452.0,12.76,465.0,80.31,43.0,48.1,2.78,485.0,11.83,5815
2020-21,Northwood MI,northwood mi,NCAA D2,,6.0,12.0,0.333,1.0,468.0,4.11,458.0,12.63,567.0,77.83,363.0,10.45,2.71,42.0,14.94,5816
2020-21,Miles,miles,NCAA D2,,9.0,1.0,0.9,-1.0,469.0,4.1,471.0,11.72,743.0,71.17,212.0,16.2,2.89,661.0,-0.17,5817
2020-21,Westminster UT,westminster ut,NCAA D2,,9.0,13.0,0.409,,47.0,4.1,456.0,12.64,537.0,78.72,387.0,9.58,2.73,404.0,15.63,5818
2020-21,Saginaw Val,saginaw val,NCAA D2,,5.0,12.0,0.294,1.0,47.0,14.08,485.0,10.79,54.0,78.58,44.0,17.86,2.85,375.0,17.15,5819
2020-21,Metro St,metro st,NCAA D2,,9.0,8.0,0.529,-1.0,47.0,24.08,472.0,11.52,514.0,79.16,436.0,8.01,2.8,486.0,11.77,5820
2020-21,Col Springs,col springs,NCAA D2,,7.0,9.0,0.438,,47.0,34.05,459.0,12.57,44.0,80.89,456.0,7.33,2.8,476.0,12.39,5821
2020-21,MT St-Billings,mt st billings,NCAA D2,,,,,,474.0,4.03,483.0,10.83,439.0,80.93,5.0,45.55,2.83,62.0,2.42,5822
2020-21,Columbus St,columbus st,NCAA D2,,5.0,7.0,0.417,,475.0,4.02,473.0,11.49,444.0,80.78,48.0,6.37,2.87,463.0,13.08,5823
2020-21,Chicago St,chicago st,NCAA D1,,0.0,9.0,0.0,3.0,476.0,4.02,466.0,12.02,49.0,79.72,437.0,7.96,2.83,81.0,35.77,5824
2020-21,Davenport,davenport,NCAA D2,,5.0,11.0,0.313,,477.0,4.01,481.0,11.04,495.0,79.53,46.0,17.16,2.75,411.0,15.28,5825
2020-21,S Wesleyan,s wesleyan,NCCAA I,,10.0,7.0,0.588,-2.0,478.0,4.01,489.0,10.56,436.0,81.12,51.0,35.09,2.78,491.0,11.52,5826
2020-21,Franklin Pierce,franklin pierce,NCAA D2,,1.0,1.0,0.5,-1.0,479.0,4.01,464.0,12.26,343.0,83.99,54.0,13.92,2.86,53.0,28.91,5827
2020-21,SD Mines,sd mines,NCAA D2,,9.0,9.0,0.5,,48.0,4.0,484.0,10.8,61.0,76.4,372.0,10.05,2.82,483.0,11.87,5828
2020-21,Maryville MO,maryville mo,NCAA D2,,8.0,12.0,0.4,1.0,48.0,14.0,51.0,48.86,66.0,74.84,38.0,19.68,2.8,409.0,15.42,5829
2020-21,IL Wesleyan,il wesleyan,NCAA D3,,8.0,1.0,0.889,-1.0,48.0,23.99,494.0,10.13,486.0,79.88,49.0,35.9,2.9,64.0,50.67,5830
2020-21,Regis CO,regis co,NCAA D2,,6.0,12.0,0.333,,48.0,33.98,478.0,11.33,518.0,79.05,438.0,7.93,2.84,406.0,15.53,5831
2020-21,Benedict,benedict,NCAA D2,,9.0,1.0,0.9,,484.0,3.97,51.0,78.74,38.0,82.72,608.0,1.67,2.9,61.0,43.28,5832
2020-21,S Carolina St,s carolina st,NCAA D1,,1.0,17.0,0.056,1.0,485.0,3.97,465.0,12.11,509.0,79.29,427.0,8.47,2.85,251.0,25.21,5833
2020-21,Wm Jewell,wm jewell,NCAA D2,,5.0,17.0,0.227,-1.0,486.0,3.96,47.0,11.83,502.0,79.38,43.0,38.11,2.79,371.0,17.46,5834
2020-21,Quincy,quincy,NCAA D2,,6.0,17.0,0.261,,487.0,3.96,49.0,10.39,373.0,83.21,57.0,22.83,2.82,365.0,18.19,5835
2020-21,Catawba,catawba,NCAA D2,,9.0,12.0,0.429,,488.0,3.95,492.0,10.32,263.0,85.99,652.0,-0.02,2.82,43.0,14.28,5836
2020-21,DePauw,depauw,NCAA D3,,12.0,1.0,0.923,,489.0,3.93,5.0,9.67,525.0,78.91,478.0,6.41,2.96,673.0,-1.12,5837
2020-21,Newman,newman,NCAA D2,,4.0,19.0,0.174,1.0,49.0,3.91,496.0,10.03,55.0,78.3,449.0,7.39,2.82,345.0,20.25,5838
2020-21,UT Tyler,ut tyler,NCAA D2,,12.0,10.0,0.545,-1.0,49.0,13.91,5.0,49.25,594.0,77.0,439.0,7.9,2.85,538.0,8.55,5839
2020-21,WV State,wv state,NCAA D2,,9.0,7.0,0.563,1.0,49.0,23.89,486.0,10.71,154.0,89.42,728.0,-3.05,2.77,53.0,38.9,5840
