"Matthew Marsh","Wake Forest",ACC,13,5.6,138.3,15.9,66.7,69.29,7.8,21.3,0,4.4,9,12,0.75,14,20,0.7,0,1,0,1.3,2.8,57.1,Fr,7-1,33,0.954868,130.544,3.5,2022,75562,"Reading, England",,0.00000000,14,19,0,1,0.7368,0.0000,10,10,1.0000,,93.0508,89.981,0.791385,18.5733,-0.985875,1.19929,-2.18517,6.05674,6.1538,3.70263,2.35411,0.3846,1.2308,1.6154,0.0000,0.3077,0.0769,2.8462,C,0.704619,2002-05-15
"Will Shepherd",Oakland,Horz,24,8.5,76.6,14.9,30.6,32.86,4.6,12.3,0,7.7,2,2,1,5,11,0.455,3,20,0.15,5.7,0.6,6.5,Fr,6-8,2,-0.245508,68.6637,3.1,2022,75563,"Dallas, TX",,2.00000000,4,5,1,6,0.8000,0.1667,0,0,,,104.549,106.278,0.309848,16.6142,-9.84033,-6.8068,-3.03353,-8.63739,6.1154,-6.12204,-2.51535,0.4231,0.6923,1.1154,0.2308,0.0769,0.2692,1.9231,PF/C,11.4154,2002-04-25
"Lazar Stefanovic",Utah,P12,31,62.2,94,18.3,43.7,47.79,3.3,9.3,10.5,17.9,40,48,0.833,47,114,0.412,33,107,0.308,0.1,1,21.7,Fr,6-7,20,0.850853,95.2469,3.8,2022,75565,"Belgrade, Yugoslavia",,0.95350013,30,56,17,58,0.5357,0.2931,1,1,1.0000,,108.51,105.322,1.90712,114.026,-1.25394,0.00680646,-1.26075,-2.32724,25.0968,-1.27966,-1.04758,0.7419,2.0968,2.8387,1.3226,0.4194,0.0323,7.5161,"Wing G",8.16186,2002-04-27
"Sahavaul Butters","UT Rio Grande Valley",WAC,6,2.5,140.9,5.4,100,61.86,7.9,18.2,6,0,1,3,0.333,1,1,1,0,0,0,3.7,0,300,Fr,6-8,15,0.479758,114.003,5.5,2022,75566,"Freeport, Bahamas",,1.00020004,1,1,0,0,1.0000,,0,0,,,109.246,111.991,0.258391,5.36329,-1.35659,-0.608772,-0.747822,-0.903205,4.8333,-0.553847,-0.349359,0.3333,0.8333,1.1667,0.1667,0.0000,0.1667,0.5000,PF/C,0,2002-10-15
"J.R Konieczny","Notre Dame",ACC,6,1.4,114.3,17.1,90,90,0,5.7,11.5,35.7,0,0,0,3,4,0.75,1,1,1,5.3,9.1,0,Fr,6-6,1,0.279092,109.527,6,2022,75567,"South Bend, IN",72.0,0.50017504,3,3,0,1,1.0000,0.0000,1,1,1.0000,,84.272,83.0978,0.512405,6.02488,12.1243,2.58355,9.54071,14.8055,3.1429,2.47824,12.3272,0.0000,0.1429,0.1429,0.1429,0.4286,0.1429,1.5714,"Scoring PG",3.157,2002-10-15
"Blake Wesley","Notre Dame",ACC,34,72.7,94.4,30.7,46.2,49.4,2.9,11.4,17.4,15.2,94,141,0.667,120,257,0.467,52,172,0.302,0.2,2.6,32.9,Fr,6-5,0,2.55426,110.717,2.6,2022,75568,"South Bend, IN",76.8,1.09090911,82,160,38,98,0.5125,0.3878,18,20,0.9000,25,100.407,95.7596,3.19172,181.526,1.47636,1.20732,0.269031,0.69861,29.3429,0.265936,0.432675,0.6857,3.0000,3.6857,2.4000,1.2571,0.0571,14.4000,"Combo G",10.4567,2003-03-16
"RayQuan Taylor","UT Rio Grande Valley",WAC,28,50,107.4,16.4,57.9,56.99,13,20,1.8,16,29,58,0.5,71,115,0.617,4,18,0.222,5.4,1.1,43.6,Fr,6-9,30,1.25329,102.834,4.1,2022,75570,"Montgomery, AL",,0.15627637,60,92,11,23,0.6522,0.4783,13,15,0.8667,,105.383,107.758,1.41172,125.755,-2.06223,-0.819852,-1.24238,-0.430556,20.5000,1.09417,-1.52473,2.3667,3.9667,6.3333,0.1667,0.4000,1.0333,6.5333,PF/C,1.69462,2002-10-15
"Bostyn Holt",Utah,P12,4,2.2,153.5,19.8,70,76.43,12.5,24.6,30.2,11.1,5,6,0.833,2,3,0.667,1,2,0.5,3.9,2.2,120,Jr,6-6,3,1.5188,150.241,3,2022,75571,"Portland, OR",,4.00000000,2,3,0,0,0.6667,,0,0,,,97.5329,100.491,0.630227,6.2204,15.8608,12.0259,3.83492,14.4231,6.7500,9.21067,5.21246,0.7500,1.5000,2.2500,1.0000,0.2500,0.2500,3.0000,"Wing F",4.31323,2000-10-15
"Dashawn Davis","Oregon St.",P12,27,69.4,99.6,23,47.4,49.4,2.3,9.5,34.5,19.4,38,58,0.655,114,221,0.516,9,48,0.188,0.3,2.6,21.6,Jr,6-2,13,2.54678,108.491,2.2,2022,75572,"Bronx, NY",,2.24247259,65,101,49,120,0.6436,0.4083,8,8,1.0000,,114.283,109.334,1.99218,139.973,0.329667,2.3107,-1.98103,-0.389835,32.3704,1.40509,-1.79493,0.6296,2.4815,3.1111,5.4815,1.4074,0.0741,10.8519,"Pure PG",3.23409,2000-11-30
"Trae English","McNeese St.",Slnd,26,33.4,91.7,19.8,38.8,45.58,1.4,6,16,19.3,40,56,0.714,36,78,0.462,6,38,0.158,0,3,48.3,Fr,6-0,0,0.152364,88.3565,5.2,2022,75573,"Baltimore, MD",,1.30007460,21,42,15,36,0.5000,0.4167,0,0,,,108.438,112.097,0.787967,69.9467,-5.59432,-2.23382,-3.36051,-5.51117,15.8214,-4.45489,-1.05628,0.2500,0.7857,1.0357,1.3929,0.8571,0.0357,5.2500,"Scoring PG",5.2035,2002-10-15
"Trevor Passmore","McNeese St.",Slnd,11,2.6,16.8,10.5,0,0,0,11,10.1,16.8,0,0,0,0,1,0,0,6,0,0,1.8,0,Fr,6-4,11,-0.684368,12.234,1.3,2022,75574,"Houston, TX",,4.99700167,0,0,0,1,,0.0000,0,0,,,109.922,112.457,0.139753,5.07872,-10.8067,-7.50912,-3.29761,-15.2499,5.1333,-10.4455,-4.80442,0.1333,0.6000,0.7333,0.3333,0.2667,0.0000,1.4000,"Scoring PG",10.5545,2002-10-15
"Sebastian Thomas","Rhode Island",A10,30,35.1,86.5,16.6,41.9,41.4,2,8.9,25,22.4,11,30,0.367,27,59,0.458,6,27,0.222,0.6,2.2,34.9,Fr,6-1,0,-0.138569,82.5523,3.6,2022,75575,"Providence, RI",,2.21434905,20,35,7,24,0.5714,0.2917,0,0,,,100.398,99.0295,1.38142,68.6633,-4.295,-3.06241,-1.23259,-3.4582,14.2258,-3.9411,0.482901,0.2581,1.1935,1.4516,2.0000,0.5484,0.0645,2.7419,"Scoring PG",3.73097,2002-10-15
"Khalil Brantley","La Salle",A10,29,46.7,90.3,26,39.3,45.1,2.9,10.7,16.9,16.3,65,95,0.684,59,152,0.388,16,59,0.271,0.6,3.1,45,Fr,6-1,55,0.812785,97.5116,3.7,2022,75576,"Bronx, NY",,1.12194087,23,48,36,104,0.4792,0.3462,1,1,1.0000,,103.028,102.225,1.68899,105.281,-3.14262,-2.20462,-0.937996,-1.18107,19.5862,-1.71568,0.534613,0.5172,1.8276,2.3448,1.5862,1.0345,0.1034,7.9655,"Combo G",6.0793,2002-10-15
"Marcus Randolph",Richmond,A10,9,1.9,54,18.5,35.7,35.71,0,0,6.4,34.5,0,0,0,1,4,0.25,1,3,0.333,0,0,0,Fr,6-5,11,-0.342277,53.6926,5.7,2022,75577,"Willingboro, NJ",,0.33333335,1,1,0,3,1.0000,0.0000,0,0,,,111.992,112.299,0.163006,2.83202,-15.6823,-10.5333,-5.14894,-18.6683,3.1111,-11.5456,-7.12265,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,0.5556,"Wing G",6.31883,2003-01-12
"Marko Milivojevic","Maryland Eastern Shore",MEAC,10,3.7,29.1,10.2,0,10.2,6.1,13.5,0,31.3,1,4,0.25,0,3,0,0,0,0,3.4,1.6,133.3,Fr,6-10,21,-0.77685,23.2101,2.2,2022,75579,"Oakville, ON",,0.00000000,0,2,0,1,0.0000,0.0000,0,1,0.0000,,99.5081,104.277,0.288822,6.44027,-13.5849,-12.281,-1.3039,-11.1457,3.7692,-9.40915,-1.73655,0.3846,0.4615,0.8462,0.0000,0.0769,0.1538,0.3846,C,0,2002-10-15
"Andre Washington",LIU,NEC,24,19,73.3,15.6,21.4,28.15,0.9,8.9,20.8,17.4,11,13,0.846,9,37,0.243,2,19,0.105,1,2,23.2,Fr,5-11,5,-0.604304,66.5707,4.9,2022,75580,"Staten Island, NY",,2.91666668,6,17,3,20,0.3529,0.1500,0,0,,,104.384,107.92,0.62519,38.4762,-9.49355,-6.54689,-2.94665,-9.58562,9.9200,-8.51669,-1.06894,0.2000,0.9200,1.1200,1.4000,0.4400,0.0800,1.7600,"Combo G",4.68546,2002-10-15
"Brandon Dwyer","La Salle",A10,1,0.2,0,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Fr,6-3,30,-0.592918,-0.0370299,0,2022,75581,"Newark, DE",,0.00000000,0,0,0,0,,,0,0,,,114.667,123.903,0.0242529,0.191957,-20.7334,-12.507,-8.22635,-32.0241,2.0000,-21.6405,-10.3836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,"Combo G",24.0596,2002-10-15
"Charles Ireland","La Salle",A10,1,0.2,257.4,13.6,150,150,54.1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Fr,6-2,1,0.869183,210.64,0,2022,75582,"Glenside, PA",,0.00000000,0,0,0,0,,,0,0,,,114.667,123.903,0.0242529,0.191957,19.6189,29.6493,-10.0304,71.232,2.0000,62.8913,8.3407,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.0000,PF/C,24.0596,2002-10-15
"Shane Dezonie",Vanderbilt,SEC,35,26.6,91.7,14.2,57.1,59.89,3,14.1,11.7,34.8,12,15,0.8,15,38,0.395,14,25,0.56,0.3,1.8,23.8,Fr,6-5,5,0.07478,87.3659,4.6,2022,75584,"Tobyhanna, PA",80.6,0.69689259,11,25,4,13,0.4400,0.3077,1,1,1.0000,,99.5382,95.3112,1.21922,68.5727,-0.733709,-2.28745,1.55374,-1.5636,11.0286,-2.96207,1.39847,0.2857,1.3143,1.6000,0.6571,0.3429,0.0286,2.4000,"Wing G",3.75529,2001-09-12
"Noah Reynolds",Wyoming,MWC,22,18.5,86.5,17.5,43.6,46.26,0.5,10.4,12.2,20.9,13,23,0.565,12,34,0.353,8,21,0.381,1.8,1.2,41.8,Fr,6-3,21,-0.0194206,84.8929,4,2022,75585,"Peoria, IL",,1.06238320,11,26,1,8,0.4231,0.1250,1,1,1.0000,,99.3299,97.1163,1.16465,43.1858,-2.6157,-3.3745,0.758802,-2.82183,11.2609,-3.56912,0.747298,0.0435,1.0000,1.0435,0.7391,0.2174,0.1739,2.9130,"Combo G",5.11354,2002-11-11
"Peyton Daniels",Vanderbilt,SEC,3,2.6,67.6,24,30.8,32.26,3,31.1,20.8,25.4,1,2,0.5,1,5,0.2,2,8,0.25,0,0,15.4,Fr,6-2,1,-0.601932,71.7031,1.1,2022,75587,"Ellenwood, GA",65.2,1.00000000,1,2,0,3,0.5000,0.0000,0,0,,,97.7644,99.3564,1.23252,7.27793,-7.27834,-6.85451,-0.423829,-7.08695,12.6667,-5.71044,-1.37651,0.3333,3.3333,3.6667,1.3333,0.0000,0.0000,3.0000,"Wing G",12.2942,2002-10-15
"Darius Ford",TCU,B12,2,0.2,202.3,13.4,100,100,39.1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Fr,5-10,11,0.534866,188.158,0,2022,75588,"Fort Worth, TX",,0.00000000,1,1,0,0,1.0000,,0,0,,,107.501,111.339,0.0835867,0.299771,9.75987,16.017,-6.25718,23.4073,1.5000,20.383,3.02438,0.5000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0000,PF/C,0,2001-11-11
"Keaton Norris","Wright St.",Horz,35,61.6,111,7.7,57.1,59.79,0.8,8.5,11.3,25.1,16,20,0.8,5,12,0.417,29,73,0.397,0.1,1.4,23.5,Fr,6-0,4,0.264216,88.4859,3.2,2022,75589,"Hilliard, OH",,2.09685287,2,3,3,9,0.6667,0.3333,0,0,,,107.65,109.361,1.54325,132.355,-1.27711,-0.234345,-1.04277,-2.79425,24.4722,-2.71416,-0.0800925,0.1667,1.8056,1.9722,1.8056,0.5833,0.0278,3.1944,"Combo G",4.85028,2002-10-15
"Gabe Dorsey",Vanderbilt,SEC,22,9.7,47.5,14.3,20.6,21.17,1.6,3.4,5.2,20.1,1,3,0.333,4,7,0.571,2,27,0.074,0.8,0,8.8,Fr,6-6,11,-0.905893,44.433,3.1,2022,75590,"Westminster, MD",62.0,0.57133877,1,2,3,5,0.5000,0.6000,0,0,,,107.34,104.042,0.516478,16.4441,-8.59908,-6.40674,-2.19233,-10.6797,6.4091,-8.583,-2.0967,0.0909,0.1818,0.2727,0.1818,0.0000,0.0455,0.6818,PF/C,11.1219,2002-09-05
"David Joplin",Marquette,BE,32,17.1,90.1,22.3,48.3,48.52,3.7,9.7,6.2,13.7,5,10,0.5,17,29,0.586,17,59,0.288,3.7,0.8,11.4,Fr,6-7,23,0.286632,97.4519,3.4,2022,75591,"Brookfield, WI",76.4,0.58346665,11,12,6,17,0.9167,0.3529,0,0,,,103.782,99.0084,0.675071,35.4852,-2.19829,-0.739797,-1.45849,-0.331086,6.9062,0.302141,-0.633227,0.2188,0.6562,0.8750,0.2188,0.0938,0.2500,2.8125,PF/C,15.0317,2002-11-18
"Riley Mulvey",Iowa,B10,17,5.7,104.2,11,50,57.55,5.2,14.7,3.6,25,4,4,1,6,10,0.6,0,2,0,6.3,0,33.3,Fr,6-11,44,0.106293,91.6719,5.8,2022,75593,"Rotterdam, NY",58.4,0.49978750,6,8,0,2,0.7500,0.0000,3,3,1.0000,,102.848,99.2257,0.477287,14.4154,1.64839,-0.965732,2.61412,-2.52001,4.8824,-3.65652,1.13651,0.2353,0.6471,0.8824,0.1176,0.0000,0.2941,0.9412,C,1.37494,2002-10-08
"Cameron Brown",Marquette,BE,4,0.5,0,23.6,0,0,0,17.1,0,39.7,0,0,0,0,1,0,0,1,0,0,0,0,Fr,6-1,21,-0.449926,-1.04327,6.7,2022,75594,"Plano, TX",,0.00000000,0,0,0,1,,0.0000,0,0,,,103.361,99.9511,0.14286,0.983903,-26.9214,-21.267,-5.65449,-36.3526,1.5000,-26.1769,-10.1758,0.0000,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000,PF/C,8.71329,2003-05-03
"Zach Clemence",Kansas,B12,24,7.2,105.9,26.9,45,46.49,17.6,24.7,14.7,11,14,29,0.483,9,18,0.5,6,22,0.273,6.1,3.9,72.5,Fr,6-10,21,0.627058,122.659,7.2,2022,75595,"San Antonio, TX",90.4,1.66680002,9,14,0,4,0.6429,0.0000,0,0,,,84.514,80.3855,0.791153,33.4239,12.4537,6.58502,5.86868,8.05667,4.8750,3.77866,4.27801,0.7083,1.1250,1.8333,0.4167,0.3333,0.2917,2.0833,PF/C,10.8913,2002-10-15
"KJ Adams Jr.",Kansas,B12,37,11,117,13.6,52,55.07,13.6,6,8.8,16.6,12,20,0.6,13,24,0.542,0,1,0,4.6,0.6,80,Fr,6-7,24,0.487844,114.918,4.5,2022,75596,"Austin, TX",85.4,1.42864695,12,19,1,5,0.6316,0.2000,7,7,1.0000,,100.972,95.1931,0.532216,27.6598,6.52248,3.65207,2.87041,3.99502,4.8108,1.951,2.04402,0.5405,0.2703,0.8108,0.2703,0.0541,0.2162,1.0270,PF/C,0.324038,2002-04-18
"Stevie Mitchell",Marquette,BE,32,25.7,97.3,16.6,52.1,53.06,3.1,10.8,16,21.4,14,25,0.56,27,52,0.519,7,20,0.35,0.9,3.7,34.7,Fr,6-2,4,0.424309,97.3118,5.3,2022,75597,"Reading, PA",81.8,1.42868030,19,32,8,20,0.5938,0.4000,0,1,0.0000,,97.8537,93.3528,1.2125,69.0567,1.68157,-0.19055,1.87212,0.524707,10.3438,-2.38221,2.90692,0.2812,1.0938,1.3750,0.9375,0.6875,0.0938,2.7812,"Combo G",3.39038,2003-01-29
"Payton Sandfort",Iowa,B10,34,24.6,116.6,21.9,53.4,55.66,7.3,12.8,10.9,11.6,15,16,0.938,27,53,0.509,34,93,0.366,1.2,0.8,11,Fr,6-7,20,1.36903,123.249,3.2,2022,75598,"Waukee, IA",64.4,1.37505304,19,32,8,21,0.5938,0.3810,2,2,1.0000,,104.841,100.166,0.984944,56.3564,3.95046,5.32978,-1.37932,3.02293,10.5000,4.41135,-1.38842,0.7059,1.2059,1.9118,0.6471,0.1471,0.1176,5.0294,"Stretch 4",14.8141,2002-07-12
"David Elliott IV","Loyola Marymount",WCC,4,1.6,78.7,33.2,41.7,41.67,0,14.9,0,9.9,0,0,0,2,4,0.5,2,8,0.25,0,6.6,0,Fr,6-3,4,0.159556,95.616,2.2,2022,75599,"Granada Hills, CA",52.4,0.00000000,0,1,2,3,0.0000,0.6667,0,0,,,99.355,93.048,0.536374,4.4426,-9.69876,-3.9571,-5.74166,0.286185,4.0000,0.294024,-0.00783864,0.0000,0.4000,0.4000,0.0000,0.4000,0.0000,2.0000,"Combo G",26.2242,2002-10-15
"Lamaj Lewis","Loyola Marymount",WCC,27,24.7,75.5,11.6,31.3,32.4,4.5,15.4,10.6,22,4,10,0.4,8,22,0.364,3,18,0.167,2.5,0.9,25,Fr,6-6,13,-0.642573,67.3113,4.2,2022,75600,"Paramount, CA",60.6,1.41647221,8,18,0,4,0.4444,0.0000,0,0,,,110.443,107.98,0.689875,45.4454,-4.02708,-3.53586,-0.491215,-4.62552,10.7143,-3.54915,-1.07637,0.4286,1.2500,1.6786,0.6071,0.1429,0.2143,1.1071,"Wing F",3.82215,2002-10-15
"Luke Kolaja",Yale,Ivy,7,1.2,131.4,23.9,75,75,8.2,0,17.1,16.9,0,0,0,0,0,0,3,6,0.5,0,0,0,Fr,6-8,21,0.336421,133.874,0,2022,75601,"Montclair, NJ",,0.33333333,0,0,0,0,,,0,0,,,110.262,112.52,0.103253,1.4907,4.25075,9.33997,-5.08923,14.5345,2.6250,14.9494,-0.414877,0.1250,0.2500,0.3750,0.1250,0.0000,0.0000,1.1250,"Scoring PG",23.549,2002-10-15
"Matthew Cleveland","Florida St.",ACC,29,60.7,98,24.3,46.3,48.09,6.2,13.9,9.7,12,61,110,0.555,127,260,0.488,6,34,0.176,2.3,1.6,37.4,Fr,6-7,35,1.8469,105.909,3.1,2022,75602,"Milton, GA",95.6,0.89475693,86,130,41,130,0.6615,0.3154,27,29,0.9310,,106.54,99.4219,2.51901,126.664,-0.915219,-0.490831,-0.424388,-0.599292,26.1724,0.196284,-0.795576,1.4483,3.0690,4.5172,1.1724,0.7241,0.4828,11.4828,"Wing F",2.61693,2002-09-15
"Barrett Waldrop","Florida St.",ACC,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fr,6-7,34,-0.969549,-7.73839,0,2022,75603,"Freeport, FL",,0.00000000,,,,,,,,,,,117.211,98.6125,0.299656,0.258698,-3.84319,-2.55817,-1.28501,-7.36863,3.0000,-3.48419,-3.88444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,PF/C,0,2003-01-09
"Bryce Hopkins",Kentucky,SEC,28,13.1,94.6,20.9,47.3,48.25,11.7,13,6.3,23,7,13,0.538,19,40,0.475,5,16,0.313,1.8,1.3,23.2,Fr,6-6,23,0.330739,100.291,3.1,2022,75605,"Oak Park, IL",93.2,0.46667909,11,15,8,25,0.7333,0.3200,2,2,1.0000,,98.4588,95.1063,0.71713,31.1116,0.30677,0.274212,0.032558,0.0302035,6.4286,-0.107393,0.137596,0.6429,0.7500,1.3929,0.2500,0.1429,0.1071,2.1429,"Stretch 4",5.15773,2001-09-07
"Daimion Collins",Kentucky,SEC,27,14.3,110.3,19.6,57.7,62.93,10.8,21,3.4,24.1,18,21,0.857,30,49,0.612,0,3,0,10.8,1.8,40.4,Fr,6-9,4,0.743874,115.066,6.7,2022,75606,"Atlanta, TX",97.4,0.24991564,24,32,6,17,0.7500,0.3529,20,23,0.8696,,88.6316,85.8513,1.04172,48.9703,6.49803,0.65925,5.83878,3.55704,7.2593,-0.871012,4.42805,0.6667,1.3704,2.0370,0.1481,0.2222,0.7407,2.8889,C,0.885921,2002-10-28
"Tyty Washington Jr.",Kentucky,SEC,31,65.9,113.3,22.2,50.4,52.8,2.6,10.7,23,14.7,48,64,0.75,116,234,0.496,36,103,0.35,0.7,2.6,19,Fr,6-3,3,3.74646,122.612,2.1,2022,75607,"Phoenix, AC",97.6,2.37247744,34,57,82,177,0.5965,0.4633,2,2,1.0000,29,97.2169,93.7648,3.3859,164.864,6.60826,5.11314,1.49512,6.45672,29.1290,3.89995,2.55677,0.6452,2.8065,3.4516,3.9032,1.2903,0.1935,12.5161,"Scoring PG",6.60027,2001-11-15
"Jaka Prevodnik",Hawaii,BW,7,1,32,21.7,0,0,25.2,23.7,0,0,0,2,0,0,3,0,0,0,0,0,0,66.7,Fr,6-5,12,-0.266743,31.588,12,2022,75608,"Kranj, Slovenia",,0.00000000,0,2,0,1,0.0000,0.0000,0,0,,,98.0337,101.121,0.130258,1.81459,-25.6909,-16.1131,-9.57774,-21.0908,1.6667,-16.0812,-5.00966,0.2222,0.3333,0.5556,0.0000,0.0000,0.0000,0.0000,PF/C,0,2002-10-15
"Kendall Brown",Baylor,B12,34,67,116.1,17.5,61.5,62.99,7.3,13.7,12.3,21,51,74,0.689,118,185,0.638,14,41,0.341,1.5,2.2,32.7,Fr,6-8,2,3.11551,118.896,3.4,2022,75609,"Cottage Grove, MN",97.8,1.08617157,99,130,19,55,0.7615,0.3455,43,46,0.9348,48,94.2864,90.1142,3.46761,170.466,7.786,4.21803,3.56796,6.36644,27.0000,3.35551,3.01093,1.7353,3.1471,4.8824,1.8529,1.0000,0.3529,9.6765,"Wing F",2.59827,2003-05-11
"Jeremy Sochan",Baylor,B12,30,55,108.8,20,53.1,54.58,8.9,20.6,12.3,18.1,53,90,0.589,76,130,0.585,24,81,0.296,3.2,2.9,42.7,Fr,6-9,1,2.54083,114.774,3.7,2022,75610,"Milton Keynes, England",77.6,1.12765689,51,68,25,62,0.7500,0.4032,15,20,0.7500,9,89.039,85.2156,3.64843,170.933,8.94783,3.98691,4.96091,7.07959,25.1333,3.30814,3.77145,1.9667,4.4000,6.3667,1.7667,1.2667,0.7000,9.2333,"Stretch 4",6.25313,2003-05-20
"DJ Fairley","Alabama A&M",SWAC,8,4.6,17.2,16.2,12.5,12.5,0,11.3,0,45.1,0,0,0,0,5,0,1,7,0.143,0,4.2,0,Fr,6-2,0,-1.68433,16.0552,6.4,2022,75611,"Hoover, AL",,0.00000000,0,3,0,2,0.0000,0.0000,0,0,,,93.3168,93.4261,0.825174,12.1969,-14.9186,-14.8784,-0.0402135,-16.5082,7.0000,-16.3569,-0.151306,0.0000,0.7500,0.7500,0.0000,0.5000,0.0000,0.3750,"Combo G",7.29489,2002-10-15
"Philip Byriel",Princeton,Ivy,5,1,149.2,7.7,75,75,0,21.2,0,0,0,0,0,0,0,0,1,2,0.5,0,5.3,0,Fr,6-9,43,0.251281,118.314,7.3,2022,75612,"Drums, PA",,1.00000000,0,0,0,0,,,0,0,,,94.1705,97.8411,0.225637,2.79033,1.11585,1.40976,-0.293914,5.73742,4.1429,0.46163,5.27579,0.1429,1.2857,1.4286,0.1429,0.2857,0.1429,2.1429,"Wing F",10.246,2002-10-15
"Tristen Licon",Texas,B12,16,4.9,109.2,15,52.4,52.38,1.8,11.1,3.2,6.2,0,0,0,5,11,0.455,4,10,0.4,0,4.6,0,Sr,6-0,12,0.230532,101.263,3,2022,75613,"El Paso, TX",,1.00000000,1,2,4,9,0.5000,0.4444,0,0,,,90.8295,89.8285,0.545906,13.5561,3.76787,1.77469,1.99318,2.61072,4.1875,-0.886332,3.49705,0.0625,0.3750,0.4375,0.0625,0.3125,0.0000,1.3750,"Combo G",9.24014,1999-10-15
"Andre Snoddy","Central Connecticut",NEC,31,70.7,91.6,19,47.8,51.72,7.7,21.1,12.3,25.7,50,69,0.725,99,199,0.497,0,8,0,2.3,1.5,33.3,Fr,6-6,21,0.200467,87.3767,2.8,2022,75614,"Melville, NY",,0.64865320,77,130,22,69,0.5923,0.3188,11,12,0.9167,,105.273,108.62,1.90229,173.039,-4.3245,-4.18249,-0.14201,-4.79979,29.5484,-3.22794,-1.57185,1.9677,5.0968,7.0645,1.5484,0.7419,0.5806,8.0000,PF/C,0.528899,2002-10-15
"Ryan Hawkins",Creighton,BE,35,86.4,107.4,20,53.5,55.88,5.6,17.8,8.8,15.6,56,70,0.8,96,180,0.533,78,218,0.358,1,1.5,17.6,Sr,6-7,44,3.23572,112.392,2,2022,75615,"Atlantic, IA",,0.81541111,61,100,35,80,0.6100,0.4375,5,5,1.0000,,95.8505,91.4794,4.30548,240.667,4.97516,2.76738,2.20778,4.9848,34.9143,3.11634,1.86846,1.6286,6.1429,7.7714,1.5143,0.9143,0.3714,13.7714,"Wing F",10.4583,1997-05-12
"Camren Hunter","Central Arkansas",ASun,28,78.6,98.8,24.6,47.2,52.29,5.8,10.2,19.5,20,85,105,0.81,117,228,0.513,24,96,0.25,1.5,2.4,32.4,Fr,6-3,23,2.03244,103.383,2.2,2022,75617,"Bryant, AR",,1.18603278,89,153,28,75,0.5817,0.3733,2,2,1.0000,,113.214,112.651,1.66645,163.339,-0.261356,1.10259,-1.36395,-0.35527,32.5333,1.27885,-1.63412,1.8667,3.0333,4.9000,3.4000,1.5000,0.5000,14.1000,"Combo G",5.75755,2002-10-15
"Lawson Lovering",Colorado,P12,18,14.4,67,18.9,30.2,32.98,6.9,14.1,10.5,27.4,8,18,0.444,13,43,0.302,0,0,0,1.7,2.1,41.9,Fr,7-1,34,-0.653919,67.4854,6.9,2022,75618,"Cheyenne, WY",87.6,0.64707752,13,32,0,11,0.4063,0.0000,3,4,0.7500,,96.9671,95.145,1.17743,38.0885,-4.79628,-6.62823,1.83196,-6.38543,10.6667,-8.05589,1.67046,0.6111,1.3333,1.9444,0.6111,0.3889,0.1667,1.8889,C,0,2003-05-09
"Elias Cato","Central Arkansas",ASun,18,11.9,83.7,18.6,41.1,48.22,3.9,8.2,8.6,25.6,15,24,0.625,10,18,0.556,1,10,0.1,2.2,2,85.7,Fr,6-8,25,-0.0742728,82.6068,4,2022,75620,"Queensland, Australia",,0.53333334,8,14,2,4,0.5714,0.5000,1,1,1.0000,,114.431,113.793,0.362033,23.2838,-6.37532,-4.07139,-2.30393,-5.88225,8.3500,-3.31053,-2.57172,0.4000,0.6500,1.0500,0.4000,0.3000,0.2000,2.7000,"Wing F",3.96134,2002-10-15
"Connor Hickman",Bradley,MVC,30,58.3,106,15.5,52.2,54.62,2.7,8.6,9.1,17.4,24,30,0.8,42,91,0.462,34,87,0.391,0.8,1.4,16.9,Fr,6-3,10,1.15187,99.6227,3.4,2022,75621,"Bloomington, IN",,1.02935811,21,45,21,46,0.4667,0.4565,0,0,,,100.523,99.632,2.24726,111.061,0.130904,0.0783075,0.0525969,-0.356493,23.3226,-1.0292,0.672702,0.5806,1.7419,2.3226,1.1290,0.5806,0.1613,6.8387,"Combo G",7.34186,2002-06-18
"KJ Simpson",Colorado,P12,32,51.2,91.6,24.2,41.9,48.51,2.1,11.4,25.5,24.5,67,87,0.77,60,137,0.438,17,67,0.254,0.6,2.2,42.6,Fr,6-2,2,0.986599,98.8625,2.7,2022,75622,"West hills, CA",82.6,1.26092206,45,96,15,41,0.4688,0.3659,3,4,0.7500,42,98.7589,95.5175,2.33598,125.73,-0.711696,-1.29547,0.583774,-0.741739,21.2812,-1.62964,0.887906,0.3750,2.1562,2.5312,2.7188,0.8125,0.1250,7.4375,"Scoring PG",5.76887,2002-08-08
