player_name,source_school,source_season,target_conference,source_level,source_games,college_stat_seasons_before_transfer,college_stat_seasons_source,source_url,outcome_url,needs_manual_review
A.J. Wills,Holy Cross,2023-24,Mountain West,D1,22,1.0,data/cache/sports_reference_roster_diff_profiles/aj-wills-1.html,https://www.sports-reference.com/cbb/players/aj-wills-1.html,https://www.sports-reference.com/cbb/players/aj-wills-1.html,False
Cole Henry,Northern Iowa,2023-24,Mountain West,D1,32,4.0,data/cache/sports_reference_roster_diff_profiles/cole-henry-1.html,https://www.sports-reference.com/cbb/players/cole-henry-1.html,https://www.sports-reference.com/cbb/players/cole-henry-1.html,False
Dontaie Allen,Western Kentucky,2023-24,Mountain West,D1,33,4.0,data/cache/sports_reference_roster_diff_profiles/dontaie-allen-1.html,https://www.sports-reference.com/cbb/players/dontaie-allen-1.html,https://www.sports-reference.com/cbb/players/dontaie-allen-1.html,False
Jordan Nesbitt,Hampton,2023-24,Mountain West,D1,25,4.0,data/cache/sports_reference_roster_diff_profiles/jordan-nesbitt-1.html,https://www.sports-reference.com/cbb/players/jordan-nesbitt-1.html,https://www.sports-reference.com/cbb/players/jordan-nesbitt-1.html,False
Matija Belic,UC Santa Barbara,2023-24,Mountain West,D1,29,2.0,data/cache/sports_reference_roster_diff_profiles/matija-belic-1.html,https://www.sports-reference.com/cbb/players/matija-belic-1.html,https://www.sports-reference.com/cbb/players/matija-belic-1.html,False
Scottie Ebube,Southern Illinois,2023-24,Mountain West,D1,31,2.0,data/cache/sports_reference_roster_diff_profiles/scottie-ebube-1.html,https://www.sports-reference.com/cbb/players/scottie-ebube-1.html,https://www.sports-reference.com/cbb/players/scottie-ebube-1.html,False
Touko Tainamo,Denver,2023-24,Mountain West,D1,34,3.0,data/cache/sports_reference_roster_diff_profiles/touko-tainamo-1.html,https://www.sports-reference.com/cbb/players/touko-tainamo-1.html,https://www.sports-reference.com/cbb/players/touko-tainamo-1.html,False
Damarion Dennis,Texas A&M–Corpus Christi,2024-25,Mountain West,D1,34,1.0,data/cache/sports_reference_roster_diff_profiles/damarion-dennis-1.html,https://www.sports-reference.com/cbb/players/damarion-dennis-1.html,https://www.sports-reference.com/cbb/players/damarion-dennis-1.html,False
Jared Harris,Memphis,2024-25,Mountain West,D1,16,1.0,data/cache/sports_reference_roster_diff_profiles/jared-harris-1.html,https://www.sports-reference.com/cbb/players/jared-harris-1.html,https://www.sports-reference.com/cbb/players/jared-harris-1.html,False
Khaden Bennett,Quinnipiac,2024-25,Mountain West,D1,33,2.0,data/cache/sports_reference_roster_diff_profiles/khaden-bennett-1.html,https://www.sports-reference.com/cbb/players/khaden-bennett-1.html,https://www.sports-reference.com/cbb/players/khaden-bennett-1.html,False
Leland Walker,Florida Atlantic,2024-25,Mountain West,D1,33,3.0,data/cache/sports_reference_roster_diff_profiles/leland-walker-1.html,https://www.sports-reference.com/cbb/players/leland-walker-1.html,https://www.sports-reference.com/cbb/players/leland-walker-1.html,False
Connor Kochera,William & Mary,2021-22,Atlantic 10,D1,32,2.0,data/cache/sports_reference_roster_diff_profiles/connor-kochera-1.html,https://www.sports-reference.com/cbb/players/connor-kochera-1.html,https://www.sports-reference.com/cbb/players/connor-kochera-1.html,False
David Skogman,Buffalo,2021-22,Atlantic 10,D1,30,2.0,data/cache/sports_reference_roster_diff_profiles/david-skogman-1.html,https://www.sports-reference.com/cbb/players/david-skogman-1.html,https://www.sports-reference.com/cbb/players/david-skogman-1.html,False
Angelo Brizzi,Villanova,2022-23,Atlantic 10,D1,9,1.0,data/cache/sports_reference_roster_diff_profiles/angelo-brizzi-1.html,https://www.sports-reference.com/cbb/players/angelo-brizzi-1.html,https://www.sports-reference.com/cbb/players/angelo-brizzi-1.html,False
Jarvis Moss,Stanford,2022-23,Atlantic 10,D1,12,2.0,data/cache/sports_reference_roster_diff_profiles/jarvis-moss-1.html,https://www.sports-reference.com/cbb/players/jarvis-moss-1.html,https://www.sports-reference.com/cbb/players/jarvis-moss-1.html,False
Joe Hurlburt,Colorado,2023-24,Atlantic 10,D1,10,1.0,data/cache/sports_reference_roster_diff_profiles/joe-hurlburt-1.html,https://www.sports-reference.com/cbb/players/joe-hurlburt-1.html,https://www.sports-reference.com/cbb/players/joe-hurlburt-1.html,False
"JaQualon ""JQ"" Roberts",Vanderbilt,2024-25,Atlantic 10,D1,21,2.0,data/cache/sports_reference_roster_diff_profiles/jaqualon-roberts-1.html,https://www.sports-reference.com/cbb/players/jaqualon-roberts-1.html,https://www.sports-reference.com/cbb/players/jaqualon-roberts-1.html,False
Josh Scovens,Army,2024-25,Atlantic 10,D1,29,2.0,data/cache/sports_reference_roster_diff_profiles/josh-scovens-1.html,https://www.sports-reference.com/cbb/players/josh-scovens-1.html,https://www.sports-reference.com/cbb/players/josh-scovens-1.html,False
Parker Friedrichsen,Wake Forest,2024-25,Atlantic 10,D1,31,2.0,data/cache/sports_reference_roster_diff_profiles/parker-friedrichsen-1.html,https://www.sports-reference.com/cbb/players/parker-friedrichsen-1.html,https://www.sports-reference.com/cbb/players/parker-friedrichsen-1.html,False
Sam Brown,Pennsylvania,2024-25,Atlantic 10,D1,27,2.0,data/cache/sports_reference_roster_diff_profiles/sam-brown-4.html,https://www.sports-reference.com/cbb/players/sam-brown-4.html,https://www.sports-reference.com/cbb/players/sam-brown-4.html,False
Richard Amaefule,East Tennessee State,2020-21,Atlantic 10,D1,19,1.0,data/cache/sports_reference_roster_diff_profiles/richard-amaefule-1.html,https://www.sports-reference.com/cbb/players/richard-amaefule-1.html,https://www.sports-reference.com/cbb/players/richard-amaefule-1.html,False
Enoch Cheeks,Robert Morris,2022-23,Atlantic 10,D1,31,3.0,data/cache/sports_reference_roster_diff_profiles/enoch-cheeks-1.html,https://www.sports-reference.com/cbb/players/enoch-cheeks-1.html,https://www.sports-reference.com/cbb/players/enoch-cheeks-1.html,False
Isaac Jack,Buffalo,2022-23,Atlantic 10,D1,31,1.0,data/cache/sports_reference_roster_diff_profiles/isaac-jack-1.html,https://www.sports-reference.com/cbb/players/isaac-jack-1.html,https://www.sports-reference.com/cbb/players/isaac-jack-1.html,False
Javon Bennett,Merrimack,2022-23,Atlantic 10,D1,34,1.0,data/cache/sports_reference_roster_diff_profiles/javon-bennett-1.html,https://www.sports-reference.com/cbb/players/javon-bennett-1.html,https://www.sports-reference.com/cbb/players/javon-bennett-1.html,False
Nate Santos,Pittsburgh,2022-23,Atlantic 10,D1,29,2.0,data/cache/sports_reference_roster_diff_profiles/nate-santos-1.html,https://www.sports-reference.com/cbb/players/nate-santos-1.html,https://www.sports-reference.com/cbb/players/nate-santos-1.html,False
Jacob Conner,Marshall,2023-24,Atlantic 10,D1,33,2.0,data/cache/sports_reference_roster_diff_profiles/jacob-conner-1.html,https://www.sports-reference.com/cbb/players/jacob-conner-1.html,https://www.sports-reference.com/cbb/players/jacob-conner-1.html,False
Posh Alexander,Butler,2023-24,Atlantic 10,D1,32,4.0,data/cache/sports_reference_roster_diff_profiles/posh-alexander-1.html,https://www.sports-reference.com/cbb/players/posh-alexander-1.html,https://www.sports-reference.com/cbb/players/posh-alexander-1.html,False
Zed Key,Ohio State,2023-24,Atlantic 10,D1,36,4.0,data/cache/sports_reference_roster_diff_profiles/zed-key-1.html,https://www.sports-reference.com/cbb/players/zed-key-1.html,https://www.sports-reference.com/cbb/players/zed-key-1.html,False
Bryce Heard,NC State,2024-25,Atlantic 10,D1,24,1.0,data/cache/sports_reference_roster_diff_profiles/bryce-heard-1.html,https://www.sports-reference.com/cbb/players/bryce-heard-1.html,https://www.sports-reference.com/cbb/players/bryce-heard-1.html,False
De'Shayne Montgomery,Georgia,2024-25,Atlantic 10,D1,17,2.0,data/cache/sports_reference_roster_diff_profiles/deshayne-montgomery-1.html,https://www.sports-reference.com/cbb/players/deshayne-montgomery-1.html,https://www.sports-reference.com/cbb/players/deshayne-montgomery-1.html,False
Jordan Derkack,Rutgers,2024-25,Atlantic 10,D1,31,3.0,data/cache/sports_reference_roster_diff_profiles/jordan-derkack-1.html,https://www.sports-reference.com/cbb/players/jordan-derkack-1.html,https://www.sports-reference.com/cbb/players/jordan-derkack-1.html,False
Keonte Jones,Cal State Northridge,2024-25,Atlantic 10,D1,33,5.0,data/cache/sports_reference_roster_diff_profiles/keonte-jones-1.html,https://www.sports-reference.com/cbb/players/keonte-jones-1.html,https://www.sports-reference.com/cbb/players/keonte-jones-1.html,False
Dae Dae Grant,Miami (OH),2021-22,Atlantic 10,D1,32,3.0,data/cache/sports_reference_roster_diff_profiles/daedae-grant-1.html,https://www.sports-reference.com/cbb/players/daedae-grant-1.html,https://www.sports-reference.com/cbb/players/daedae-grant-1.html,False
Joseph Reece,Bowling Green,2021-22,Atlantic 10,D1,23,4.0,data/cache/sports_reference_roster_diff_profiles/joseph-reece-1.html,https://www.sports-reference.com/cbb/players/joseph-reece-1.html,https://www.sports-reference.com/cbb/players/joseph-reece-1.html,False
Tevin Brewer,Florida International,2021-22,Atlantic 10,D1,30,3.0,data/cache/sports_reference_roster_diff_profiles/tevin-brewer-1.html,https://www.sports-reference.com/cbb/players/tevin-brewer-1.html,https://www.sports-reference.com/cbb/players/tevin-brewer-1.html,False
Andrei Savrasov,Georgia Southern,2022-23,Atlantic 10,D1,29,4.0,data/cache/sports_reference_roster_diff_profiles/andrei-savrasov-1.html,https://www.sports-reference.com/cbb/players/andrei-savrasov-1.html,https://www.sports-reference.com/cbb/players/andrei-savrasov-1.html,False
Dusan Mahorcic,NC State,2022-23,Atlantic 10,D1,10,5.0,data/cache/sports_reference_roster_diff_profiles/dusan-mahorcic-1.html,https://www.sports-reference.com/cbb/players/dusan-mahorcic-1.html,https://www.sports-reference.com/cbb/players/dusan-mahorcic-1.html,False
Fousseyni Drame,La Salle,2022-23,Atlantic 10,D1,34,4.0,data/cache/sports_reference_roster_diff_profiles/fousseyni-drame-1.html,https://www.sports-reference.com/cbb/players/fousseyni-drame-1.html,https://www.sports-reference.com/cbb/players/fousseyni-drame-1.html,False
Hassan Drame,La Salle,2022-23,Atlantic 10,D1,34,4.0,data/cache/sports_reference_roster_diff_profiles/hassan-drame-1.html,https://www.sports-reference.com/cbb/players/hassan-drame-1.html,https://www.sports-reference.com/cbb/players/hassan-drame-1.html,False
Cameron Crawford,Marshall,2023-24,Atlantic 10,D1,24,2.0,data/cache/sports_reference_roster_diff_profiles/cameron-crawford-2.html,https://www.sports-reference.com/cbb/players/cameron-crawford-2.html,https://www.sports-reference.com/cbb/players/cameron-crawford-2.html,False
Eli Wilborn,Saint Francis (PA),2023-24,Atlantic 10,D1,30,1.0,data/cache/sports_reference_roster_diff_profiles/eli-wilborn-1.html,https://www.sports-reference.com/cbb/players/eli-wilborn-1.html,https://www.sports-reference.com/cbb/players/eli-wilborn-1.html,False
Jahsean Corbett,Chicago State,2023-24,Atlantic 10,D1,32,3.0,data/cache/sports_reference_roster_diff_profiles/jahsean-corbett-1.html,https://www.sports-reference.com/cbb/players/jahsean-corbett-1.html,https://www.sports-reference.com/cbb/players/jahsean-corbett-1.html,False
Maximus Edwards,George Washington,2023-24,Atlantic 10,D1,31,2.0,data/cache/sports_reference_roster_diff_profiles/maximus-edwards-2.html,https://www.sports-reference.com/cbb/players/maximus-edwards-2.html,https://www.sports-reference.com/cbb/players/maximus-edwards-2.html,False
Tre Dinkins,Canisius,2023-24,Atlantic 10,D1,32,4.0,data/cache/sports_reference_roster_diff_profiles/tre-dinkins-1.html,https://www.sports-reference.com/cbb/players/tre-dinkins-1.html,https://www.sports-reference.com/cbb/players/tre-dinkins-1.html,False
Alex Williams,Furman,2023-24,Atlantic 10,D1,25,3.0,data/cache/sports_reference_roster_diff_profiles/alex-williams-3.html,https://www.sports-reference.com/cbb/players/alex-williams-3.html,https://www.sports-reference.com/cbb/players/alex-williams-3.html,False
Jimmie Williams,South Florida,2024-25,Atlantic 10,D1,30,3.0,data/cache/sports_reference_roster_diff_profiles/jimmie-williams-1.html,https://www.sports-reference.com/cbb/players/jimmie-williams-1.html,https://www.sports-reference.com/cbb/players/jimmie-williams-1.html,False
John Hugley,Xavier,2024-25,Atlantic 10,D1,34,5.0,data/cache/sports_reference_roster_diff_profiles/john-hugley-1.html,https://www.sports-reference.com/cbb/players/john-hugley-1.html,https://www.sports-reference.com/cbb/players/john-hugley-1.html,False
Stef van Bussel,Saint Louis,2023-24,Atlantic 10,D1,21,1.0,data/cache/sports_reference_roster_diff_profiles/stef-van-bussel-1.html,https://www.sports-reference.com/cbb/players/stef-van-bussel-1.html,https://www.sports-reference.com/cbb/players/stef-van-bussel-1.html,False
Tarence Guinyard,UT Martin,2024-25,Atlantic 10,D1,32,3.0,data/cache/sports_reference_roster_diff_profiles/tarence-guinyard-1.html,https://www.sports-reference.com/cbb/players/tarence-guinyard-1.html,https://www.sports-reference.com/cbb/players/tarence-guinyard-1.html,False
Khalid Moore,Georgia Tech,2021-22,Atlantic 10,D1,32,4.0,data/cache/sports_reference_roster_diff_profiles/khalid-moore-1.html,https://www.sports-reference.com/cbb/players/khalid-moore-1.html,https://www.sports-reference.com/cbb/players/khalid-moore-1.html,False
Jackie Johnson,UNLV,2023-24,Atlantic 10,D1,34,3.0,data/cache/sports_reference_roster_diff_profiles/jackie-johnsoniii-1.html,https://www.sports-reference.com/cbb/players/jackie-johnsoniii-1.html,https://www.sports-reference.com/cbb/players/jackie-johnsoniii-1.html,False
Akira Jacobs,Hawaii,2024-25,Atlantic 10,D1,30,2.0,data/cache/sports_reference_roster_diff_profiles/akira-jacobs-1.html,https://www.sports-reference.com/cbb/players/akira-jacobs-1.html,https://www.sports-reference.com/cbb/players/akira-jacobs-1.html,False
Jack Whitbourn,UC Riverside,2024-25,Atlantic 10,D1,34,1.0,data/cache/sports_reference_roster_diff_profiles/jack-whitbourn-1.html,https://www.sports-reference.com/cbb/players/jack-whitbourn-1.html,https://www.sports-reference.com/cbb/players/jack-whitbourn-1.html,False
Marcus Greene,Hawaii,2024-25,Atlantic 10,D1,31,4.0,data/cache/sports_reference_roster_diff_profiles/marcus-greene-1.html;data/cache/sports_reference_d1_profile_audit/marcus-greene-1.html,https://www.sports-reference.com/cbb/players/marcus-greene-1.html,https://www.sports-reference.com/cbb/players/marcus-greene-1.html,False
Rikus Schulte,UC Riverside,2024-25,Atlantic 10,D1,33,2.0,data/cache/sports_reference_d1_profile_audit/rikus-schulte-1.html,https://www.sports-reference.com/cbb/players/rikus-schulte-1.html,https://www.sports-reference.com/cbb/players/rikus-schulte-1.html,False
Keyshawn Hall,UNLV,2022-23,Atlantic 10,D1,18,1.0,data/cache/sports_reference_roster_diff_profiles/keyshawn-hall-1.html,https://www.sports-reference.com/cbb/players/keyshawn-hall-1.html,https://www.sports-reference.com/cbb/players/keyshawn-hall-1.html,False
Tre Dinkins,Duquesne,2024-25,Atlantic 10,D1,32,5.0,data/cache/sports_reference_roster_diff_profiles/tre-dinkins-1.html,https://www.sports-reference.com/cbb/players/tre-dinkins-1.html,https://www.sports-reference.com/cbb/players/tre-dinkins-1.html,False
Fousseyni Drame,Saint Peter's,2021-22,Atlantic 10,D1,33,3.0,data/cache/sports_reference_roster_diff_profiles/fousseyni-drame-1.html,https://www.sports-reference.com/cbb/players/fousseyni-drame-1.html,https://www.sports-reference.com/cbb/players/fousseyni-drame-1.html,False
Hassan Drame,Saint Peter's,2021-22,Atlantic 10,D1,34,3.0,data/cache/sports_reference_roster_diff_profiles/hassan-drame-1.html,https://www.sports-reference.com/cbb/players/hassan-drame-1.html,https://www.sports-reference.com/cbb/players/hassan-drame-1.html,False
Desmond Watson,Davidson,2022-23,Atlantic 10,D1,32,2.0,data/cache/sports_reference_roster_diff_profiles/desmond-watson-1.html,https://www.sports-reference.com/cbb/players/desmond-watson-1.html,https://www.sports-reference.com/cbb/players/desmond-watson-1.html,False
Francis Nwaokorie,UC San Diego,2023-24,Atlantic 10,D1,33,3.0,data/cache/sports_reference_roster_diff_profiles/francis-nwaokorie-1.html,https://www.sports-reference.com/cbb/players/francis-nwaokorie-1.html,https://www.sports-reference.com/cbb/players/francis-nwaokorie-1.html,False
Dominick Harris,UCLA,2024-25,Atlantic 10,D1,11,4.0,data/cache/sports_reference_roster_diff_profiles/dominick-harris-1.html,https://www.sports-reference.com/cbb/players/dominick-harris-1.html,https://www.sports-reference.com/cbb/players/dominick-harris-1.html,False
Kayde Dotson,New Mexico,2024-25,Atlantic 10,D1,32,1.0,data/cache/sports_reference_roster_diff_profiles/kayde-dotson-1.html,https://www.sports-reference.com/cbb/players/kayde-dotson-1.html,https://www.sports-reference.com/cbb/players/kayde-dotson-1.html,False
Alex Crawford,Fresno State,2024-25,Atlantic 10,D1,30,3.0,data/cache/sports_reference_roster_diff_profiles/alex-crawford-1.html,https://www.sports-reference.com/cbb/players/alex-crawford-1.html,https://www.sports-reference.com/cbb/players/alex-crawford-1.html,False
Will Johnston,Loyola Marymount,2024-25,Atlantic 10,D1,32,5.0,data/cache/sports_reference_roster_diff_profiles/will-johnston-2.html,https://www.sports-reference.com/cbb/players/will-johnston-2.html,https://www.sports-reference.com/cbb/players/will-johnston-2.html,False
Michael Meadows,Portland,2022-23,Atlantic 10,D1,21,4.0,data/cache/sports_reference_roster_diff_profiles/michael-meadows-1.html,https://www.sports-reference.com/cbb/players/michael-meadows-1.html,https://www.sports-reference.com/cbb/players/michael-meadows-1.html,False
Kilian Brockhoff,UC Santa Barbara,2023-24,Atlantic 10,D1,19,1.0,data/cache/sports_reference_roster_diff_profiles/kilian-brockhoff-1.html,https://www.sports-reference.com/cbb/players/kilian-brockhoff-1.html,https://www.sports-reference.com/cbb/players/kilian-brockhoff-1.html,False
Quentin Jones,Northern Illinois,2024-25,Atlantic 10,D1,31,2.0,data/cache/sports_reference_roster_diff_profiles/quentin-jones-3.html,https://www.sports-reference.com/cbb/players/quentin-jones-3.html,https://www.sports-reference.com/cbb/players/quentin-jones-3.html,False
Connor Odom,Utah State,2022-23,Atlantic 10,D1,4,2.0,data/cache/sports_reference_roster_diff_profiles/connor-odom-1.html,https://www.sports-reference.com/cbb/players/connor-odom-1.html,https://www.sports-reference.com/cbb/players/connor-odom-1.html,False
Max Shulga,Utah State,2022-23,Atlantic 10,D1,35,3.0,data/cache/sports_reference_roster_diff_profiles/max-shulga-1.html,https://www.sports-reference.com/cbb/players/max-shulga-1.html,https://www.sports-reference.com/cbb/players/max-shulga-1.html,False
Sean Bairstow,Utah State,2022-23,Atlantic 10,D1,35,4.0,data/cache/sports_reference_roster_diff_profiles/sean-bairstow-1.html,https://www.sports-reference.com/cbb/players/sean-bairstow-1.html,https://www.sports-reference.com/cbb/players/sean-bairstow-1.html,False
Leland Walker,Eastern Kentucky,2023-24,American,D1,31,2.0,data/cache/sports_reference_roster_diff_profiles/leland-walker-1.html,https://www.sports-reference.com/cbb/players/leland-walker-1.html,https://www.sports-reference.com/cbb/players/leland-walker-1.html,False
Ashton Hardaway,St. Mary's (CA),2024-25,American,D1,33,2.0,data/cache/sports_reference_roster_diff_profiles/ashton-hardaway-1.html,https://www.sports-reference.com/cbb/players/ashton-hardaway-1.html,https://www.sports-reference.com/cbb/players/ashton-hardaway-1.html,False
Will McClendon,San Jose State,2024-25,American,D1,24,3.0,data/cache/sports_reference_roster_diff_profiles/will-mcclendon-1.html,https://www.sports-reference.com/cbb/players/will-mcclendon-1.html,https://www.sports-reference.com/cbb/players/will-mcclendon-1.html,False
Caden Powell,Wyoming,2023-24,American,D1,32,2.0,data/cache/sports_reference_roster_diff_profiles/caden-powell-1.html,https://www.sports-reference.com/cbb/players/caden-powell-1.html,https://www.sports-reference.com/cbb/players/caden-powell-1.html,False
Jimmy Oladokun,San Diego,2023-24,American,D1,31,1.0,data/cache/sports_reference_roster_diff_profiles/jimmy-oladokun-jr-1.html,https://www.sports-reference.com/cbb/players/jimmy-oladokun-jr-1.html,https://www.sports-reference.com/cbb/players/jimmy-oladokun-jr-1.html,False
Jefferson Koulibaly,Washington State,2021-22,American,D1,16,1.0,data/cache/sports_reference_roster_diff_profiles/jefferson-koulibaly-1.html,https://www.sports-reference.com/cbb/players/jefferson-koulibaly-1.html,https://www.sports-reference.com/cbb/players/jefferson-koulibaly-1.html,False
Elijah Gray,Fordham,2023-24,American,D1,32,2.0,data/cache/sports_reference_roster_diff_profiles/elijah-gray-1.html,https://www.sports-reference.com/cbb/players/elijah-gray-1.html,https://www.sports-reference.com/cbb/players/elijah-gray-1.html,False
Jamal Mashburn,New Mexico,2023-24,American,D1,28,4.0,data/cache/sports_reference_roster_diff_profiles/jamal-mashburnjr-1.html,https://www.sports-reference.com/cbb/players/jamal-mashburnjr-1.html,https://www.sports-reference.com/cbb/players/jamal-mashburnjr-1.html,False
Kolby King,St. John's (NY),2022-23,American,D1,26,1.0,data/cache/sports_reference_roster_diff_profiles/kolby-king-1.html,https://www.sports-reference.com/cbb/players/kolby-king-1.html,https://www.sports-reference.com/cbb/players/kolby-king-1.html,False
Brian Amuneke,Fresno State,2024-25,American,D1,29,1.0,data/cache/sports_reference_roster_diff_profiles/brian-amuneke-1.html,https://www.sports-reference.com/cbb/players/brian-amuneke-1.html,https://www.sports-reference.com/cbb/players/brian-amuneke-1.html,False
Cam Manyawu,Wyoming,2023-24,Missouri Valley,D1,32,1.0,data/cache/sports_reference_roster_diff_profiles/cam-manyawu-1.html,https://www.sports-reference.com/cbb/players/cam-manyawu-1.html,https://www.sports-reference.com/cbb/players/cam-manyawu-1.html,False
Kael Combs,Wyoming,2023-24,Missouri Valley,D1,27,1.0,data/cache/sports_reference_roster_diff_profiles/kael-combs-1.html,https://www.sports-reference.com/cbb/players/kael-combs-1.html,https://www.sports-reference.com/cbb/players/kael-combs-1.html,False
Braden Appelhans,New Mexico,2024-25,Missouri Valley,D1,31,3.0,data/cache/sports_reference_roster_diff_profiles/braden-appelhans-1.html,https://www.sports-reference.com/cbb/players/braden-appelhans-1.html,https://www.sports-reference.com/cbb/players/braden-appelhans-1.html,False
Tayshawn Comer,Eastern Kentucky,2023-24,Missouri Valley,D1,31,2.0,data/cache/sports_reference_roster_diff_profiles/tayshawn-comer-1.html,https://www.sports-reference.com/cbb/players/tayshawn-comer-1.html,https://www.sports-reference.com/cbb/players/tayshawn-comer-1.html,False
Dez White,Austin Peay,2023-24,Missouri Valley,D1,35,1.0,data/cache/sports_reference_roster_diff_profiles/dez-white-1.html,https://www.sports-reference.com/cbb/players/dez-white-1.html,https://www.sports-reference.com/cbb/players/dez-white-1.html,False
Alden Applewhite,Portland,2022-23,Missouri Valley,D1,32,2.0,data/cache/sports_reference_roster_diff_profiles/alden-applewhite-1.html,https://www.sports-reference.com/cbb/players/alden-applewhite-1.html,https://www.sports-reference.com/cbb/players/alden-applewhite-1.html,False
Dylan Anderson,Boise State,2024-25,Missouri Valley,D1,24,2.0,data/cache/sports_reference_roster_diff_profiles/dylan-anderson-1.html,https://www.sports-reference.com/cbb/players/dylan-anderson-1.html,https://www.sports-reference.com/cbb/players/dylan-anderson-1.html,False
Javon Jackson,Illinois–Chicago,2024-25,Missouri Valley,D1,31,3.0,data/cache/sports_reference_roster_diff_profiles/javon-jackson-1.html,https://www.sports-reference.com/cbb/players/javon-jackson-1.html,https://www.sports-reference.com/cbb/players/javon-jackson-1.html,False
Jefferson De La Cruz Monegro,Western Michigan,2023-24,Missouri Valley,D1,32,2.0,data/cache/sports_reference_d1_profile_audit/jefferson-de-la-cruz-monegro-1.html,https://www.sports-reference.com/cbb/players/jefferson-de-la-cruz-monegro-1.html,https://www.sports-reference.com/cbb/players/jefferson-de-la-cruz-monegro-1.html,False
