target_conference,player_name,player_slug,source_school,source_school_slug,source_conference,source_level,destination_school,destination_school_slug,first_big_west_season,source_season,source_stat_source,source_url,outcome_url,source_class,source_class_context,seasons_played_before_transfer,class_entering_destination,years_in_college_entering_destination,college_stat_seasons_before_transfer,college_stat_seasons_source,height_in,weight_lbs,source_games,source_mpg,source_minutes_share,source_ppg,source_rpg,source_apg,source_spg,source_bpg,source_topg,source_fg_pct,source_fg3_pct,source_ft_pct,source_efg_pct,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_stl_per_40,source_blk_per_40,source_tov_per_40,source_conf_power,destination_conf_power,conf_power_delta,source_team_power,destination_team_power,team_power_delta,source_low_minutes_flag,source_low_games_flag,position,position_bucket,height_bucket,source_role_bucket,big_west_games,big_west_games_started,big_west_mpg,big_west_minutes,big_west_minutes_share,big_west_ppg,big_west_rpg,big_west_apg,big_west_bpr,big_west_obpr,big_west_dbpr,big_west_bpr_poss,big_west_bpm,big_west_porpag,target_porpag,target_barttorvik_bpm,target_barttorvik_obpm,target_barttorvik_dbpm,production_score,impact_score,outcome_tier,big_west_bpm_percentile,projected_destination_mpg
WCC,Malik Thomas,malik thomas,Southern California,southern-california,Pac-12,D1,San Francisco,san-francisco,2023-24,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/players/malik-thomas-2.html,https://www.sports-reference.com/cbb/players/malik-thomas-2.html,SO,source_season_class,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/malik-thomas-2.html,76.0,190.0,27,8.1,0.2024999999999999,2.4,1.0,0.3,0.4,0.0,0.5,0.365,0.263,0.737,0.405,11.851851851851851,4.938271604938272,1.4814814814814816,1.9753086419753088,0.0,2.469135802469136,40.74,34.66,-6.080000000000005,43.72,40.66,-3.0600000000000023,1,0,G,guard,wing_guard,bench,33,21,23.2,765.6,0.58,12.4,2.7,0.5,2.57,2.36,0.21,1254.0,2.6,2.57186,2.57186,-0.357343,1.36857,-1.72591,14.750000000000002,69.63572854291417,Target-conference starter/plus rotation,74.10358565737052,23.2
WCC,Mike Sharavjamts,mike sharavjamts,Dayton,dayton,A-10,D1,San Francisco,san-francisco,2023-24,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/players/mike-sharavjamts-1.html,https://www.sports-reference.com/cbb/players/mike-sharavjamts-1.html,FR,source_season_class,1.0,SO,2.0,1.0,data/cache/sports_reference_roster_diff_profiles/mike-sharavjamts-1.html,80.0,180.0,32,23.1,0.5775,5.6,1.9,2.6,0.4,0.3,1.5,0.388,0.315,0.677,0.476,9.696969696969695,3.2900432900432897,4.502164502164502,0.6926406926406926,0.5194805194805194,2.5974025974025974,34.48,34.66,0.1799999999999997,40.5,40.66,0.1599999999999966,0,0,F,forward,forward,starter,34,34,25.0,850.0,0.625,7.7,3.0,2.7,2.72,1.29,1.43,1408.0,2.4,1.09206,1.09206,1.4214,-0.399972,1.82137,11.900000000000002,66.11776447105788,Target-conference starter/plus rotation,72.31075697211156,25.0
WCC,Robby Beasley,robby beasley,UC Davis,uc-davis,Big West,D1,San Francisco,san-francisco,2023-24,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/players/robby-beasley-1.html,https://www.sports-reference.com/cbb/players/robby-beasley-1.html,JR,source_season_class,3.0,SR,4.0,3.0,data/cache/sports_reference_roster_diff_profiles/robby-beasley-1.html,75.0,190.0,24,27.1,0.6775,9.4,3.0,1.2,0.7,0.1,1.1,0.42,0.424,0.725,0.54,13.874538745387452,4.428044280442804,1.7712177121771218,1.033210332103321,0.1476014760147601,1.6236162361623616,29.79,34.66,4.869999999999997,30.86,40.66,9.799999999999997,0,0,G,guard,wing_guard,starter,17,0,10.1,171.7,0.2525,3.2,1.2,0.3,,,,,-0.6,0.589198,0.589198,-1.50192,-0.495081,-1.00684,4.239999999999999,21.831337325349303,Limited target-conference role,39.14342629482071,10.1
WCC,Stefan Todorovic,stefan todorovic,SMU,smu,AAC,D1,San Francisco,san-francisco,2023-24,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/players/stefan-todorovic-1.html,https://www.sports-reference.com/cbb/players/stefan-todorovic-1.html,SO,source_season_class,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/stefan-todorovic-1.html,80.0,190.0,31,16.6,0.415,5.5,2.4,0.4,0.5,0.2,0.6,0.352,0.316,0.822,0.459,13.25301204819277,5.783132530120481,0.9638554216867468,1.2048192771084336,0.4819277108433734,1.4457831325301205,38.14,34.66,-3.480000000000004,35.0,40.66,5.659999999999997,0,0,F,forward,forward,rotation,22,4,9.7,213.4,0.2425,3.8,1.5,0.4,,,,,-2.0,0.217724,0.217724,-3.63355,-2.61028,-1.02328,5.14,20.18962075848303,Limited target-conference role,25.697211155378486,9.7
WCC,Carlton Linguard,carlton linguard,UTSA,utsa,AAC,D1,San Francisco,san-francisco,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/players/carlton-linguardjr-1.html,https://www.sports-reference.com/cbb/players/carlton-linguardjr-1.html,SR,source_season_class,4.0,GR,5.0,4.0,data/cache/sports_reference_roster_diff_profiles/carlton-linguardjr-1.html,83.0,215.0,32,25.3,0.6325000000000001,9.3,6.2,0.8,0.2,1.5,0.8,0.418,0.306,0.792,0.49,14.703557312252965,9.802371541501977,1.2648221343873518,0.3162055335968379,2.3715415019762847,1.2648221343873518,35.59,36.22,0.6299999999999955,27.67,40.82,13.149999999999999,0,0,F,forward,big_forward,starter,35,35,22.0,770.0,0.55,8.3,4.4,1.2,2.03,0.77,1.26,1322.0,2.0,1.44066,1.44066,3.37749,1.03501,2.34248,12.44,60.249500998003995,Target-conference rotation,68.32669322709162,22.0
WCC,Jason Rivera-Torres,jason rivera torres,Vanderbilt,vanderbilt,SEC,D1,San Francisco,san-francisco,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/players/jason-rivera-torres-1.html,https://www.sports-reference.com/cbb/players/jason-rivera-torres-1.html,FR,source_season_class,1.0,SO,2.0,1.0,data/cache/sports_reference_roster_diff_profiles/jason-rivera-torres-1.html,79.0,180.0,29,15.4,0.385,6.4,3.1,0.6,0.9,0.2,0.9,0.333,0.241,0.764,0.391,16.623376623376622,8.051948051948052,1.5584415584415583,2.3376623376623376,0.5194805194805194,2.3376623376623376,42.64,36.22,-6.420000000000002,35.39,40.82,5.43,0,0,G,guard,forward,rotation,33,0,7.8,257.4,0.195,2.4,2.3,0.4,,,,,0.3,0.20038,0.20038,-0.123188,-2.89636,2.77317,4.46,22.719560878243513,Limited target-conference role,49.701195219123505,7.8
WCC,Aidan Braccia,aidan braccia,Belmont,belmont,MVC,D1,San Francisco,san-francisco,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/aidan-braccia-1.html,https://www.sports-reference.com/cbb/players/aidan-braccia-1.html,SO,source_season_class,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/aidan-braccia-1.html,74.0,165.0,2,4.0,0.1,1.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.75,15.0,0.0,5.0,0.0,0.0,0.0,34.04,35.95,1.9100000000000037,35.71,37.56,1.8500000000000014,1,1,G,guard,small_guard,bench,16,0,5.8,92.8,0.145,0.8,0.6,0.3,,,,,-11.4,-0.751876,-0.751876,-5.11432,-4.42686,-0.687455,1.59,3.1137724550898205,Limited target-conference role,1.1952191235059761,5.8
WCC,David Fuchs,david fuchs,Rhode Island,rhode-island,A-10,D1,San Francisco,san-francisco,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/david-fuchs-1.html,https://www.sports-reference.com/cbb/players/david-fuchs-1.html,SO,source_season_class,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/david-fuchs-1.html,81.0,225.0,29,20.7,0.5175,7.4,7.5,0.9,0.6,0.4,1.4,0.587,0.294,0.594,0.607,14.299516908212562,14.492753623188406,1.7391304347826086,1.1594202898550725,0.7729468599033816,2.705314009661836,34.66,35.95,1.2900000000000065,31.85,37.56,5.710000000000001,0,0,F,forward,forward,starter,29,19,24.0,696.0,0.6,12.7,7.8,1.4,1.89,1.0,0.89,1141.0,3.5,2.66323,2.66323,1.10011,1.13092,-0.0308071,18.750000000000004,73.57784431137725,Target-conference starter/plus rotation,81.97211155378487,24.0
WCC,Guillermo Diaz Graham,guillermo diaz graham,Pittsburgh,pittsburgh,ACC,D1,San Francisco,san-francisco,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/guillermo-diaz-graham-1.html,https://www.sports-reference.com/cbb/players/guillermo-diaz-graham-1.html,JR,source_season_class,3.0,SR,4.0,3.0,data/cache/sports_reference_roster_diff_profiles/guillermo-diaz-graham-1.html,84.0,205.0,32,23.2,0.58,6.2,5.0,1.5,0.5,0.7,0.9,0.423,0.316,0.676,0.534,10.689655172413794,8.620689655172415,2.586206896551724,0.8620689655172414,1.206896551724138,1.5517241379310345,40.65,35.95,-4.699999999999996,42.38,37.56,-4.82,0,0,F,forward,big_forward,starter,33,19,17.2,567.6,0.43,5.2,3.2,1.3,4.27,2.13,2.14,917.0,2.4,1.18947,1.18947,3.18044,1.79262,1.38782,8.649999999999999,46.67664670658682,Target-conference rotation,72.31075697211156,17.2
WCC,Mookie Cook,mookie cook,Oregon,oregon,Big Ten,D1,San Francisco,san-francisco,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/mookie-cook-1.html,https://www.sports-reference.com/cbb/players/mookie-cook-1.html,SO,source_season_class,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/mookie-cook-1.html,79.0,200.0,24,4.3,0.1075,1.1,0.5,0.1,0.2,0.2,0.0,0.588,0.444,0.5,0.706,10.232558139534884,4.651162790697675,0.9302325581395348,1.8604651162790695,1.8604651162790695,0.0,45.57,35.95,-9.619999999999996,46.61,37.56,-9.049999999999997,1,0,F,forward,forward,bench,25,5,20.8,520.0,0.52,7.6,4.2,1.5,1.59,1.27,0.32,846.0,2.2,1.10995,1.10995,1.83804,-0.350538,2.18858,11.79,53.293413173652695,Target-conference rotation,70.3187250996016,20.8
WCC,Vukasin Masic,vukasin masic,Portland,portland,WCC,D1,San Francisco,san-francisco,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/vukasin-masic-1.html,https://www.sports-reference.com/cbb/players/vukasin-masic-1.html,SR,source_season_class,4.0,GR,5.0,4.0,data/cache/sports_reference_roster_diff_profiles/vukasin-masic-1.html,77.0,195.0,27,27.9,0.6975,10.5,3.2,3.3,0.6,0.0,1.4,0.417,0.362,0.787,0.518,15.053763440860216,4.587813620071685,4.731182795698925,0.8602150537634409,0.0,2.0071684587813623,36.22,35.95,-0.269999999999996,26.25,37.56,11.310000000000002,0,0,G,guard,wing_guard,starter,33,21,21.6,712.8000000000001,0.54,5.3,1.6,2.0,-0.52,0.3,-0.83,1147.0,-2.7,0.132267,0.132267,-3.73534,-1.50923,-2.22611,7.529999999999999,33.60279441117765,Limited target-conference role,20.0199203187251,21.6
WCC,Brandin Podziemski,brandin podziemski,Illinois,illinois,Big Ten,D1,Santa Clara,santa-clara,2022-23,2021-22,target_conference_common_box,https://www.sports-reference.com/cbb/players/brandin-podziemski-1.html,https://www.sports-reference.com/cbb/players/brandin-podziemski-1.html,FR,source_season_class,1.0,SO,2.0,1.0,data/cache/sports_reference_roster_diff_profiles/brandin-podziemski-1.html,77.0,200.0,16,4.3,0.1075,1.4,0.9,0.3,0.1,0.0,0.3,0.421,0.231,0.75,0.5,13.023255813953488,8.372093023255815,2.7906976744186047,0.9302325581395348,0.0,2.7906976744186047,43.51,36.74,-6.769999999999996,46.55,37.25,-9.299999999999997,1,0,G,guard,wing_guard,bench,32,32,36.0,1152.0,0.9,19.9,8.8,3.7,6.78,4.69,2.09,1994.0,10.6,5.4492,5.4492,9.28219,6.48712,2.79507,29.110000000000003,99.56586826347304,Target-conference impact starter,99.40239043824701,36.0
WCC,Carlos Marshall,carlos marshall,Tennessee State,tennessee-state,OVC,D1,Santa Clara,santa-clara,2022-23,2021-22,target_conference_common_box,https://www.sports-reference.com/cbb/players/carlos-marshalljr-1.html,https://www.sports-reference.com/cbb/players/carlos-marshalljr-1.html,SR,source_season_class,4.0,GR,5.0,4.0,data/cache/sports_reference_roster_diff_profiles/carlos-marshalljr-1.html,78.0,210.0,30,26.9,0.6725,12.8,3.4,1.4,1.0,0.3,2.4,0.432,0.406,0.831,0.523,19.033457249070633,5.055762081784387,2.0817843866171004,1.4869888475836432,0.446096654275093,3.568773234200744,27.37,36.74,9.37,24.85,37.25,12.399999999999999,0,0,G,guard,wing_guard,starter,3,0,19.3,57.900000000000006,0.4825,10.0,3.0,1.3,,,,,1.8,1.83453,1.83453,-1.1311,0.180239,-1.31133,12.07,44.72055888223554,Limited target-conference role,66.23505976095618,19.3
WCC,Adama Bal,adama bal,Arizona,arizona,Pac-12,D1,Santa Clara,santa-clara,2023-24,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/players/adama-bal-1.html,https://www.sports-reference.com/cbb/players/adama-bal-1.html,SO,source_season_class,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/adama-bal-1.html,78.0,190.0,26,8.2,0.205,2.5,1.0,0.5,0.3,0.0,0.5,0.392,0.353,0.706,0.51,12.195121951219512,4.878048780487806,2.439024390243903,1.4634146341463417,0.0,2.439024390243903,40.74,34.66,-6.080000000000005,48.98,37.31,-11.669999999999995,1,0,G,guard,wing_guard,bench,30,30,31.2,936.0,0.78,14.4,3.2,3.1,3.05,2.46,0.59,1612.0,1.3,2.81968,2.81968,1.12862,1.4814,-0.352778,18.430000000000003,79.97504990019961,Target-conference starter/plus rotation,60.85657370517929,31.2
WCC,Francisco Caffaro,francisco caffaro,Virginia,virginia,ACC,D1,Santa Clara,santa-clara,2023-24,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/players/francisco-caffaro-1.html,https://www.sports-reference.com/cbb/players/francisco-caffaro-1.html,SR,source_season_class,4.0,GR,5.0,4.0,data/cache/sports_reference_roster_diff_profiles/francisco-caffaro-1.html,84.0,250.0,20,8.2,0.205,2.0,1.8,0.2,0.1,0.1,0.5,0.75,0.0,0.556,0.75,9.756097560975611,8.78048780487805,0.9756097560975612,0.4878048780487805,0.4878048780487805,2.439024390243903,39.87,34.66,-5.210000000000001,44.14,37.31,-6.829999999999998,1,0,C,center,big_forward,bench,31,6,15.7,486.7,0.3924999999999999,4.5,3.9,1.4,2.26,0.72,1.54,812.0,3.3,1.34804,1.34804,4.67229,2.23627,2.43602,8.15,47.28542914171657,Target-conference rotation,80.47808764940238,15.7
WCC,Jalen Benjamin,jalen benjamin,Mount St. Mary's,mount-st-mary-s,MAAC,D1,Santa Clara,santa-clara,2023-24,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/players/jalen-benjamin-1.html,https://www.sports-reference.com/cbb/players/jalen-benjamin-1.html,SR,source_season_class,4.0,GR,5.0,4.0,data/cache/sports_reference_roster_diff_profiles/jalen-benjamin-1.html,70.0,140.0,31,31.5,0.7875,16.0,2.8,3.8,0.6,0.1,2.8,0.418,0.368,0.791,0.478,20.317460317460316,3.5555555555555554,4.825396825396825,0.7619047619047619,0.1269841269841269,3.5555555555555554,27.53,34.66,7.1299999999999955,24.37,37.31,12.940000000000001,0,0,G,guard,small_guard,high_usage_role,29,12,13.6,394.4,0.3399999999999999,4.9,1.2,1.9,-0.86,0.38,-1.25,650.0,-4.1,0.370875,0.370875,-5.73331,-3.01587,-2.71744,6.56,19.71057884231537,Limited target-conference role,12.151394422310757,13.6
WCC,Johnny O'Neil,johnny o neil,American,american,Patriot,D1,Santa Clara,santa-clara,2023-24,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/players/johnny-oneil-1.html,https://www.sports-reference.com/cbb/players/johnny-oneil-1.html,JR,source_season_class,3.0,SR,4.0,3.0,data/cache/sports_reference_roster_diff_profiles/johnny-oneil-1.html,81.0,200.0,30,32.0,0.8,11.3,6.6,1.4,0.9,1.7,1.8,0.447,0.392,0.614,0.557,14.125,8.25,1.75,1.125,2.125,2.25,25.82,34.66,8.839999999999996,24.57,37.31,12.740000000000002,0,0,F,forward,forward,high_usage_role,33,33,25.8,851.4,0.645,11.0,5.5,1.6,2.64,1.08,1.56,1477.0,4.2,2.06556,2.06556,4.00243,1.80011,2.20232,16.389999999999997,76.16766467065868,Target-conference starter/plus rotation,86.05577689243027,25.8
WCC,Tyeree Bryan,tyeree bryan,Charleston Southern,charleston-southern,Big South,D1,Santa Clara,santa-clara,2023-24,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/players/tyeree-bryan-1.html,https://www.sports-reference.com/cbb/players/tyeree-bryan-1.html,SO,source_season_class,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/tyeree-bryan-1.html,78.0,202.0,29,31.4,0.7849999999999999,10.5,5.5,1.8,0.6,0.4,1.1,0.452,0.421,0.757,0.529,13.37579617834395,7.006369426751593,2.2929936305732483,0.7643312101910829,0.5095541401273885,1.4012738853503186,27.12,34.66,7.539999999999996,22.62,37.31,14.690000000000001,0,0,G,guard,wing_guard,high_usage_role,32,6,25.4,812.8,0.635,8.2,3.8,0.6,1.4,2.07,-0.67,1352.0,0.7,1.4849,1.4849,0.224878,0.453367,-0.228489,11.4,59.49600798403193,Target-conference rotation,54.6812749003984,25.4
WCC,Carlos Stewart,carlos stewart,Louisiana State,louisiana-state,SEC,D1,Santa Clara,santa-clara,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/players/carlos-stewart-1.html,https://www.sports-reference.com/cbb/players/carlos-stewart-1.html,JR,source_season_class,3.0,SR,4.0,3.0,data/cache/sports_reference_roster_diff_profiles/carlos-stewart-1.html,73.0,185.0,13,19.5,0.4875,4.7,2.2,1.0,0.8,0.1,0.5,0.328,0.278,0.7,0.403,9.64102564102564,4.512820512820513,2.051282051282051,1.641025641025641,0.2051282051282051,1.0256410256410255,42.64,36.22,-6.420000000000002,39.55,40.99,1.4400000000000048,0,0,G,guard,small_guard,rotation,34,33,28.3,962.2,0.7075,12.3,2.5,2.9,3.34,3.22,0.11,1687.0,5.1,2.90246,2.90246,3.86658,3.12548,0.741101,16.26,82.6497005988024,Target-conference impact starter,91.73306772908366,28.3
WCC,Aleksandar Gavalyugov,aleksandar gavalyugov,Villanova,villanova,Big East,D1,Santa Clara,santa-clara,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/aleksandar-gavalyugov-1.html,https://www.sports-reference.com/cbb/players/aleksandar-gavalyugov-1.html,FR,source_season_class,1.0,SO,2.0,1.0,data/cache/sports_reference_roster_diff_profiles/aleksandar-gavalyugov-1.html,72.0,175.0,4,4.8,0.12,2.0,0.0,0.3,0.5,0.0,0.3,0.5,0.667,0.0,0.667,16.666666666666668,0.0,2.5,4.166666666666667,0.0,2.5,43.33,35.95,-7.3799999999999955,45.21,43.35,-1.8599999999999994,1,1,G,guard,small_guard,bench,35,2,20.1,703.5,0.5025000000000001,9.0,1.9,2.7,,,,,3.1,1.9676,1.9676,0.938373,3.52281,-2.58444,11.87,57.849301397205586,Target-conference rotation,79.08366533864542,20.1
WCC,Juan Reyna,juan reyna,Jackson State,jackson-state,SWAC,D1,Santa Clara,santa-clara,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/juan-reyna-1.html,https://www.sports-reference.com/cbb/players/juan-reyna-1.html,SR,source_season_class,4.0,GR,5.0,3.0,data/cache/sports_reference_roster_diff_profiles/juan-reyna-1.html,74.0,182.0,27,15.1,0.3775,4.1,1.9,0.9,0.4,0.0,0.6,0.233,0.244,0.875,0.318,10.86092715231788,5.033112582781457,2.384105960264901,1.0596026490066226,0.0,1.589403973509934,20.49,35.95,15.460000000000004,25.2,43.35,18.150000000000002,0,0,G,guard,small_guard,rotation,1,0,2.0,2.0,0.05,0.0,2.0,0.0,,,,,0.0,,,,,,0.8999999999999999,12.794411177644712,Limited target-conference role,46.41434262948207,2.0
WCC,Eemeli Yalaho,eemeli yalaho,Texas Tech,texas-tech,Big 12,D1,Washington State,washington-state,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/eemeli-yalaho-1.html,https://www.sports-reference.com/cbb/players/eemeli-yalaho-1.html,SO,source_season_class,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/eemeli-yalaho-1.html,80.0,240.0,8,11.3,0.2825,3.3,2.4,0.8,0.3,0.1,0.5,0.556,0.5,0.429,0.639,11.681415929203538,8.495575221238937,2.831858407079646,1.0619469026548671,0.3539823008849557,1.7699115044247786,45.35,35.95,-9.4,49.9,35.84,-14.059999999999995,0,1,F,forward,forward,rotation,32,27,28.4,908.8,0.71,10.1,5.7,1.7,0.88,1.87,-0.98,1530.0,1.9,2.2061,2.2061,2.11425,2.36971,-0.255452,14.94,70.69860279441117,Target-conference starter/plus rotation,67.33067729083665,28.4
WCC,Emmanuel Ugbo,emmanuel ugbo,Boise State,boise-state,MWC,D1,Washington State,washington-state,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/emmanuel-ugbo-1.html,https://www.sports-reference.com/cbb/players/emmanuel-ugbo-1.html,SO,source_season_class,2.0,JR,3.0,1.0,data/cache/sports_reference_roster_diff_profiles/emmanuel-ugbo-1.html,80.0,235.0,36,10.0,0.25,3.1,2.3,0.2,0.1,0.4,0.5,0.482,0.227,0.788,0.512,12.4,9.2,0.8,0.4,1.6,2.0,37.82,35.95,-1.8699999999999977,43.88,35.84,-8.04,0,0,F,forward,forward,bench,22,6,18.1,398.2000000000001,0.4525,6.7,3.5,0.8,-1.91,-1.2,-0.71,668.0,-1.1,1.04095,1.04095,-2.34389,-0.597728,-1.74616,9.420000000000002,34.206586826347305,Limited target-conference role,32.86852589641434,18.1
WCC,Jerone Morton,jerone morton,Morehead State,morehead-state,OVC,D1,Washington State,washington-state,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/jerone-morton-1.html,https://www.sports-reference.com/cbb/players/jerone-morton-1.html,SO,source_season_class,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/jerone-morton-1.html,76.0,200.0,26,29.5,0.7375,10.4,3.2,3.4,1.3,0.2,1.9,0.45,0.377,0.72,0.513,14.101694915254235,4.338983050847458,4.610169491525424,1.7627118644067796,0.2711864406779661,2.5762711864406778,24.35,35.95,11.6,26.11,35.84,9.730000000000004,0,0,G,guard,wing_guard,starter,32,29,24.9,796.8,0.6224999999999999,7.8,1.9,2.6,0.97,2.28,-1.32,1329.0,1.2,1.99565,1.99565,0.885198,2.08606,-1.20086,11.05,58.31337325349301,Target-conference rotation,59.561752988047814,24.9
WCC,Simon Hildebrandt,simon hildebrandt,High Point,high-point,Big South,D1,Washington State,washington-state,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/simon-hildebrandt-1.html,https://www.sports-reference.com/cbb/players/simon-hildebrandt-1.html,JR,source_season_class,3.0,SR,4.0,1.0,data/cache/sports_reference_roster_diff_profiles/simon-hildebrandt-1.html,81.0,238.0,25,13.4,0.335,5.5,3.0,0.4,0.2,0.2,1.0,0.466,0.339,0.742,0.558,16.417910447761194,8.955223880597014,1.1940298507462686,0.5970149253731343,0.5970149253731343,2.9850746268656714,28.2,35.95,7.7500000000000036,35.26,35.84,0.5800000000000054,0,0,F,forward,forward,rotation,32,2,14.5,464.0,0.3625,4.5,1.8,0.5,0.67,0.97,-0.3,778.0,-1.0,0.730653,0.730653,0.0660431,1.04003,-0.973986,6.11,27.04091816367265,Limited target-conference role,35.1593625498008,14.5
WCC,Vukasin Masic,vukasin masic,Maine,maine,AmEast,D1,Portland,portland,2023-24,2021-22,target_conference_common_box,https://www.sports-reference.com/cbb/players/vukasin-masic-1.html,https://www.sports-reference.com/cbb/players/vukasin-masic-1.html,SO,cached_sports_reference_player_profile,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/vukasin-masic-1.html,77.0,195.0,28,28.1,0.7025,9.3,4.1,3.1,0.6,0.0,1.7,0.393,0.354,0.852,0.488,13.238434163701069,5.8362989323843415,4.412811387900356,0.8540925266903914,0.0,2.4199288256227756,26.41,34.66,8.249999999999996,17.89,25.99,8.099999999999998,0,0,G,guard,wing_guard,starter,32,32,32.4,1036.8,0.8099999999999999,12.5,4.2,2.9,-0.61,1.36,-1.97,1688.0,-0.4,2.10251,2.10251,-1.0183,0.707674,-1.72597,16.959999999999997,69.52095808383234,Target-conference starter/plus rotation,40.83665338645419,32.4
