player_name,target_conference,source_school,source_conference,source_level,destination_school,first_big_west_season,actual,cv_prediction,cv_error,abs_error,source_games,source_mpg,source_ppg,source_rpg,source_apg,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_conf_power,destination_conf_power,conf_power_delta,position,height_in,weight_lbs,outcome_tier,initial_tags,suggested_review_reason,source_url,outcome_url
Justin McBride,Mountain West,Oklahoma State,Big 12,D1,Nevada,2024-25,1.66,2.073369987127814,0.4133699871278142,0.4133699871278142,24,6.4,2.5,1.5,0.1,15.625,9.375,0.625,44.56,37.82,-6.740000000000002,F,6-8,230.0,Target-conference rotation,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/justin-mcbride-2.html,https://www.sports-reference.com/cbb/players/justin-mcbride-2.html
Joel Murray,Big West,West Texas A&M,LSC,D2,Long Beach State,2021-22,1.5,1.0892370661268829,-0.4107629338731171,0.4107629338731171,22,35.45454545454545,23.318181818181817,6.181818181818182,4.181818181818182,26.307692307692307,6.9743589743589745,4.717948717948717,13.24,28.77,15.53,G,72.0,170.0,Target-conference impact starter,,,https://gobuffsgo.com/sports/mens-basketball/stats/2020-21,https://www.sports-reference.com/cbb/players/joel-murray-1.html
Leo Beath,Big West,Lynn,SSC,D2,UC San Diego,2025-26,0.97,1.3734636641910407,0.4034636641910407,0.4034636641910407,30,30.333333333333332,17.833333333333332,9.566666666666666,3.033333333333333,23.516483516483515,12.615384615384617,4.0,14.22,29.37,15.15,F,80.0,215.0,Target-conference starter/plus rotation,,,https://lynnfightingknights.com/sports/mens-basketball/stats/2024-25,https://www.sports-reference.com/cbb/players/leo-beath-1.html
Cameron Faas,Mountain West,Kansas City,Summit,D1,Fresno State,2025-26,0.5,0.9008914857914392,0.4008914857914392,0.4008914857914392,32,28.3,9.7,3.8,0.8,13.71024734982332,5.371024734982332,1.1307420494699647,28.72,37.82,9.1,G,6-6,215.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/players/cameron-faas-1.html,https://www.sports-reference.com/cbb/players/cameron-faas-1.html
Hunter Erickson,Big West,Utah,Big XII,D1,Hawaii,2025-26,1.54,1.142447771418557,-0.397552228581443,0.397552228581443,33,17.8,3.8,1.6,1.5,8.539325842696629,3.595505617977528,3.3707865168539324,45.35,29.37,-15.98,G,75.0,191.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/schools/utah/men/2025.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2026.html
"De'Undrae Perteete, Jr.",Big West,Westmont,PacWest,D2,UC Riverside,2025-26,-0.42,-0.0246152019556107,0.3953847980443892,0.3953847980443892,29,34.758620689655174,10.551724137931034,4.689655172413793,2.0344827586206895,12.14285714285714,5.396825396825396,2.341269841269841,12.92,29.37,16.450000000000003,F,77.0,200.0,Target-conference rotation,,,https://athletics.westmont.edu/sports/mens-basketball/roster/de-undrae-perteete/9474,https://www.sports-reference.com/cbb/schools/california-riverside/men/2026.html
Antonio Chol,Mountain West,Rutgers,Big Ten,D1,New Mexico,2025-26,0.59,0.1949973879397046,-0.3950026120602954,0.3950026120602954,7,5.1,1.7,0.7,0.0,13.333333333333334,5.490196078431373,0.0,43.67,37.82,-5.850000000000001,F,6-9,205.0,Target-conference rotation,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/antonio-chol-1.html,https://www.sports-reference.com/cbb/players/antonio-chol-1.html
Deyton Albury,Mountain West,Queens (NC),A-Sun,D1,Utah State,2024-25,3.15,3.531078454130273,0.3810784541302729,0.3810784541302729,32,28.5,17.0,5.8,3.7,23.859649122807017,8.140350877192983,5.192982456140351,27.08,37.82,10.740000000000002,G,6-2,190.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/deyton-albury-1.html,https://www.sports-reference.com/cbb/players/deyton-albury-1.html
Jaxson Robinson,WCC,Arkansas,SEC,D1,BYU,2022-23,1.42,1.0473915343121,-0.3726084656879,0.3726084656879,16,10.2,3.4,1.3,0.4,13.333333333333334,5.098039215686275,1.5686274509803924,43.14,36.74,-6.399999999999999,G,6-7,193.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/jaxson-robinson-1.html,https://www.sports-reference.com/cbb/players/jaxson-robinson-1.html
Ronald Jessamy,Big West,Tennessee State,Ohio Valley,D1,Cal State Bakersfield,2025-26,0.24,0.612256158478631,0.372256158478631,0.372256158478631,26,18.7,8.9,5.8,0.7,19.037433155080215,12.406417112299463,1.497326203208556,24.35,29.37,5.02,F,80.0,220.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/schools/tennessee-state/men/2025.html,https://gorunners.com/sports/mens-basketball/stats/2025-26
Colin Smith,Big West,Vanderbilt,SEC,D1,UC Santa Barbara,2024-25,0.66,0.2878175666908109,-0.3721824333091891,0.3721824333091891,7,25.4,7.1,6.6,0.3,11.181102362204726,10.393700787401576,0.4724409448818898,42.64,30.41,-12.23,F,80.0,210.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/schools/vanderbilt/men/2024.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2025.html
Sam Griffin,Mountain West,Tulsa,AAC,D1,Wyoming,2023-24,1.7,2.0684586256049724,0.3684586256049724,0.3684586256049724,26,29.1,15.2,2.7,2.0,20.893470790378007,3.7113402061855663,2.7491408934707904,38.14,38.07,-0.0700000000000002,G,6-3,180.0,Target-conference impact starter,,,https://www.sports-reference.com/cbb/players/sam-griffin-1.html,https://www.sports-reference.com/cbb/players/sam-griffin-1.html
Joel Armotrading,Mountain West,UC Riverside,Big West,D1,Nevada,2025-26,0.53,0.8966147875958734,0.3666147875958734,0.3666147875958734,33,21.9,5.8,6.5,0.5,10.593607305936072,11.872146118721462,0.9132420091324202,30.41,37.82,7.41,C,6-10,225.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/players/joel-armotrading-1.html,https://www.sports-reference.com/cbb/players/joel-armotrading-1.html
Brandon Rechsteiner,Mountain West,Virginia Tech,ACC,D1,Colorado State,2025-26,2.59,2.228050586861318,-0.361949413138682,0.361949413138682,32,22.2,7.0,1.0,2.8,12.612612612612612,1.8018018018018016,5.045045045045045,40.65,37.82,-2.8299999999999983,G,6-1,185.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/brandon-rechsteiner-1.html,https://www.sports-reference.com/cbb/players/brandon-rechsteiner-1.html
Braeden Smith,WCC,Colgate,Patriot,D1,Gonzaga,2025-26,5.3,4.940384149346417,-0.3596158506535829,0.3596158506535829,35,30.2,12.5,5.5,5.6,16.55629139072848,7.28476821192053,7.417218543046358,23.98,35.95,11.970000000000002,G,6-0,180.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/braeden-smith-1.html,https://www.sports-reference.com/cbb/players/braeden-smith-1.html
Jamal Hartwell II,Big West,George Mason,Atlantic 10,D1,UC Riverside,2022-23,-0.42,-0.0655632336432355,0.3544367663567644,0.3544367663567644,26,13.1,2.9,0.8,1.1,8.854961832061068,2.4427480916030535,3.3587786259541987,35.45,29.79,-5.660000000000004,G,70.0,155.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/schools/george-mason/men/2022.html,https://www.sports-reference.com/cbb/schools/california-riverside/men/2023.html
Andre Kelly,Big West,California,PAC 12,D1,UC Santa Barbara,2022-23,1.71,1.3649619202167471,-0.3450380797832526,0.3450380797832526,21,30.2,13.4,8.4,0.8,17.748344370860927,11.125827814569536,1.0596026490066226,40.79,29.79,-11.0,F,81.0,255.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/schools/california/men/2022.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2023.html
Kolby King,American,St. John's (NY),Big East,D1,Tulane,2023-24,0.74,1.079773611981563,0.3397736119815631,0.3397736119815631,26,7.7,1.7,1.1,0.6,8.831168831168831,5.714285714285714,3.116883116883117,42.46,35.59,-6.869999999999997,G,6-2,170.0,Target-conference starter/plus rotation,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/kolby-king-1.html,https://www.sports-reference.com/cbb/players/kolby-king-1.html
Sean Bairstow,Atlantic 10,Utah State,MWC,D1,VCU,2023-24,2.0,1.6621044832309246,-0.3378955167690753,0.3378955167690753,35,31.6,10.3,5.2,2.6,13.037974683544304,6.582278481012658,3.291139240506329,38.01,35.42,-2.5899999999999963,G,6-8,190.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/sean-bairstow-1.html,https://www.sports-reference.com/cbb/players/sean-bairstow-1.html
Josh Uduje,Mountain West,Coastal Carolina,Sun Belt,D1,Utah State,2023-24,1.16,1.480078519642845,0.320078519642845,0.320078519642845,31,30.1,13.3,3.9,1.2,17.674418604651162,5.1827242524916945,1.5946843853820598,29.73,38.07,8.34,G,6-5,175.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/josh-uduje-1.html,https://www.sports-reference.com/cbb/players/josh-uduje-1.html
Joshua Ward,Big West,Palm Beach Atlantic,SSC,D2,Cal State Fullerton,2025-26,1.52,1.827294741481967,0.3072947414819666,0.3072947414819666,29,32.13793103448276,14.96551724137931,5.0344827586206895,4.0344827586206895,18.626609442060083,6.266094420600858,5.021459227467811,14.22,29.37,15.15,G,73.0,175.0,Target-conference impact starter,,,https://pbasailfish.com/sports/mens-basketball/stats/2024-25,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2026.html
Derrick Michael Xzavierro,Big West,GCU,WAC,D1,Long Beach State,2024-25,-0.41,-0.1119348317377345,0.2980651682622655,0.2980651682622655,14,3.7,1.7,2.0,0.2,18.37837837837838,21.62162162162162,2.162162162162162,31.41,30.41,-1.0,F,82.0,220.0,Limited target-conference role,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/schools/grand-canyon/men/2024.html,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2025.html
Tucker Anderson,Mountain West,Central Arkansas,A-Sun,D1,Utah State,2024-25,2.27,1.9803481158822596,-0.2896518841177404,0.2896518841177404,31,30.8,14.5,3.7,1.5,18.83116883116883,4.805194805194805,1.948051948051948,27.08,37.82,10.740000000000002,F,6-9,190.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/players/tucker-anderson-1.html,https://www.sports-reference.com/cbb/players/tucker-anderson-1.html
Maximus Edwards,Atlantic 10,George Washington,A-10,D1,Duquesne,2024-25,1.01,1.2984418410157283,0.2884418410157283,0.2884418410157283,31,28.0,12.4,6.6,1.2,17.714285714285715,9.428571428571429,1.7142857142857142,35.42,34.66,-0.7600000000000051,G,6-5,215.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/maximus-edwards-2.html,https://www.sports-reference.com/cbb/players/maximus-edwards-2.html
Justice Hill,WCC,Louisiana State,SEC,D1,Loyola Marymount,2023-24,0.99,1.2754303644779812,0.2854303644779812,0.2854303644779812,30,22.7,5.6,1.6,2.7,9.86784140969163,2.8193832599118944,4.757709251101322,41.92,34.66,-7.260000000000005,G,6-0,170.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/justice-hill-1.html,https://www.sports-reference.com/cbb/players/justice-hill-1.html
David Fuchs,WCC,Rhode Island,A-10,D1,San Francisco,2025-26,1.89,2.174001076279055,0.2840010762790552,0.2840010762790552,29,20.7,7.4,7.5,0.9,14.299516908212562,14.492753623188406,1.7391304347826086,34.66,35.95,1.2900000000000065,F,6-9,225.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/david-fuchs-1.html,https://www.sports-reference.com/cbb/players/david-fuchs-1.html
Pierre Crockrell II,Big West,Pacific,West Coast,D1,UC Irvine,2022-23,1.96,1.679945922271899,-0.2800540777281008,0.2800540777281008,30,29.2,6.7,2.4,4.3,9.178082191780822,3.2876712328767126,5.89041095890411,36.71,29.79,-6.920000000000002,G,72.0,175.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/schools/pacific/men/2022.html,https://www.sports-reference.com/cbb/schools/california-irvine/men/2023.html
Eli Wilborn,Atlantic 10,Saint Francis (PA),NEC,D1,Duquesne,2024-25,1.51,1.24247330017613,-0.2675266998238699,0.2675266998238699,30,25.6,10.8,7.4,1.7,16.875,11.5625,2.65625,21.927,34.66,12.732999999999995,F,6-8,215.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/players/eli-wilborn-1.html,https://www.sports-reference.com/cbb/players/eli-wilborn-1.html
Bowen Born,Mountain West,Northern Iowa,MVC,D1,Colorado State,2024-25,1.58,1.3174925503138215,-0.2625074496861785,0.2625074496861785,31,27.5,13.3,2.5,1.8,19.345454545454544,3.636363636363636,2.618181818181818,33.86,37.82,3.960000000000001,G,5-11,170.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/players/bowen-born-1.html,https://www.sports-reference.com/cbb/players/bowen-born-1.html
Justin Rochelin,WCC,UC San Diego,Big West,D1,Pacific,2025-26,1.4,1.6547892547933107,0.2547892547933108,0.2547892547933108,35,19.3,6.6,3.5,0.7,13.678756476683937,7.253886010362694,1.450777202072539,30.41,35.95,5.540000000000003,G,6-5,200.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/justin-rochelin-2.html,https://www.sports-reference.com/cbb/players/justin-rochelin-2.html
Saba Gigiberia,WCC,Georgia Tech,ACC,D1,San Francisco,2022-23,1.41,1.663806290677024,0.253806290677024,0.253806290677024,15,7.9,2.5,2.3,0.7,12.658227848101266,11.645569620253164,3.5443037974683542,41.67,36.74,-4.93,F,7-1,250.0,Limited target-conference role,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/saba-gigiberia-1.html,https://www.sports-reference.com/cbb/players/saba-gigiberia-1.html
Tyler Beard,WCC,Georgetown,Big East,D1,Pacific,2022-23,1.25,1.009738126900494,-0.2402618730995058,0.2402618730995058,30,12.3,3.0,1.4,1.3,9.75609756097561,4.5528455284552845,4.227642276422764,42.2,36.74,-5.460000000000001,G,6-2,180.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/tyler-beard-1.html,https://www.sports-reference.com/cbb/players/tyler-beard-1.html
PJ Hayes,WCC,Black Hills State,RMAC,D2,San Diego,2023-24,0.98,1.218378799211382,0.2383787992113821,0.2383787992113821,32,26.0625,10.90625,4.8125,1.28125,16.73860911270983,7.386091127098322,1.9664268585131897,15.68,34.66,18.979999999999997,F,6-6,215.0,Target-conference rotation,,,https://bhsuathletics.com/sports/mens-basketball/stats/2022-23,https://www.sports-reference.com/cbb/players/pj-hayes-1.html
Ben Griscti,Big West,Incarnate Word,Southland,D1,UC Riverside,2023-24,0.22,0.450037685795207,0.230037685795207,0.230037685795207,31,14.5,5.2,3.5,0.4,14.344827586206897,9.655172413793103,1.103448275862069,22.43,29.59,7.16,C,83.0,220.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/schools/incarnate-word/men/2023.html,https://gohighlanders.com/sports/mens-basketball/stats/2023-24
Lamar Washington,WCC,Texas Tech,Big 12,D1,Pacific,2024-25,0.69,0.9182651486722015,0.2282651486722016,0.2282651486722016,30,8.9,2.1,1.5,0.8,9.438202247191011,6.741573033707865,3.595505617977528,44.56,36.22,-8.340000000000003,G,6-4,205.0,Target-conference starter/plus rotation,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/lamar-washington-1.html,https://www.sports-reference.com/cbb/players/lamar-washington-1.html
Justin Ahrens,WCC,Ohio State,Big Ten,D1,Loyola Marymount,2022-23,1.09,1.3081681345934026,0.2181681345934025,0.2181681345934025,32,20.1,4.8,2.3,0.8,9.552238805970148,4.577114427860696,1.5920398009950247,43.51,36.74,-6.769999999999996,F,6-6,195.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/justin-ahrens-1.html,https://www.sports-reference.com/cbb/players/justin-ahrens-1.html
Jake Heidbreder,Mountain West,Clemson,ACC,D1,Fresno State,2025-26,1.99,2.2019287180669473,0.2119287180669473,0.2119287180669473,32,14.0,4.1,1.2,0.8,11.714285714285714,3.4285714285714284,2.2857142857142856,40.65,37.82,-2.8299999999999983,G,6-5,180.0,Target-conference impact starter,,,https://www.sports-reference.com/cbb/players/jake-heidbreder-1.html,https://www.sports-reference.com/cbb/players/jake-heidbreder-1.html
Bryce Heard,Atlantic 10,NC State,ACC,D1,Dayton,2025-26,-0.17,0.0402293965294917,0.2102293965294917,0.2102293965294917,24,6.3,1.2,0.8,0.3,7.6190476190476195,5.079365079365079,1.9047619047619049,40.65,34.66,-5.990000000000002,G,6-5,170.0,Limited target-conference role,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/bryce-heard-1.html,https://www.sports-reference.com/cbb/players/bryce-heard-1.html
Tyeree Bryan,WCC,Charleston Southern,Big South,D1,Santa Clara,2023-24,1.4,1.190620455030574,-0.2093795449694258,0.2093795449694258,29,31.4,10.5,5.5,1.8,13.37579617834395,7.006369426751593,2.2929936305732483,27.12,34.66,7.539999999999996,G,6-6,202.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/tyeree-bryan-1.html,https://www.sports-reference.com/cbb/players/tyeree-bryan-1.html
Jemarl Baker,Mountain West,Fresno State,MWC,D1,New Mexico,2023-24,2.09,1.8865826366193224,-0.2034173633806772,0.2034173633806772,28,31.7,12.5,3.0,2.9,15.772870662460567,3.785488958990536,3.659305993690851,38.01,38.07,0.0600000000000022,G,6-5,195.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/jemarl-baker-1.html,https://www.sports-reference.com/cbb/players/jemarl-baker-1.html
Augustinas Kiudulas,Mountain West,VMI,Southern,D1,Colorado State,2025-26,1.56,1.3595933995229956,-0.2004066004770044,0.2004066004770044,31,29.3,15.2,6.3,1.6,20.75085324232082,8.600682593856655,2.1843003412969284,30.14,37.82,7.68,F,6-8,215.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/players/augustinas-kiudulas-1.html,https://www.sports-reference.com/cbb/players/augustinas-kiudulas-1.html
Keshawn Williams,Mountain West,Northern Illinois,MAC,D1,Colorado State,2024-25,-0.62,-0.4322539179519923,0.1877460820480077,0.1877460820480077,1,14.0,6.0,1.0,0.0,17.142857142857142,2.857142857142857,0.0,28.35,37.82,9.47,G,6-3,175.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/players/keshawn-williams-1.html,https://www.sports-reference.com/cbb/players/keshawn-williams-1.html
Jorge Diaz Graham,WCC,Pittsburgh,ACC,D1,Oregon State,2025-26,2.92,2.742798270994358,-0.1772017290056418,0.1772017290056418,29,7.2,3.1,0.9,0.2,17.22222222222222,5.0,1.1111111111111112,40.65,35.95,-4.699999999999996,F,6-11,190.0,Target-conference rotation,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/jorge-diaz-graham-1.html,https://www.sports-reference.com/cbb/players/jorge-diaz-graham-1.html
Enoch Cheeks,Atlantic 10,Robert Morris,Horizon,D1,Dayton,2023-24,3.08,3.2442608001224964,0.1642608001224963,0.1642608001224963,31,33.4,15.4,4.4,3.5,18.443113772455092,5.269461077844311,4.1916167664670665,26.675,35.42,8.745000000000001,G,6-3,190.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/enoch-cheeks-1.html,https://www.sports-reference.com/cbb/players/enoch-cheeks-1.html
Nick Fleming,Big West,Southern Utah,WAC,D1,Cal Poly,2022-23,-0.43,-0.2677835979171795,0.1622164020828205,0.1622164020828205,32,11.2,2.8,1.2,1.1,10.0,4.285714285714286,3.928571428571429,29.25,29.79,0.5399999999999991,G,73.0,165.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/schools/southern-utah/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-poly/men/2023.html
Derin Saran,Big West,Stanford,ACC,D1,UC Irvine,2025-26,0.79,0.6292358695917614,-0.1607641304082386,0.1607641304082386,5,4.0,0.6,0.6,0.2,6.0,6.0,2.0,40.65,29.37,-11.279999999999998,G,77.0,190.0,Target-conference starter/plus rotation,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/derin-saran-1.html,https://www.sports-reference.com/cbb/schools/california-irvine/men/2026.html
Caleb Stone-Carrawell,WCC,Utah Valley,WAC,D1,Loyola Marymount,2024-25,0.2,0.0412882270078267,-0.1587117729921732,0.1587117729921732,32,27.7,11.7,3.4,1.6,16.89530685920578,4.909747292418773,2.3104693140794224,31.41,36.22,4.809999999999999,G,6-7,215.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/caleb-stone-carrawell-1.html,https://www.sports-reference.com/cbb/players/caleb-stone-carrawell-1.html
Alden Applewhite,Missouri Valley,Portland,WCC,D1,Murray State,2023-24,0.8,0.6423981047450359,-0.1576018952549641,0.1576018952549641,32,17.5,7.7,2.9,1.2,17.6,6.628571428571429,2.742857142857143,36.74,33.86,-2.8800000000000026,F,6-7,200.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/players/alden-applewhite-1.html,https://www.sports-reference.com/cbb/players/alden-applewhite-1.html
Paul Bizimana,Big West,Eastern Illinois,Ohio Valley,D1,Cal Poly,2023-24,-1.13,-1.2850035938009043,-0.1550035938009044,0.1550035938009044,22,10.4,2.9,1.5,0.5,11.153846153846152,5.769230769230769,1.923076923076923,23.43,29.59,6.16,F,80.0,185.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/schools/eastern-illinois/men/2023.html,https://www.sports-reference.com/cbb/schools/cal-poly/men/2024.html
Aidan Mahaney,Big West,Connecticut,Big East,D1,UC Santa Barbara,2025-26,0.93,1.0750038637418533,0.1450038637418532,0.1450038637418532,34,12.4,4.5,0.8,1.3,14.516129032258064,2.5806451612903225,4.193548387096774,43.33,29.37,-13.959999999999996,G,75.0,185.0,Target-conference impact starter,,,https://www.sports-reference.com/cbb/schools/connecticut/men/2025.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2026.html
Noah Waterman,WCC,Detroit Mercy,Horizon,D1,BYU,2022-23,0.05,0.1915142869859481,0.1415142869859481,0.1415142869859481,21,25.3,8.0,4.0,0.5,12.648221343873518,6.324110671936759,0.7905138339920948,26.18,36.74,10.560000000000002,F,6-11,210.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/players/noah-waterman-1.html,https://www.sports-reference.com/cbb/players/noah-waterman-1.html
Adrian Myers,Mountain West,Mississippi State,SEC,D1,San Jose State,2025-26,0.43,0.5698086645619258,0.1398086645619258,0.1398086645619258,10,3.4,1.0,0.5,0.0,11.764705882352942,5.882352941176471,0.0,42.64,37.82,-4.82,G,6-6,205.0,Target-conference starter/plus rotation,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/adrian-myers-1.html,https://www.sports-reference.com/cbb/players/adrian-myers-1.html
Alex Williams,Atlantic 10,Furman,Southern,D1,Duquesne,2025-26,0.85,0.98895402467843,0.1389540246784301,0.1389540246784301,25,27.0,13.2,4.8,1.0,19.555555555555557,7.111111111111111,1.4814814814814814,30.14,34.66,4.519999999999996,F,6-5,205.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/alex-williams-3.html,https://www.sports-reference.com/cbb/players/alex-williams-3.html
Kael Combs,Missouri Valley,Wyoming,MWC,D1,Drake,2024-25,0.21,0.3361095808873232,0.1261095808873232,0.1261095808873232,27,10.5,2.7,1.0,0.7,10.285714285714286,3.8095238095238098,2.6666666666666665,38.07,34.04,-4.030000000000001,G,6-4,190.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/players/kael-combs-1.html,https://www.sports-reference.com/cbb/players/kael-combs-1.html
"Marqui Worthy, Jr.",Big West,Massachusetts,Atlantic 10,D1,UC Riverside,2025-26,-0.18,-0.2974059494086405,-0.1174059494086405,0.1174059494086405,31,18.2,5.8,1.5,1.9,12.747252747252748,3.296703296703297,4.175824175824176,34.66,29.37,-5.289999999999996,G,76.0,0.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/schools/massachusetts/men/2025.html,https://www.sports-reference.com/cbb/schools/california-riverside/men/2026.html
Luis Rodriguez,Mountain West,Ole Miss,SEC,D1,UNLV,2022-23,3.0,2.889009129235821,-0.1109908707641791,0.1109908707641791,32,26.9,6.6,5.5,1.8,9.814126394052046,8.178438661710038,2.676579925650558,43.14,38.01,-5.130000000000003,G,6-6,210.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/luis-rodriguez-1.html,https://www.sports-reference.com/cbb/players/luis-rodriguez-1.html
Jaden Henley,Mountain West,DePaul,Big East,D1,UNLV,2024-25,2.61,2.5026474499896088,-0.1073525500103911,0.1073525500103911,32,24.4,8.6,2.7,1.3,14.098360655737704,4.426229508196721,2.1311475409836067,43.06,37.82,-5.240000000000002,G,6-7,200.0,Target-conference impact starter,,,https://www.sports-reference.com/cbb/players/jaden-henley-1.html,https://www.sports-reference.com/cbb/players/jaden-henley-1.html
Jevon Porter,WCC,Pepperdine,WCC,D1,Loyola Marymount,2024-25,1.49,1.3966697226935478,-0.0933302773064521,0.0933302773064521,21,31.5,16.2,5.9,1.7,20.571428571428573,7.492063492063492,2.1587301587301586,34.66,36.22,1.5600000000000025,F,6-11,220.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/jevon-porter-1.html,https://www.sports-reference.com/cbb/players/jevon-porter-1.html
Alex Chaikin,Big West,Lafayette,Patriot League,D1,UC San Diego,2025-26,0.74,0.6474084704646614,-0.0925915295353385,0.0925915295353385,32,26.5,13.9,2.6,1.1,20.9811320754717,3.924528301886793,1.660377358490566,24.08,29.37,5.290000000000003,G,77.0,170.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/schools/lafayette/men/2025.html,https://www.sports-reference.com/cbb/schools/california-san-diego/men/2026.html
Jackie Johnson,Atlantic 10,UNLV,MWC,D1,Fordham,2024-25,1.07,1.1490361455785292,0.0790361455785291,0.0790361455785291,34,14.8,5.4,1.0,0.9,14.594594594594597,2.702702702702702,2.4324324324324325,38.07,34.66,-3.4100000000000037,G,5-11,185.0,Target-conference impact starter,,,https://www.sports-reference.com/cbb/players/jackie-johnsoniii-1.html,https://www.sports-reference.com/cbb/players/jackie-johnsoniii-1.html
Owen Koonce,Big West,Colorado Mesa,RMAC,D2,Cal Poly,2024-25,2.02,1.946179612073183,-0.0738203879268173,0.0738203879268173,34,24.558823529411764,13.235294117647058,3.911764705882353,1.7647058823529411,21.556886227544908,6.37125748502994,2.874251497005988,14.68,30.41,15.73,G,77.0,195.0,Target-conference impact starter,,,https://cmumavericks.com/sports/mens-basketball/stats/2023-24,https://www.sports-reference.com/cbb/players/owen-koonce-1.html
Yaphet Moundi,Mountain West,Iona,MAAC,D1,San Jose State,2025-26,1.82,1.8921890732745037,0.0721890732745034,0.0721890732745034,32,20.6,9.8,7.4,0.9,19.02912621359223,14.36893203883495,1.7475728155339805,25.17,37.82,12.65,F,6-8,205.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/yaphet-moundi-1.html,https://www.sports-reference.com/cbb/players/yaphet-moundi-1.html
Hayden Gray,Big West,Azusa Pacific,PacWest,D2,UC San Diego,2023-24,2.18,2.250382465650477,0.0703824656504767,0.0703824656504767,30,26.833333333333332,10.0,3.033333333333333,3.8,14.906832298136647,4.521739130434782,5.6645962732919255,13.16,29.59,16.43,G,76.0,185.0,Target-conference impact starter,,,https://athletics.apu.edu/sports/mens-basketball/stats/2022-23,https://www.sports-reference.com/cbb/players/hayden-gray-1.html
Garrison Wade,Big West,Dartmouth,Ivy,D1,Cal State Fullerton,2022-23,-0.06,-0.1207863712494136,-0.0607863712494136,0.0607863712494136,25,23.6,6.6,4.6,0.9,11.1864406779661,7.796610169491525,1.5254237288135593,29.78,29.79,0.009999999999998,F,78.0,210.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/schools/dartmouth/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2023.html
