target_conference,player_name,player_slug,source_school,source_school_slug,source_conference,source_level,destination_school,destination_school_slug,first_big_west_season,source_season,source_stat_source,position,height_in,weight_lbs,source_conf_power,source_conf_power_method,destination_conf_power,destination_conf_power_method,conf_power_delta,source_games,source_mpg,source_minutes_share,source_ppg,source_rpg,source_apg,source_spg,source_bpg,source_topg,source_fg_pct,source_fg3_pct,source_ft_pct,source_efg_pct,source_ts_pct,source_three_rate,source_ft_rate,source_per,source_usg_pct,source_ws,source_bpm,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_stl_per_40,source_blk_per_40,source_tov_per_40,big_west_games,big_west_games_started,big_west_mpg,big_west_minutes,big_west_minutes_share,big_west_ppg,big_west_rpg,big_west_apg,big_west_spg,big_west_bpg,big_west_topg,big_west_ts_pct,big_west_per,big_west_usg_pct,big_west_ws,big_west_ws_per_40,big_west_bpm,big_west_porpag,production_score,impact_score,outcome_tier,source_url,outcome_url,source_evanmiya_match_method,source_evanmiya_player_name,source_evanmiya_team,source_evanmiya_rank,source_evanmiya_obpr,source_evanmiya_dbpr,source_evanmiya_bpr,source_evanmiya_poss,source_evanmiya_box_obpr,source_evanmiya_box_dbpr,source_evanmiya_box_bpr,source_evanmiya_adj_team_off_eff,source_evanmiya_adj_team_def_eff,source_evanmiya_adj_team_eff_margin,source_evanmiya_plus_minus,target_evanmiya_match_method,target_evanmiya_player_name,target_evanmiya_team,target_evanmiya_rank,target_evanmiya_obpr,target_evanmiya_dbpr,target_evanmiya_bpr,target_evanmiya_poss,target_evanmiya_box_obpr,target_evanmiya_box_dbpr,target_evanmiya_box_bpr,target_evanmiya_adj_team_off_eff,target_evanmiya_adj_team_def_eff,target_evanmiya_adj_team_eff_margin,target_evanmiya_plus_minus,big_west_bpr,big_west_obpr,big_west_dbpr,big_west_bpr_poss
WCC,Emmanuel Innocenti,emmanuel innocenti,Tarleton State,tarleton-state,WAC,D1,Gonzaga,gonzaga,2024-25,2023-24,target_conference_common_box,F,6-5,198.0,31.41,exact,36.22,exact,4.809999999999999,35,31.7,0.7925,6.6,6.4,2.9,1.7,0.2,1.7,0.406,0.308,0.8,0.465,,,,,,,,8.32807570977918,8.07570977917981,3.659305993690851,2.145110410094637,0.252365930599369,2.145110410094637,31,3,12.1,375.1,0.3025,1.7,1.9,1.0,0.6,0.2,0.2,0.4372427983539094,9.3,8.7,1.1,0.116,5.4,,4.1899999999999995,39.95508982035928,Limited target-conference role,https://www.sports-reference.com/cbb/players/emmanuel-innocenti-1.html,https://www.sports-reference.com/cbb/players/emmanuel-innocenti-1.html,exact_name_team,Emmanuel Innocenti,Tarleton State,1042.0,0.49,1.09,1.58,1762.0,0.87,1.14,2.0,108.2,99.5,8.7,98.0,exact_name_team,Emmanuel Innocenti,Gonzaga,282.0,2.34,2.2,4.54,646.0,0.19,0.67,0.86,132.0,86.2,45.9,210.0,4.54,2.34,2.2,646.0
WCC,Khalif Battle,khalif battle,Arkansas,arkansas,SEC,D1,Gonzaga,gonzaga,2024-25,2023-24,target_conference_common_box,G,6-5,175.0,42.64,exact,36.22,exact,-6.420000000000002,32,24.8,0.62,14.8,3.3,1.3,0.8,0.3,1.5,0.406,0.353,0.873,0.488,,,,,,,,23.870967741935484,5.32258064516129,2.096774193548387,1.2903225806451613,0.4838709677419354,2.4193548387096775,35,31,26.8,938.0,0.67,13.6,3.7,1.5,1.1,0.1,1.5,0.6086645184389545,18.0,23.5,4.1,0.174,6.3,,17.33,83.87724550898204,Target-conference impact starter,https://www.sports-reference.com/cbb/players/khalif-battle-1.html,https://www.sports-reference.com/cbb/players/khalif-battle-1.html,exact_name_team,Khalif Battle,Arkansas,518.0,2.71,0.57,3.28,1438.0,2.45,1.28,3.74,111.0,99.1,11.9,-6.0,exact_name_team,Khalif Battle,Gonzaga,272.0,2.79,1.85,4.64,1662.0,3.11,1.05,4.16,122.5,90.1,32.4,337.0,4.64,2.79,1.85,1662.0
WCC,Michael Ajayi,michael ajayi,Pepperdine,pepperdine,WCC,D1,Gonzaga,gonzaga,2024-25,2023-24,target_conference_common_box,G,6-7,220.0,34.66,exact,36.22,exact,1.5600000000000025,33,34.7,0.8675,17.2,9.9,1.9,0.9,0.5,2.0,0.467,0.47,0.709,0.511,,,,,,,,19.827089337175792,11.412103746397694,2.190201729106628,1.037463976945245,0.5763688760806917,2.3054755043227666,34,13,18.8,639.2,0.47,6.5,5.4,0.8,0.7,0.4,0.7,0.5279402209226771,16.7,18.3,2.6,0.162,4.4,,11.26,60.54890219560879,Target-conference rotation,https://www.sports-reference.com/cbb/players/michael-ajayi-1.html,https://www.sports-reference.com/cbb/players/michael-ajayi-1.html,exact_name_team,Michael Ajayi,Pepperdine,792.0,1.71,0.61,2.31,1857.0,1.96,1.29,3.25,107.2,104.7,2.5,-45.0,exact_name_team,Michael Ajayi,Gonzaga,341.0,1.65,2.52,4.18,1133.0,0.74,1.31,2.06,123.8,88.4,35.3,251.0,4.18,1.65,2.52,1133.0
WCC,Adam Miller,adam miller,Arizona State,arizona-state,Big 12,D1,Gonzaga,gonzaga,2025-26,2024-25,target_conference_common_box,G,6-3,180.0,45.35,exact,35.95,exact,-9.4,30,29.7,0.7424999999999999,9.8,2.3,1.9,1.0,0.0,1.4,0.449,0.429,0.756,0.576,,,,,,,,13.1986531986532,3.0976430976430978,2.558922558922559,1.3468013468013469,0.0,1.8855218855218856,35,25,19.4,679.0,0.485,7.3,1.6,1.0,0.7,0.0,0.5,0.5415430267062314,12.6,18.3,2.4,0.142,4.0,,9.36,57.8942115768463,Target-conference rotation,https://www.sports-reference.com/cbb/players/adam-miller-3.html,https://www.sports-reference.com/cbb/players/adam-miller-3.html,exact_name_team,Adam Miller,Arizona State,615.0,1.71,1.19,2.9,1562.0,2.23,0.66,2.89,109.2,94.2,15.0,-33.0,exact_name_team,Adam Miller,Gonzaga,676.0,1.47,1.42,2.89,1192.0,1.37,-0.34,1.03,117.3,89.0,28.3,294.0,2.89,1.47,1.42,1192.0
WCC,Braeden Smith,braeden smith,Colgate,colgate,Patriot,D1,Gonzaga,gonzaga,2025-26,2023-24,target_conference_common_box,G,6-0,180.0,23.98,exact,35.95,exact,11.970000000000002,35,30.2,0.755,12.5,5.5,5.6,1.9,0.1,2.3,0.393,0.311,0.786,0.462,,,,,,,,16.55629139072848,7.28476821192053,7.417218543046358,2.5165562913907285,0.1324503311258278,3.0463576158940397,35,18,17.1,598.5,0.4275,5.1,2.2,3.6,1.0,0.0,1.1,0.575880758807588,17.2,15.9,2.7,0.181,7.1,,9.31,58.58283433133733,Target-conference rotation,https://www.sports-reference.com/cbb/players/braeden-smith-1.html,https://www.sports-reference.com/cbb/players/braeden-smith-1.html,exact_name_team,Braeden Smith,Colgate,371.0,2.59,1.39,3.98,1732.0,2.47,1.62,4.08,107.9,96.7,11.2,183.0,exact_name_team,Braeden Smith,Gonzaga,196.0,3.42,1.88,5.3,1057.0,4.0,0.99,4.99,116.7,92.0,24.7,235.0,5.3,3.42,1.88,1057.0
WCC,Jalen Warley,jalen warley,Florida State,florida-state,ACC,D1,Gonzaga,gonzaga,2025-26,2023-24,target_conference_common_box,G,6-6,200.0,41.65,exact,35.95,exact,-5.699999999999996,33,24.1,0.6025,7.5,2.6,2.8,1.3,0.3,1.1,0.424,0.143,0.725,0.426,,,,,,,,12.448132780082986,4.3153526970954355,4.647302904564315,2.1576763485477177,0.4979253112033194,1.825726141078838,33,17,21.8,719.4,0.545,7.1,4.8,2.1,1.5,0.3,0.9,0.5992572586090479,18.7,15.6,3.6,0.202,8.4,,12.740000000000002,72.44510978043911,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/jalen-warley-1.html,https://www.sports-reference.com/cbb/players/jalen-warley-1.html,exact_name_team,Jalen Warley,Florida State,244.0,2.57,2.17,4.73,1446.0,1.63,1.81,3.45,113.3,93.8,19.4,63.0,exact_name_team,Jalen Warley,Gonzaga,93.0,2.7,4.16,6.86,1272.0,2.72,2.3,5.03,117.7,85.6,32.1,314.0,6.86,2.7,4.16,1272.0
WCC,Steele Venters,steele venters,Eastern Washington,eastern-washington,Big Sky,D1,Gonzaga,gonzaga,2025-26,2022-23,target_conference_common_box,G,6-7,175.0,29.15,exact,35.95,exact,6.800000000000004,34,31.5,0.7875,15.3,2.8,1.5,0.8,0.4,1.9,0.457,0.371,0.845,0.553,,,,,,,,19.428571428571427,3.5555555555555554,1.9047619047619049,1.0158730158730158,0.5079365079365079,2.412698412698413,27,10,15.1,407.7,0.3775,5.0,1.3,1.0,0.6,0.1,0.6,0.5712979890310785,11.3,16.4,1.4,0.138,3.9,,6.800000000000001,44.2065868263473,Limited target-conference role,https://www.sports-reference.com/cbb/players/steele-venters-1.html,https://www.sports-reference.com/cbb/players/steele-venters-1.html,exact_name_team,Steele Venters,Eastern Washington,830.0,1.93,0.17,2.1,1824.0,1.43,-0.09,1.34,109.2,99.5,9.7,140.0,exact_name_team,Steele Venters,Gonzaga,510.0,2.48,1.06,3.53,733.0,1.35,-0.13,1.22,123.3,90.2,33.1,254.0,3.53,2.48,1.06,733.0
WCC,Tyon Grant-Foster,tyon grant foster,Grand Canyon,grand-canyon,WAC,D1,Gonzaga,gonzaga,2025-26,2024-25,target_conference_common_box,G,6-7,210.0,30.37,exact,35.95,exact,5.580000000000002,26,27.5,0.6875,14.8,5.9,2.1,1.7,1.5,2.7,0.399,0.232,0.686,0.438,,,,,,,,21.527272727272727,8.581818181818182,3.0545454545454547,2.4727272727272727,2.1818181818181817,3.9272727272727272,35,6,21.5,752.5,0.5375,11.1,5.0,1.2,0.8,1.1,1.4,0.5386257763975155,20.0,26.8,3.3,0.175,5.9,,16.07,73.32335329341316,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/tyon-grant-foster-1.html,https://www.sports-reference.com/cbb/players/tyon-grant-foster-1.html,exact_name_team,Tyon Grant-Foster,Grand Canyon,647.0,0.53,2.26,2.79,1283.0,-0.41,2.34,1.92,106.9,95.3,11.7,115.0,exact_name_team,Tyon Grant-Foster,Gonzaga,321.0,1.61,2.84,4.44,1332.0,1.19,1.89,3.08,119.8,91.0,28.7,300.0,4.44,1.61,2.84,1332.0
WCC,Justin Ahrens,justin ahrens,Ohio State,ohio-state,Big Ten,D1,Loyola Marymount,loyola-marymount,2022-23,2021-22,target_conference_common_box,F,6-6,195.0,43.51,exact,36.74,exact,-6.769999999999996,32,20.1,0.5025000000000001,4.8,2.3,0.8,0.3,0.0,0.7,0.346,0.354,0.75,0.515,,,,,,,,9.552238805970148,4.577114427860696,1.5920398009950247,0.5970149253731343,0.0,1.3930348258706466,29,24,23.2,672.8,0.58,6.6,1.9,0.7,0.5,0.2,0.8,0.537459283387622,8.9,15.2,1.2,0.071,-0.1,,8.51,45.64870259481038,Target-conference rotation,https://www.sports-reference.com/cbb/players/justin-ahrens-1.html,https://www.sports-reference.com/cbb/players/justin-ahrens-1.html,exact_name_team,Justin Ahrens,Ohio State,947.0,1.43,0.36,1.79,1070.0,0.73,-0.17,0.56,113.3,92.2,21.1,116.0,exact_name_team,Justin Ahrens,Loyola Marymount,1230.0,0.75,0.34,1.09,1163.0,-0.33,-0.21,-0.54,108.2,95.8,12.4,51.0,1.09,0.75,0.34,1163.0
WCC,Michael Graham,michael graham,Elon,elon,CAA,D1,Loyola Marymount,loyola-marymount,2022-23,2021-22,target_conference_common_box,F,6-8,214.0,30.73,exact,36.74,exact,6.010000000000002,32,20.6,0.515,9.3,6.8,0.8,0.4,1.3,1.3,0.609,0.0,0.621,0.609,,,,,,,,18.058252427184463,13.20388349514563,1.5533980582524272,0.7766990291262136,2.524271844660194,2.524271844660194,31,7,15.2,471.2,0.38,4.5,5.3,0.4,0.3,0.7,0.9,0.6918819188191883,19.6,13.6,1.8,0.152,2.1,,8.74,44.406187624750494,Limited target-conference role,https://www.sports-reference.com/cbb/players/michael-graham-2.html,https://www.sports-reference.com/cbb/players/michael-graham-2.html,exact_name_team,Michael Graham,Elon,899.0,0.35,1.53,1.89,1026.0,1.59,2.17,3.77,97.9,101.1,-3.3,-109.0,exact_name_team,Michael Graham,Loyola Marymount,617.0,1.02,1.71,2.73,782.0,0.03,1.59,1.62,109.9,99.1,10.7,29.0,2.73,1.02,1.71,782.0
WCC,Rick Issanza,rick issanza,Oklahoma,oklahoma,Big 12,D1,Loyola Marymount,loyola-marymount,2022-23,2021-22,target_conference_common_box,C,7-1,245.0,46.04,exact,36.74,exact,-9.299999999999995,12,4.1,0.1025,0.7,0.8,0.1,0.0,0.1,0.2,0.375,0.0,0.333,0.375,,,,,,,,6.829268292682928,7.804878048780488,0.9756097560975612,0.0,0.9756097560975612,1.951219512195122,28,24,16.0,448.0,0.4,3.6,4.2,0.3,0.2,1.0,1.2,0.5944517833553501,12.9,13.2,0.9,0.079,0.4,,6.99,34.22155688622754,Limited target-conference role,https://www.sports-reference.com/cbb/players/rick-issanza-1.html,https://www.sports-reference.com/cbb/players/rick-issanza-1.html,missing,,,,,,,,,,,,,,,exact_name_team,Rick Issanza,Loyola Marymount,2480.0,-3.43,1.71,-1.72,746.0,-2.16,0.85,-1.32,94.1,92.6,1.5,-65.0,-1.72,-3.43,1.71,746.0
WCC,Dominick Harris,dominick harris,Gonzaga,gonzaga,WCC,D1,Loyola Marymount,loyola-marymount,2023-24,2022-23,target_conference_common_box,G,6-3,190.0,36.74,exact,34.66,exact,-2.0800000000000054,13,4.5,0.1125,1.5,0.6,0.5,0.1,0.1,0.2,0.389,0.273,1.0,0.472,,,,,,,,13.333333333333334,5.333333333333333,4.444444444444445,0.8888888888888888,0.8888888888888888,1.7777777777777777,24,13,28.5,684.0,0.7125,14.3,3.3,1.0,0.5,0.1,1.9,0.5872207621550591,15.9,25.9,1.8,0.106,1.3,,16.78,69.06686626746506,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/dominick-harris-1.html,https://www.sports-reference.com/cbb/players/dominick-harris-1.html,missing,,,,,,,,,,,,,,,exact_name_team,Dominick Harris,Loyola Marymount,1374.0,1.64,-0.88,0.76,1116.0,1.6,-0.81,0.79,109.6,104.0,5.6,9.0,0.76,1.64,-0.88,1116.0
WCC,Justice Hill,justice hill,Louisiana State,louisiana-state,SEC,D1,Loyola Marymount,loyola-marymount,2023-24,2022-23,target_conference_common_box,G,6-0,170.0,41.92,exact,34.66,exact,-7.260000000000005,30,22.7,0.5675,5.6,1.6,2.7,0.9,0.1,1.4,0.29,0.257,0.576,0.355,,,,,,,,9.86784140969163,2.8193832599118944,4.757709251101322,1.5859030837004406,0.1762114537444934,2.4669603524229076,23,20,29.2,671.6,0.73,11.2,1.9,4.2,0.5,0.1,1.9,0.5135730007336757,14.2,22.9,1.5,0.087,-1.7,,14.94,58.77744510978044,Target-conference rotation,https://www.sports-reference.com/cbb/players/justice-hill-1.html,https://www.sports-reference.com/cbb/players/justice-hill-1.html,exact_name_team,Justice Hill,LSU,1902.0,-0.66,0.33,-0.33,1140.0,-0.89,0.11,-0.78,99.6,96.0,3.5,-42.0,exact_name_team,Justice Hill,Loyola Marymount,1288.0,1.95,-0.95,0.99,1082.0,2.02,-1.13,0.89,109.7,104.9,4.8,7.0,0.99,1.95,-0.95,1082.0
WCC,Justin Wright,justin wright,North Carolina Central,north-carolina-central,MEAC,D1,Loyola Marymount,loyola-marymount,2023-24,2022-23,target_conference_common_box,G,6-1,210.0,22.52,exact,34.66,exact,12.139999999999995,30,33.4,0.835,16.1,5.1,2.2,1.3,0.1,2.6,0.473,0.414,0.776,0.524,,,,,,,,19.281437125748504,6.107784431137725,2.6347305389221556,1.5568862275449102,0.1197604790419161,3.1137724550898205,29,12,26.4,765.5999999999999,0.6599999999999999,11.1,3.4,1.9,0.5,0.1,1.3,0.5637952052011378,16.4,22.2,2.2,0.114,0.6,,14.58,64.40119760479043,Target-conference rotation,https://www.sports-reference.com/cbb/players/justin-wright-2.html,https://www.sports-reference.com/cbb/players/justin-wright-2.html,exact_name_team,Justin Wright,North Carolina Central,661.0,1.87,0.71,2.58,1564.0,1.47,-0.4,1.07,103.2,93.2,10.1,128.0,exact_name_team,Justin Wright,Loyola Marymount,1632.0,1.21,-0.95,0.26,1216.0,1.63,-0.35,1.28,106.3,107.5,-1.2,-65.0,0.26,1.21,-0.95,1216.0
WCC,Lars Thiemann,lars thiemann,California,california,Pac-12,D1,Loyola Marymount,loyola-marymount,2023-24,2022-23,target_conference_common_box,F,7-0,248.0,40.74,exact,34.66,exact,-6.080000000000005,31,25.1,0.6275000000000001,9.5,5.4,0.6,0.5,0.6,1.8,0.485,0.0,0.74,0.485,,,,,,,,15.139442231075696,8.605577689243027,0.9561752988047808,0.796812749003984,0.9561752988047808,2.8685258964143423,31,25,21.3,660.3000000000001,0.5325,6.7,4.3,0.4,0.3,0.6,0.8,0.6417624521072798,16.7,15.2,2.2,0.131,0.2,,10.22,51.34730538922156,Target-conference rotation,https://www.sports-reference.com/cbb/players/lars-thiemann-1.html,https://www.sports-reference.com/cbb/players/lars-thiemann-1.html,exact_name_team,Lars Thiemann,California,2114.0,-1.17,0.37,-0.8,1241.0,-0.38,0.55,0.17,91.8,102.4,-10.6,-243.0,exact_name_team,Lars Thiemann,Loyola Marymount,1753.0,-0.77,0.79,0.02,1056.0,0.33,-0.27,0.06,103.4,101.5,1.8,-16.0,0.02,-0.77,0.79,1056.0
WCC,Will Johnston,will johnston,Texas–Rio Grande Valley,texas-rio-grande-valley,WAC,D1,Loyola Marymount,loyola-marymount,2023-24,2022-23,target_conference_common_box,G,6-3,180.0,33.13,exact,34.66,exact,1.529999999999994,31,32.0,0.8,14.5,2.2,3.6,0.3,0.1,2.5,0.429,0.438,0.844,0.548,,,,,,,,18.125,2.75,4.5,0.375,0.125,3.125,31,20,28.9,895.9,0.7224999999999999,11.1,2.5,2.7,0.6,0.0,1.4,0.5415690866510539,13.8,21.2,2.2,0.099,-0.2,,14.46,65.18962075848303,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/will-johnston-2.html,https://www.sports-reference.com/cbb/players/will-johnston-2.html,exact_name_team,Will Johnston,Texas-Rio Grande Valley,1433.0,2.39,-1.67,0.71,1678.0,2.4,-1.34,1.06,103.9,105.3,-1.3,-61.0,exact_name_team,Will Johnston,Loyola Marymount,859.0,3.18,-1.06,2.13,1427.0,2.27,-0.59,1.68,112.4,105.1,7.3,17.0,2.13,3.18,-1.06,1427.0
WCC,Caleb Stone-Carrawell,caleb stone carrawell,Utah Valley,utah-valley,WAC,D1,Loyola Marymount,loyola-marymount,2024-25,2023-24,target_conference_common_box,G,6-7,215.0,31.41,exact,36.22,exact,4.809999999999999,32,27.7,0.6925,11.7,3.4,1.6,0.3,0.2,1.6,0.397,0.339,0.702,0.458,,,,,,,,16.89530685920578,4.909747292418773,2.3104693140794224,0.4332129963898917,0.2888086642599278,2.3104693140794224,32,30,28.8,921.6,0.72,13.4,2.4,1.4,0.6,0.2,1.6,0.5491803278688525,14.3,25.2,1.7,0.076,0.0,,15.82,64.41616766467065,Target-conference rotation,https://www.sports-reference.com/cbb/players/caleb-stone-carrawell-1.html,https://www.sports-reference.com/cbb/players/caleb-stone-carrawell-1.html,exact_name_team,Caleb Stone-Carrawell,Utah Valley,2081.0,-0.17,-0.46,-0.64,1446.0,0.01,-1.05,-1.04,99.5,96.9,2.5,-20.0,exact_name_team,Caleb Stone-Carrawell,Loyola Marymount,1703.0,0.1,0.1,0.2,1521.0,0.08,-0.35,-0.27,105.0,97.8,7.2,-2.0,0.2,0.1,0.1,1521.0
WCC,Jan Vide,jan vide,UCLA,ucla,Pac-12,D1,Loyola Marymount,loyola-marymount,2024-25,2023-24,target_conference_common_box,G,6-6,200.0,41.26,exact,36.22,exact,-5.039999999999999,24,7.3,0.1825,1.9,0.8,0.5,0.2,0.0,0.4,0.38,0.667,0.75,0.4,,,,,,,,10.41095890410959,4.383561643835616,2.73972602739726,1.095890410958904,0.0,2.191780821917808,32,0,19.3,617.6,0.4825,6.3,2.9,2.4,0.7,0.3,1.8,0.5317353139770425,12.9,21.2,1.1,0.069,-0.4,,9.81,40.833333333333336,Limited target-conference role,https://www.sports-reference.com/cbb/players/jan-vide-1.html,https://www.sports-reference.com/cbb/players/jan-vide-1.html,missing,,,,,,,,,,,,,,,exact_name_team,Jan Vide,Loyola Marymount,1980.0,-1.04,0.69,-0.35,1016.0,-0.55,1.23,0.69,100.6,100.2,0.4,-58.0,-0.35,-1.04,0.69,1016.0
WCC,Jevon Porter,jevon porter,Pepperdine,pepperdine,WCC,D1,Loyola Marymount,loyola-marymount,2024-25,2023-24,target_conference_common_box,F,6-11,220.0,34.66,exact,36.22,exact,1.5600000000000025,21,31.5,0.7875,16.2,5.9,1.7,0.8,1.0,1.7,0.425,0.298,0.772,0.474,,,,,,,,20.571428571428573,7.492063492063492,2.1587301587301586,1.0158730158730158,1.2698412698412698,2.1587301587301586,31,30,30.9,957.9,0.7725,12.5,7.2,1.9,0.8,1.1,1.9,0.4992012779552716,15.5,24.5,2.2,0.09,1.3,,19.249999999999996,76.6117764471058,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/jevon-porter-1.html,https://www.sports-reference.com/cbb/players/jevon-porter-1.html,exact_name_team,Jevon Porter,Pepperdine,1017.0,1.22,0.42,1.64,1089.0,1.23,0.08,1.31,107.6,105.3,2.3,-33.0,exact_name_team,Jevon Porter,Loyola Marymount,1122.0,-0.51,2.0,1.49,1658.0,0.22,1.68,1.89,101.1,97.9,3.1,-55.0,1.49,-0.51,2.0,1658.0
WCC,Matar Diop,matar diop,Nebraska,nebraska,Big Ten,D1,Loyola Marymount,loyola-marymount,2024-25,2023-24,target_conference_common_box,F,6-9,213.0,43.67,exact,36.22,exact,-7.450000000000003,19,3.8,0.095,0.8,0.9,0.3,0.2,0.2,0.3,0.5,0.5,0.333,0.542,,,,,,,,8.421052631578947,9.473684210526317,3.1578947368421053,2.1052631578947367,2.1052631578947367,3.1578947368421053,17,3,8.7,147.89999999999998,0.2174999999999999,1.8,2.2,0.4,0.1,0.2,0.7,0.625,10.7,13.1,0.3,0.075,-4.9,,3.4799999999999995,10.309381237524953,Limited target-conference role,https://www.sports-reference.com/cbb/players/matar-diop-1.html,https://www.sports-reference.com/cbb/players/matar-diop-1.html,missing,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,
WCC,MJ Amey,mj amey,San Jose State,san-jose-state,MWC,D1,Loyola Marymount,loyola-marymount,2024-25,2023-24,target_conference_common_box,G,6-5,178.0,38.07,exact,36.22,exact,-1.8500000000000016,32,32.8,0.82,15.7,5.1,3.1,1.6,0.3,1.9,0.425,0.362,0.792,0.51,,,,,,,,19.146341463414636,6.219512195121951,3.780487804878049,1.951219512195122,0.3658536585365854,2.3170731707317076,32,4,20.5,656.0,0.5125,8.6,2.7,0.7,1.3,0.1,0.8,0.5123927550047664,14.8,23.5,1.5,0.092,0.5,,11.56,49.43612774451098,Target-conference rotation,https://www.sports-reference.com/cbb/players/myron-mj-ameyjr-1.html,https://www.sports-reference.com/cbb/players/myron-mj-ameyjr-1.html,missing,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,
WCC,Jalen Shelley,jalen shelley,Southern California,southern-california,Big Ten,D1,Loyola Marymount,loyola-marymount,2025-26,2024-25,target_conference_common_box,F,6-8,190.0,45.57,exact,35.95,exact,-9.619999999999996,22,7.6,0.19,2.0,1.4,0.5,0.2,0.3,0.2,0.385,0.176,0.55,0.423,,,,,,,,10.526315789473683,7.36842105263158,2.6315789473684212,1.0526315789473684,1.5789473684210529,1.0526315789473684,25,25,31.1,777.5,0.7775000000000001,13.7,6.6,2.7,0.7,0.6,2.3,0.5558260305095747,16.7,24.4,2.3,0.118,1.7,,19.97,78.78742514970061,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/jalen-shelley-1.html,https://www.sports-reference.com/cbb/players/jalen-shelley-1.html,missing,,,,,,,,,,,,,,,exact_name_team,Jalen Shelley,Loyola Marymount,986.0,0.47,1.44,1.91,1317.0,0.61,0.84,1.45,103.4,101.8,1.6,24.0,1.91,0.47,1.44,1317.0
WCC,Nakyel Shelton,nakyel shelton,Eastern Illinois,eastern-illinois,OVC,D1,Loyola Marymount,loyola-marymount,2025-26,2024-25,target_conference_common_box,G,6-3,180.0,24.35,exact,35.95,exact,11.6,29,34.0,0.85,17.0,4.6,2.0,1.6,0.8,2.6,0.432,0.363,0.82,0.496,,,,,,,,20.0,5.411764705882353,2.3529411764705883,1.8823529411764703,0.9411764705882352,3.0588235294117645,28,0,8.9,249.2,0.2225,2.8,0.9,0.4,0.2,0.1,0.4,0.6340579710144928,11.0,15.6,0.6,0.099,-2.9,,3.7199999999999993,15.05489021956088,Limited target-conference role,https://www.sports-reference.com/cbb/players/nakyel-shelton-1.html,https://www.sports-reference.com/cbb/players/nakyel-shelton-1.html,exact_name_team,Nakyel Shelton,Eastern Illinois,1237.0,1.03,0.18,1.21,1546.0,0.95,0.7,1.65,97.4,102.3,-4.9,-93.0,missing,,,,,,,,,,,,,,,,,,
WCC,Rodney Brown,rodney brown,Virginia Tech,virginia-tech,ACC,D1,Loyola Marymount,loyola-marymount,2025-26,2024-25,target_conference_common_box,G,6-6,180.0,40.65,exact,35.95,exact,-4.699999999999996,18,15.1,0.3775,4.1,2.1,1.8,0.2,0.1,0.9,0.375,0.424,0.545,0.472,,,,,,,,10.86092715231788,5.562913907284768,4.768211920529802,0.5298013245033113,0.2649006622516556,2.384105960264901,31,30,32.3,1001.3,0.8074999999999999,14.0,2.4,1.7,0.7,0.1,1.5,0.5715218811234487,13.5,21.9,2.5,0.1,0.8,,16.68,76.68662674650699,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/rodney-brown-jr-1.html,https://www.sports-reference.com/cbb/players/rodney-brown-jr-1.html,missing,,,,,,,,,,,,,,,suffix_insensitive_name_team,Rodney Brown Jr.,Loyola Marymount,1314.0,1.33,-0.27,1.05,1665.0,1.53,-0.84,0.69,103.4,103.0,0.5,20.0,1.05,1.33,-0.27,1665.0
WCC,Rokas Jocius,rokas jocius,UCF,ucf,Big 12,D1,Loyola Marymount,loyola-marymount,2025-26,2024-25,target_conference_common_box,C,6-10,260.0,45.35,exact,35.95,exact,-9.4,25,8.6,0.215,2.0,1.6,0.3,0.0,0.2,0.4,0.42,0.154,0.714,0.44,,,,,,,,9.30232558139535,7.441860465116279,1.3953488372093024,0.0,0.9302325581395348,1.8604651162790695,32,15,12.5,400.0,0.3125,3.2,3.0,0.4,0.2,0.3,0.7,0.5908419497784344,11.7,14.1,1.0,0.101,-2.3,,5.58,23.283433133732537,Limited target-conference role,https://www.sports-reference.com/cbb/players/rokas-jocius-1.html,https://www.sports-reference.com/cbb/players/rokas-jocius-1.html,missing,,,,,,,,,,,,,,,exact_name_team,Rokas Jocius,Loyola Marymount,2376.0,-1.27,-0.09,-1.35,660.0,-1.54,-0.17,-1.71,102.5,105.1,-2.6,-23.0,-1.35,-1.27,-0.09,660.0
