target_conference,player_name,player_slug,source_school,source_school_slug,source_conference,source_level,destination_school,destination_school_slug,first_big_west_season,source_season,source_stat_source,position,height_in,weight_lbs,source_conf_power,source_conf_power_method,destination_conf_power,destination_conf_power_method,conf_power_delta,source_games,source_mpg,source_minutes_share,source_ppg,source_rpg,source_apg,source_spg,source_bpg,source_topg,source_fg_pct,source_fg3_pct,source_ft_pct,source_efg_pct,source_ts_pct,source_three_rate,source_ft_rate,source_per,source_usg_pct,source_ws,source_bpm,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_stl_per_40,source_blk_per_40,source_tov_per_40,big_west_games,big_west_games_started,big_west_mpg,big_west_minutes,big_west_minutes_share,big_west_ppg,big_west_rpg,big_west_apg,big_west_spg,big_west_bpg,big_west_topg,big_west_ts_pct,big_west_per,big_west_usg_pct,big_west_ws,big_west_ws_per_40,big_west_bpm,big_west_porpag,production_score,impact_score,outcome_tier,source_url,outcome_url,target_evanmiya_match_method,target_evanmiya_player_name,target_evanmiya_team,target_evanmiya_rank,target_evanmiya_obpr,target_evanmiya_dbpr,target_evanmiya_bpr,target_evanmiya_poss,target_evanmiya_box_obpr,target_evanmiya_box_dbpr,target_evanmiya_box_bpr,target_evanmiya_adj_team_off_eff,target_evanmiya_adj_team_def_eff,target_evanmiya_adj_team_eff_margin,target_evanmiya_plus_minus,big_west_bpr,big_west_obpr,big_west_dbpr,big_west_bpr_poss
Big West,A.J. George,aj-george,SMU,smu,ACC,D1,Cal State Bakersfield,cal-state-bakersfield,2025-26,2024-25,target_conference_common_box,F,77.0,210.0,40.65,exact,29.37,exact,-11.279999999999998,22,6.5,0.1625,2.0,1.0,0.2,0.2,0.1,0.4,0.6,0.333,0.667,0.64,,,,,,,,12.307692307692308,6.153846153846154,1.2307692307692308,1.2307692307692308,0.6153846153846154,2.4615384615384617,30,29,28.1,843.0,0.7025,8.2,3.5,1.5,0.3,0.3,1.7,0.4418103448275861,7.0,18.6,-0.2,-0.007,-6.7,,11.27,37.5,Limited target-conference role,https://www.sports-reference.com/cbb/schools/southern-methodist/men/2025.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2026.html,exact_name_team,AJ George,Cal State Bakersfield,2828.0,-1.21,-1.82,-3.03,1402.0,-1.93,-1.39,-3.32,97.0,115.1,-18.2,-167.0,-3.03,-1.21,-1.82,1402.0
Big West,Marcus Greene,marcus-greene2,Houston Christian,houston-christian,Southland,D1,Hawaii,hawaii,2024-25,2023-24,target_conference_common_box,G,74.0,185.0,23.36,exact,30.41,exact,7.050000000000001,28,32.5,0.8125,15.1,3.6,3.0,1.0,0.2,2.4,0.451,0.427,0.786,0.544,,,,,,,,18.584615384615383,4.430769230769231,3.692307692307693,1.2307692307692308,0.2461538461538461,2.953846153846154,31,8,20.5,635.5,0.5125,7.3,1.7,1.5,0.4,0.1,1.3,0.4989065062875888,9.4,22.2,0.9,0.055,-2.8,,9.239999999999998,37.138989169675085,Limited target-conference role,https://www.sports-reference.com/cbb/schools/houston-baptist/men/2024.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2025.html,exact_name_team,Marcus Greene,Hawaii,1486.0,1.01,-0.37,0.64,963.0,-0.58,-0.8,-1.38,107.4,102.5,5.0,29.0,0.64,1.01,-0.37,963.0
Big West,Ben Griscti,benjamin-griscti,Incarnate Word,incarnate-word,Southland,D1,UC Riverside,uc-riverside,2023-24,2022-23,target_conference_common_box,C,83.0,220.0,22.43,exact,29.59,exact,7.16,31,14.5,0.3625,5.2,3.5,0.4,0.4,0.5,0.6,0.47,0.382,0.563,0.58,,,,,,,,14.344827586206897,9.655172413793103,1.103448275862069,1.103448275862069,1.3793103448275863,1.6551724137931034,33,19,17.6,580.0,0.44,7.757575757575758,3.303030303030303,0.1818181818181818,0.3636363636363636,0.4545454545454545,0.6666666666666666,0.6252442360296991,0.0,0.0,0.0,0.0,0.0,,10.436363636363636,35.64079422382672,Limited target-conference role,https://www.sports-reference.com/cbb/schools/incarnate-word/men/2023.html,https://gohighlanders.com/sports/mens-basketball/stats/2023-24,exact_name_team,Ben Griscti,UC Riverside,1650.0,0.48,-0.26,0.22,952.0,1.83,-0.57,1.26,103.0,104.6,-1.6,-22.0,0.22,0.48,-0.26,952.0
Big West,Modestas Kancleris,modestas-kancleris,Creighton,creighton,Big East,D1,Cal State Bakersfield,cal-state-bakersfield,2022-23,2021-22,target_conference_common_box,F,81.0,210.0,42.2,exact,29.79,exact,-12.410000000000004,14,2.4,0.06,0.2,0.5,0.1,0.2,0.1,0.1,0.0,0.0,0.5,0.0,,,,,,,,3.3333333333333335,8.333333333333334,1.6666666666666667,3.3333333333333335,1.6666666666666667,1.6666666666666667,18,4,19.4,349.2,0.485,5.8,5.8,1.1,0.5,1.1,1.9,0.5171184022824536,15.1,21.4,0.7,0.076,-3.8,,10.8,34.828519855595665,Limited target-conference role,https://www.sports-reference.com/cbb/schools/creighton/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2023.html,missing,,,,,,,,,,,,,,,,,,
Big West,Kobe Young,kobe-young,Boise State,boise-state,Mountain West,D1,Cal State Fullerton,cal-state-fullerton,2024-25,2023-24,target_conference_common_box,G,78.0,204.0,38.07,exact,30.41,exact,-7.66,25,4.1,0.1025,1.1,1.1,0.2,0.1,0.0,0.2,0.45,0.222,0.875,0.5,,,,,,,,10.731707317073171,10.731707317073171,1.951219512195122,0.9756097560975612,0.0,1.951219512195122,26,19,25.6,665.6,0.64,7.7,5.8,0.8,0.5,0.2,2.0,0.4583333333333333,9.1,20.9,-0.1,-0.003,-6.7,,11.81,35.20758122743682,Limited target-conference role,https://www.sports-reference.com/cbb/schools/boise-state/men/2024.html,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2025.html,exact_name_team,Kobe Young,Cal State Fullerton,2907.0,-2.99,-0.56,-3.56,1100.0,-3.45,-0.51,-3.96,88.8,108.5,-19.7,-240.0,-3.56,-2.99,-0.56,1100.0
Big West,"Pierre Geneste, Jr.",pierre-geneste-jr,Fresno State,fresno-state,Mountain West,D1,Cal State Bakersfield,cal-state-bakersfield,2025-26,2024-25,target_conference_common_box,F,83.0,220.0,37.82,exact,29.37,exact,-8.45,19,10.6,0.265,1.4,2.3,0.0,0.2,0.5,0.4,0.478,0.0,0.364,0.478,,,,,,,,5.283018867924529,8.679245283018869,0.0,0.7547169811320755,1.8867924528301887,1.509433962264151,26,19,18.8,488.8,0.47,3.0,7.0,0.3,0.5,1.4,0.8,0.5707762557077626,13.7,8.7,1.0,0.082,-2.6,,9.04,35.351985559566785,Limited target-conference role,https://www.sports-reference.com/cbb/schools/fresno-state/men/2025.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2026.html,exact_name_team,Pierre Geneste Jr.,Cal State Bakersfield,2680.0,-2.38,0.1,-2.27,760.0,-2.16,1.47,-0.69,93.1,114.1,-20.9,-143.0,-2.27,-2.38,0.1,760.0
Big West,Nils Cooper,nils-cooper,Pepperdine,pepperdine,West Coast,D1,UC Davis,uc-davis,2024-25,2023-24,target_conference_common_box,G,77.0,180.0,34.66,exact,30.41,exact,-4.2499999999999964,33,19.9,0.4974999999999999,5.0,2.8,0.9,0.9,0.3,0.4,0.466,0.211,0.681,0.5,,,,,,,,10.050251256281408,5.628140703517588,1.809045226130653,1.809045226130653,0.6030150753768845,0.8040201005025126,30,5,17.8,534.0,0.445,3.9,3.5,0.6,0.6,0.1,0.4,0.5655452436194894,12.6,11.2,1.6,0.12,-2.0,,7.06,35.29783393501805,Limited target-conference role,https://www.sports-reference.com/cbb/schools/pepperdine/men/2024.html,https://www.sports-reference.com/cbb/schools/california-davis/men/2025.html,exact_name_team,Nils Cooper,UC Davis,1851.0,-0.34,0.26,-0.08,836.0,-0.65,-0.35,-1.0,97.1,100.3,-3.3,-80.0,-0.08,-0.34,0.26,836.0
Big West,Julien Franklin,julien-franklin,Oregon State,oregon-state,PAC 12,D1,Cal Poly,cal-poly,2021-22,2020-21,target_conference_common_box,G,79.0,200.0,41.56,exact,28.77,exact,-12.790000000000004,21,6.3,0.1575,0.8,0.7,0.5,0.3,0.0,0.3,0.3,0.182,0.5,0.35,,,,,,,,5.079365079365079,4.444444444444445,3.174603174603175,1.9047619047619049,0.0,1.9047619047619049,28,12,21.8,610.4,0.545,4.5,3.5,0.8,0.4,0.2,1.1,0.4726890756302521,7.2,14.6,0.7,0.046,-4.2,,7.379999999999999,33.85379061371841,Limited target-conference role,https://www.sports-reference.com/cbb/schools/oregon-state/men/2021.html,https://www.sports-reference.com/cbb/schools/cal-poly/men/2022.html,exact_name_team,Julien Franklin,Cal Poly,2759.0,-2.26,-0.79,-3.05,985.0,-1.91,-0.79,-2.7,88.4,101.9,-13.6,-144.0,-3.05,-2.26,-0.79,985.0
Big West,Cameron Wilbon,cameron-wilbon,Sacramento State,sacramento-state,Big Sky,D1,Cal State Bakersfield,cal-state-bakersfield,2023-24,2022-23,target_conference_common_box,G,77.0,200.0,29.15,exact,29.59,exact,0.4400000000000013,32,25.3,0.6325000000000001,8.6,3.8,2.2,0.4,0.4,1.8,0.466,0.319,0.569,0.498,,,,,,,,13.596837944664031,6.007905138339921,3.4782608695652173,0.6324110671936759,0.6324110671936759,2.8458498023715415,32,15,20.3,649.6,0.5075000000000001,5.5,2.6,0.8,0.4,0.1,0.8,0.4514116874589626,9.7,17.5,0.9,0.057,-3.7,,7.83,33.2942238267148,Limited target-conference role,https://www.sports-reference.com/cbb/schools/sacramento-state/men/2023.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2024.html,exact_name_team,Cameron Wilbon,Cal State Bakersfield,2466.0,-0.41,-1.15,-1.55,997.0,-0.87,-1.27,-2.15,101.1,103.8,-2.7,-68.0,-1.55,-0.41,-1.15,997.0
Big West,Cole Farrell,cole-farrell,Portland State,portland-state,Big Sky,D1,Long Beach State,long-beach-state,2025-26,2024-25,target_conference_common_box,G,77.0,205.0,28.35,exact,29.37,exact,1.0199999999999996,31,18.6,0.465,6.5,2.0,0.9,0.7,0.2,0.5,0.428,0.377,0.556,0.492,,,,,,,,13.978494623655912,4.301075268817204,1.9354838709677415,1.5053763440860215,0.4301075268817204,1.075268817204301,32,32,20.8,665.6,0.52,6.4,2.2,1.3,0.6,0.1,1.1,0.4634994206257242,8.9,19.2,0.6,0.034,-4.2,,8.79,33.041516245487365,Limited target-conference role,https://www.sports-reference.com/cbb/schools/portland-state/men/2025.html,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2026.html,exact_name_team,Cole Farrell,Long Beach State,2890.0,-2.11,-1.27,-3.38,1107.0,-2.11,-1.31,-3.42,96.9,111.0,-14.0,-138.0,-3.38,-2.11,-1.27,1107.0
Big West,Maximo Milovich,maximo-milovich,Biola,biola,PacWest,D2,UC San Diego,uc-san-diego,2024-25,2023-24,target_conference_common_box,C,80.0,213.0,13.76,exact,30.41,exact,16.65,29,26.620689655172413,0.6655172413793103,9.275862068965518,9.689655172413794,1.5517241379310345,0.6206896551724138,0.3103448275862069,1.137931034482759,0.465,0.315,0.571,0.5046511627906977,,,,,,,,13.937823834196893,14.55958549222798,2.3316062176165806,0.932642487046632,0.466321243523316,1.7098445595854923,33,2,13.3,438.9,0.3325,2.3,2.8,0.8,0.2,0.2,0.3,0.6169527896995707,11.7,8.8,1.7,0.159,-1.0,,4.949999999999998,32.481949458483754,Limited target-conference role,https://athletics.biola.edu/sports/mens-basketball/stats/2023-24,https://www.sports-reference.com/cbb/players/maximo-milovich-1.html,exact_name_team,Maximo Milovich,UC San Diego,1780.0,0.63,-0.56,0.06,636.0,-0.38,-0.98,-1.36,118.9,96.7,22.1,128.0,0.06,0.63,-0.56,636.0
Big West,Yacine Toumi,yacine-toumi,Seton Hall,seton-hall,Big East,D1,Hawaii,hawaii,2025-26,2024-25,target_conference_common_box,G,82.0,210.0,43.33,exact,29.37,exact,-13.959999999999996,29,16.4,0.41,3.9,2.8,0.7,0.5,0.4,0.9,0.38,0.25,0.477,0.421,,,,,,,,9.51219512195122,6.829268292682928,1.707317073170732,1.2195121951219514,0.9756097560975612,2.1951219512195124,30,0,10.3,309.0,0.2575,4.3,2.5,0.4,0.3,0.4,0.8,0.5972222222222222,16.6,20.9,1.2,0.153,-0.3,,6.42,31.57942238267148,Limited target-conference role,https://www.sports-reference.com/cbb/schools/seton-hall/men/2025.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2026.html,missing,,,,,,,,,,,,,,,,,,
Big West,Rikus Schulte,rikus-schulte,Davidson,davidson,Atlantic 10,D1,UC Riverside,uc-riverside,2024-25,2023-24,target_conference_common_box,F,81.0,0.0,35.42,exact,30.41,exact,-5.010000000000002,13,6.1,0.1525,1.2,1.5,0.2,0.2,0.2,0.5,0.462,0.4,0.333,0.538,,,,,,,,7.868852459016394,9.836065573770492,1.3114754098360657,1.3114754098360657,1.3114754098360657,3.278688524590164,33,2,15.2,501.6,0.38,3.8,3.3,0.5,0.3,0.2,0.5,0.5722891566265059,13.2,12.6,1.2,0.096,-1.6,,6.559999999999999,31.5884476534296,Limited target-conference role,https://www.sports-reference.com/cbb/schools/davidson/men/2024.html,https://www.sports-reference.com/cbb/schools/california-riverside/men/2025.html,exact_name_team,Rikus Schulte,UC Riverside,1629.0,0.09,0.23,0.32,818.0,-0.01,-0.89,-0.91,110.4,100.9,9.5,24.0,0.32,0.09,0.23,818.0
Big West,"Carl Daughtery, Jr.",carl-daughtery-jr,Central Arkansas,central-arkansas,ASUN,D1,UC Davis,uc-davis,2024-25,2023-24,target_conference_common_box,G,75.0,170.0,27.08,exact,30.41,exact,3.330000000000002,29,19.2,0.48,9.9,2.7,0.3,0.9,0.2,1.2,0.375,0.31,0.735,0.428,,,,,,,,20.625,5.625,0.625,1.875,0.4166666666666667,2.5,32,1,17.6,563.0,0.44,4.96875,1.78125,0.40625,0.46875,0.03125,0.53125,0.4371975362956445,0.0,0.0,0.0,0.0,0.0,,6.584375,30.73104693140795,Limited target-conference role,https://www.sports-reference.com/cbb/schools/central-arkansas/men/2024.html,https://ucdavisaggies.com/sports/mens-basketball/stats/2024-25,exact_name_team,Carl Daughtery Jr.,UC Davis,2892.0,-2.01,-1.42,-3.43,898.0,-2.89,-1.26,-4.15,97.4,102.5,-5.0,-68.0,-3.43,-2.01,-1.42,898.0
Big West,Fidelis Okereke,fidelis-okereke,Cal State Northridge,cal-state-northridge,Big West,D1,Cal State Bakersfield,cal-state-bakersfield,2023-24,2022-23,target_conference_common_box,F,78.0,240.0,29.79,exact,29.59,exact,-0.1999999999999993,31,18.8,0.47,4.4,5.1,0.6,0.5,0.6,1.2,0.514,0.0,0.587,0.514,,,,,,,,9.361702127659576,10.851063829787234,1.276595744680851,1.0638297872340423,1.276595744680851,2.553191489361702,31,29,19.8,613.8000000000001,0.495,5.8,3.9,0.5,0.6,0.7,1.9,0.5555555555555556,11.5,18.5,1.0,0.067,-5.0,,8.84,32.54512635379061,Limited target-conference role,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2023.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2024.html,exact_name_team,Fidelis Okereke,Cal State Bakersfield,2042.0,-1.51,0.94,-0.57,966.0,-2.06,0.65,-1.41,101.5,101.2,0.3,-59.0,-0.57,-1.51,0.94,966.0
Big West,Grady Lewis,grady-lewis,Cal State East Bay,cal-state-east-bay,CCAA,D2,Cal State Northridge,cal-state-northridge,2024-25,2023-24,target_conference_common_box,C,81.0,225.0,14.85,exact,30.41,exact,15.56,29,29.620689655172413,0.7405172413793103,14.689655172413794,7.379310344827586,1.206896551724138,0.7931034482758621,1.103448275862069,1.9310344827586208,0.686,0.0,0.509,0.6863468634686347,,,,,,,,19.83701979045402,9.965075669383005,1.6298020954598371,1.071012805587893,1.490104772991851,2.607683352735739,33,13,13.4,442.2,0.335,6.2,3.8,0.5,0.2,0.2,0.8,0.5907012195121951,18.2,21.2,1.7,0.158,-3.1,,9.09,31.71480144404332,Limited target-conference role,https://eastbaypioneers.com/sports/mens-basketball/stats/2023-24,https://www.sports-reference.com/cbb/players/grady-lewis-1.html,exact_name_team,Grady Lewis,Cal State Northridge,2415.0,-0.51,-0.91,-1.42,753.0,0.31,-0.62,-0.31,106.1,103.6,2.4,1.0,-1.42,-0.51,-0.91,753.0
Big West,Christian Gray,christian-gray,Fresno State,fresno-state,Mountain West,D1,Cal State Northridge,cal-state-northridge,2021-22,2020-21,target_conference_common_box,F,78.0,250.0,32.99,exact,28.77,exact,-4.220000000000002,18,13.7,0.3424999999999999,5.3,3.0,0.4,0.1,0.1,0.8,0.589,0.0,0.644,0.589,,,,,,,,15.474452554744529,8.75912408759124,1.1678832116788322,0.291970802919708,0.291970802919708,2.3357664233576645,28,19,21.0,588.0,0.525,5.2,4.8,1.1,0.9,0.3,1.9,0.4865269461077844,12.3,18.5,0.5,0.036,-6.1,,9.220000000000002,31.20036101083032,Limited target-conference role,https://www.sports-reference.com/cbb/schools/fresno-state/men/2021.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2022.html,exact_name_team,Christian Gray,Cal State Northridge,2619.0,-2.22,-0.11,-2.33,891.0,-2.56,0.35,-2.2,90.0,103.5,-13.5,-138.0,-2.33,-2.22,-0.11,891.0
Big West,Ryan Rapp,ryan-rapp,Washington State,washington-state,PAC 12,D1,Hawaii,hawaii,2022-23,2021-22,target_conference_common_box,G,77.0,189.0,40.79,exact,29.79,exact,-11.0,16,4.6,0.1149999999999999,1.2,0.8,0.2,0.1,0.1,0.3,0.235,0.2,1.0,0.324,,,,,,,,10.434782608695652,6.9565217391304355,1.7391304347826089,0.8695652173913044,0.8695652173913044,2.608695652173913,3,0,3.3,9.9,0.0824999999999999,0.7,0.3,0.0,0.3,0.0,0.0,1.1363636363636362,22.9,5.1,0.1,0.269,35.2,,1.12,27.797833935018048,Limited target-conference role,https://www.sports-reference.com/cbb/schools/washington-state/men/2022.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2023.html,missing,,,,,,,,,,,,,,,,,,
Big West,Luka Tarlać,luka-tarla,Utah,utah,PAC 12,D1,Cal Poly,cal-poly,2024-25,2023-24,target_conference_common_box,G,79.0,211.0,41.26,exact,30.41,exact,-10.849999999999998,20,5.4,0.135,0.6,0.9,0.3,0.2,0.1,0.4,0.455,0.0,0.182,0.455,,,,,,,,4.444444444444444,6.666666666666666,2.222222222222222,1.4814814814814814,0.7407407407407407,2.962962962962963,28,8,14.4,403.2,0.36,3.3,2.2,1.5,1.1,0.5,1.6,0.5449141347424042,11.2,15.4,0.5,0.045,-0.7,,6.21,28.222021660649816,Limited target-conference role,https://www.sports-reference.com/cbb/schools/utah/men/2024.html,https://www.sports-reference.com/cbb/schools/cal-poly/men/2025.html,exact_name_team,Luka Tarlac,Cal Poly,2515.0,-1.55,-0.18,-1.73,736.0,-2.36,1.05,-1.31,105.3,108.5,-3.2,-84.0,-1.73,-1.55,-0.18,736.0
Big West,Nick Fleming,nick-fleming,Southern Utah,southern-utah,WAC,D1,Cal Poly,cal-poly,2022-23,2021-22,target_conference_common_box,G,73.0,165.0,29.25,exact,29.79,exact,0.5399999999999991,32,11.2,0.2799999999999999,2.8,1.2,1.1,0.3,0.1,0.8,0.341,0.292,0.63,0.424,,,,,,,,10.0,4.285714285714286,3.928571428571429,1.0714285714285714,0.3571428571428571,2.857142857142857,33,11,18.5,610.5,0.4625,3.9,2.0,1.5,0.9,0.0,1.1,0.4272567922874671,7.3,16.6,0.6,0.04,-3.1,,6.43,27.842960288808666,Limited target-conference role,https://www.sports-reference.com/cbb/schools/southern-utah/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-poly/men/2023.html,exact_name_team,Nick Fleming,Cal Poly,1957.0,-0.35,-0.07,-0.43,936.0,-1.71,0.33,-1.39,97.1,100.7,-3.6,-47.0,-0.43,-0.35,-0.07,936.0
Big West,"Shay Johnson, Jr.",demarshay-johnson-jr,San Diego State,san-diego-state,Mountain West,D1,Long Beach State,long-beach-state,2025-26,2024-25,target_conference_common_box,F,82.0,210.0,37.82,exact,29.37,exact,-8.45,15,4.4,0.11,1.1,0.7,0.0,0.1,0.3,0.3,0.727,0.0,0.333,0.727,,,,,,,,10.0,6.363636363636363,0.0,0.9090909090909092,2.727272727272727,2.727272727272727,31,8,15.9,493.0,0.3975,2.3548387096774195,1.903225806451613,0.7096774193548387,0.3548387096774194,0.7096774193548387,0.6451612903225806,0.68506006006006,0.0,0.0,0.0,0.0,0.0,,4.606451612903227,27.120938628158846,Limited target-conference role,https://www.sports-reference.com/cbb/schools/san-diego-state/men/2025.html,https://longbeachstate.com/sports/mens-basketball/stats/2025-26,exact_name_team,Shay Johnson Jr.,Long Beach State,2455.0,-1.0,-0.55,-1.54,840.0,-1.22,-0.08,-1.3,100.4,112.4,-11.9,-92.0,-1.54,-1.0,-0.55,840.0
Big West,Jasman Sangha,jasman-sangha,Texas A&M–Corpus Christi,texas-a-m-corpus-christi,Southland,D1,Cal State Northridge,cal-state-northridge,2023-24,2022-23,target_conference_common_box,F,80.0,225.0,22.43,exact,29.59,exact,7.16,14,10.4,0.26,2.6,1.7,0.4,0.2,0.2,0.7,0.4,0.0,0.615,0.4,,,,,,,,10.0,6.538461538461538,1.5384615384615383,0.7692307692307692,0.7692307692307692,2.692307692307692,32,7,14.8,473.6,0.37,6.4,2.3,0.1,0.3,0.2,1.0,0.589535740604274,12.8,20.6,1.2,0.101,-4.3,,7.9300000000000015,27.09386281588448,Limited target-conference role,https://www.sports-reference.com/cbb/schools/texas-am-corpus-christi/men/2023.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2024.html,exact_name_team,Jasman Sangha,Cal State Northridge,2261.0,-0.77,-0.27,-1.04,792.0,-0.97,-1.01,-1.98,102.3,99.7,2.5,26.0,-1.04,-0.77,-0.27,792.0
Big West,"John Square, Jr.",john-square-jr,Fairleigh Dickinson,fairleigh-dickinson,Northeast,D1,Cal State Fullerton,cal-state-fullerton,2022-23,2021-22,target_conference_common_box,F,78.0,195.0,23.68,exact,29.79,exact,6.109999999999999,25,22.0,0.55,8.5,5.0,1.3,0.9,1.0,1.0,0.541,0.412,0.658,0.565,,,,,,,,15.454545454545457,9.090909090909092,2.363636363636364,1.6363636363636365,1.818181818181818,1.818181818181818,26,1,13.3,345.0,0.3325,2.9615384615384617,2.3461538461538463,0.2692307692307692,0.4615384615384615,0.6538461538461539,0.8076923076923077,0.6561008861622358,0.0,0.0,0.0,0.0,0.0,,5.1692307692307695,25.37003610108303,Limited target-conference role,https://www.sports-reference.com/cbb/schools/fairleigh-dickinson/men/2022.html,https://fullertontitans.com/sports/mens-basketball/stats/2022-23,suffix_insensitive_name_team,John Mikey Square,Cal State Fullerton,989.0,0.32,1.32,1.64,517.0,-1.12,0.43,-0.69,101.6,91.7,9.9,15.0,1.64,0.32,1.32,517.0
Big West,Kaleb Brown,kaleb-brown,Missouri,missouri,SEC,D1,Cal State Fullerton,cal-state-fullerton,2024-25,2023-24,target_conference_common_box,G,79.0,245.0,42.64,exact,30.41,exact,-12.23,2,6.5,0.1625,1.0,1.0,1.0,0.5,0.0,1.5,0.333,0.0,0.0,0.333,,,,,,,,6.153846153846154,6.153846153846154,6.153846153846154,3.076923076923077,0.0,9.23076923076923,29,11,21.1,611.9000000000001,0.5275000000000001,6.2,3.1,1.7,0.6,0.1,2.1,0.4936305732484076,8.1,20.8,-0.1,-0.007,-6.0,,9.0,26.597472924187723,Limited target-conference role,https://www.sports-reference.com/cbb/schools/missouri/men/2024.html,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2025.html,exact_name_team,Kaleb Brown,Cal State Fullerton,2860.0,-2.94,-0.28,-3.21,976.0,-2.66,0.2,-2.47,89.1,108.6,-19.5,-217.0,-3.21,-2.94,-0.28,976.0
Big West,Isa Silva,isael-silva,Stanford,stanford,PAC 12,D1,Long Beach State,long-beach-state,2023-24,2022-23,target_conference_common_box,G,76.0,190.0,40.74,exact,29.59,exact,-11.150000000000002,32,12.9,0.3225,3.2,0.5,1.2,0.3,0.0,0.9,0.427,0.25,0.613,0.461,,,,,,,,9.92248062015504,1.550387596899225,3.720930232558139,0.9302325581395348,0.0,2.7906976744186047,36,14,12.5,449.0,0.3125,2.4166666666666665,1.0833333333333333,1.1944444444444444,0.4722222222222222,0.1111111111111111,0.7222222222222222,0.3998161764705882,0.0,0.0,0.0,0.0,0.0,,4.058333333333334,23.754512635379065,Limited target-conference role,https://www.sports-reference.com/cbb/schools/stanford/men/2023.html,https://longbeachstate.com/sports/mens-basketball/stats/2023-24,exact_name_team,Isa Silva,Long Beach State,2923.0,-2.9,-0.67,-3.56,770.0,-2.31,-0.76,-3.06,96.1,101.6,-5.5,-72.0,-3.56,-2.9,-0.67,770.0
Big West,Messiah Thompson,messiah-thompson,Alabama A&M,alabama-a-m,SWAC,D1,Long Beach State,long-beach-state,2023-24,2022-23,target_conference_common_box,G,68.0,170.0,21.82,exact,29.59,exact,7.77,32,26.8,0.67,10.8,2.0,3.2,1.6,0.0,1.9,0.419,0.408,0.582,0.523,,,,,,,,16.119402985074625,2.9850746268656714,4.776119402985074,2.388059701492537,0.0,2.835820895522388,35,19,18.3,640.5,0.4575,5.8,0.9,1.9,0.7,0.0,1.2,0.4494730316181029,7.4,19.9,0.4,0.023,-5.4,,7.65,24.819494584837543,Limited target-conference role,https://www.sports-reference.com/cbb/schools/alabama-am/men/2023.html,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2024.html,exact_name_team,Messiah Thompson,Long Beach State,2572.0,-0.77,-1.11,-1.88,1140.0,-0.96,-1.36,-2.33,103.9,101.1,2.9,6.0,-1.88,-0.77,-1.11,1140.0
Big West,Cam Denson,cam-denson,Pacific,pacific,West Coast,D1,Long Beach State,long-beach-state,2024-25,2023-24,target_conference_common_box,F,79.0,210.0,34.66,exact,30.41,exact,-4.2499999999999964,31,22.5,0.5625,8.5,4.6,1.0,0.7,0.6,1.5,0.495,0.167,0.505,0.502,,,,,,,,15.11111111111111,8.177777777777777,1.7777777777777777,1.2444444444444445,1.0666666666666669,2.6666666666666665,30,15,18.6,558.0,0.465,4.8,3.2,0.8,0.3,0.3,1.2,0.5115089514066495,8.4,16.9,0.3,0.024,-5.5,,7.42,24.223826714801444,Limited target-conference role,https://www.sports-reference.com/cbb/schools/pacific/men/2024.html,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2025.html,exact_name_team,Cam Denson,Long Beach State,2840.0,-2.47,-0.61,-3.08,878.0,-2.31,-0.5,-2.81,95.8,109.8,-14.0,-162.0,-3.08,-2.47,-0.61,878.0
Big West,Dearon Tucker,dearon-tucker2,Indiana State,indiana-state,Missouri Valley,D1,Cal State Northridge,cal-state-northridge,2022-23,2021-22,target_conference_common_box,F,82.0,240.0,34.14,exact,29.79,exact,-4.350000000000001,14,10.4,0.26,2.2,2.7,0.4,0.1,0.6,0.6,0.417,0.0,0.688,0.417,,,,,,,,8.461538461538462,10.384615384615383,1.5384615384615383,0.3846153846153846,2.3076923076923075,2.3076923076923075,32,22,17.9,572.8,0.4474999999999999,5.2,3.6,0.3,0.2,0.7,1.0,0.4613200851667849,10.3,19.9,0.6,0.044,-7.1,,8.06,24.8014440433213,Limited target-conference role,https://www.sports-reference.com/cbb/schools/indiana-state/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2023.html,exact_name_team,Dearon Tucker,Cal State Northridge,2897.0,-3.03,-0.92,-3.94,886.0,-3.14,-0.26,-3.4,87.9,108.9,-21.0,-197.0,-3.94,-3.03,-0.92,886.0
