target_conference,player_name,player_key,source_school,source_conference,source_level,destination_school,first_target_season,source_season,position,height,weight,source_games,source_mpg,source_minutes_share,source_ppg,source_rpg,source_apg,source_spg,source_bpg,source_topg,source_fg_pct,source_fg3_pct,source_ft_pct,source_efg_pct,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_stl_per_40,source_blk_per_40,source_tov_per_40,target_games,target_games_started,target_mpg,target_minutes,target_minutes_share,target_ppg,target_rpg,target_apg,target_spg,target_bpg,target_topg,target_ts_pct,target_per,target_usg_pct,target_ws,target_ws_per_40,target_bpm,source_url,outcome_url
Atlantic 10,Jack Whitbourn,jack whitbourn,UC Riverside,Big West,D1,Fordham,2025-26,2024-25,C,6-10,250,34,13.2,0.32999999999999996,3.3,4.4,0.5,0.1,0.2,0.6,0.471,0.333,0.625,0.494,10.0,13.333333333333334,1.5151515151515151,0.30303030303030304,0.6060606060606061,1.8181818181818183,11,9,23.8,261.8,0.595,8.4,8.4,0.7,0.5,0.3,1.2,0.5077369439071567,17.9,20.5,0.9,0.138,0.7,https://www.sports-reference.com/cbb/players/jack-whitbourn-1.html,https://www.sports-reference.com/cbb/players/jack-whitbourn-1.html
Atlantic 10,Marcus Greene,marcus greene,Hawaii,Big West,D1,Fordham,2025-26,2024-25,G,6-2,190,31,20.5,0.5125,7.3,1.7,1.5,0.4,0.1,1.3,0.394,0.302,0.767,0.464,14.24390243902439,3.317073170731707,2.926829268292683,0.7804878048780488,0.1951219512195122,2.5365853658536586,31,10,15.9,492.90000000000003,0.3975,4.7,0.9,0.7,0.5,0.1,0.3,0.5302346570397113,9.9,15.0,1.4,0.112,-2.6,https://www.sports-reference.com/cbb/players/marcus-greene-1.html,https://www.sports-reference.com/cbb/players/marcus-greene-1.html
Atlantic 10,Rikus Schulte,rikus schulte,UC Riverside,Big West,D1,Fordham,2025-26,2024-25,F,6-9,240,33,15.2,0.38,3.8,3.3,0.5,0.3,0.2,0.5,0.549,0.238,0.563,0.574,10.0,8.68421052631579,1.3157894736842106,0.7894736842105263,0.5263157894736842,1.3157894736842106,32,32,30.0,960.0,0.75,10.7,9.1,1.4,1.5,0.6,1.9,0.5944444444444444,20.3,18.8,4.0,0.166,2.4,https://www.sports-reference.com/cbb/players/rikus-schulte-1.html,https://www.sports-reference.com/cbb/players/rikus-schulte-1.html
Atlantic 10,Keyshawn Hall,keyshawn hall,UNLV,MWC,D1,George Mason,2023-24,2022-23,G,6-7,250,18,10.7,0.26749999999999996,5.4,1.6,0.4,0.2,0.2,1.1,0.479,0.5,0.68,0.548,20.186915887850468,5.981308411214954,1.4953271028037385,0.7476635514018692,0.7476635514018692,4.112149532710281,29,28,30.6,887.4000000000001,0.765,16.6,8.1,1.4,0.4,0.3,2.3,0.5942153493699885,22.0,28.6,3.9,0.176,3.7,https://www.sports-reference.com/cbb/players/keyshawn-hall-1.html,https://www.sports-reference.com/cbb/players/keyshawn-hall-1.html
Atlantic 10,Tre Dinkins,tre dinkins,Duquesne,A-10,D1,George Washington,2025-26,2024-25,G,6-2,190,32,29.2,0.73,12.9,2.3,3.1,0.9,0.1,1.8,0.409,0.379,0.782,0.524,17.671232876712327,3.1506849315068495,4.2465753424657535,1.2328767123287672,0.136986301369863,2.4657534246575343,35,1,21.1,738.5,0.5275000000000001,8.8,1.7,1.8,0.5,0.1,1.2,0.5661348430262481,13.1,20.4,2.1,0.111,1.7,https://www.sports-reference.com/cbb/players/tre-dinkins-1.html,https://www.sports-reference.com/cbb/players/tre-dinkins-1.html
Atlantic 10,Fousseyni Drame,fousseyni drame,Saint Peter's,MAAC,D1,La Salle,2022-23,2021-22,F,6-7,192,33,22.7,0.5675,7.0,6.4,0.7,0.5,0.5,1.1,0.553,0.364,0.627,0.59,12.334801762114537,11.277533039647578,1.2334801762114538,0.881057268722467,0.881057268722467,1.9383259911894273,34,25,26.1,887.4000000000001,0.6525000000000001,8.8,5.3,0.7,1.0,0.8,1.1,0.4961659900766802,14.9,19.5,2.0,0.091,-0.6,https://www.sports-reference.com/cbb/players/fousseyni-drame-1.html,https://www.sports-reference.com/cbb/players/fousseyni-drame-1.html
Atlantic 10,Hassan Drame,hassan drame,Saint Peter's,MAAC,D1,La Salle,2022-23,2021-22,F,6-7,190,34,21.3,0.5325,6.0,5.3,0.8,0.9,0.4,1.3,0.5,0.346,0.737,0.529,11.267605633802816,9.953051643192488,1.5023474178403755,1.6901408450704225,0.7511737089201878,2.44131455399061,34,26,21.9,744.5999999999999,0.5475,6.4,4.3,0.7,1.0,0.4,1.0,0.4656577415599535,12.2,18.1,1.4,0.073,-1.2,https://www.sports-reference.com/cbb/players/hassan-drame-1.html,https://www.sports-reference.com/cbb/players/hassan-drame-1.html
Atlantic 10,Desmond Watson,desmond watson,Davidson,A-10,D1,Loyola Chicago,2023-24,2022-23,G,6-5,200,32,29.2,0.73,9.4,3.8,1.1,0.7,0.2,1.4,0.409,0.272,0.747,0.451,12.876712328767123,5.205479452054795,1.5068493150684932,0.9589041095890412,0.273972602739726,1.9178082191780823,33,33,31.4,1036.2,0.7849999999999999,12.6,4.6,2.5,1.0,0.2,1.8,0.5227348157982078,13.8,22.7,2.9,0.11,2.3,https://www.sports-reference.com/cbb/players/desmond-watson-1.html,https://www.sports-reference.com/cbb/players/desmond-watson-1.html
Atlantic 10,Francis Nwaokorie,francis nwaokorie,UC San Diego,Big West,D1,Loyola Chicago,2024-25,2023-24,F,6-7,220,33,31.5,0.7875,11.3,5.5,0.9,0.7,0.7,1.5,0.456,0.34,0.794,0.55,14.34920634920635,6.984126984126984,1.1428571428571428,0.8888888888888888,0.8888888888888888,1.9047619047619047,37,5,22.6,836.2,0.5650000000000001,5.4,4.9,0.6,0.6,0.4,0.5,0.5823986194995686,13.2,11.9,2.8,0.135,0.8,https://www.sports-reference.com/cbb/players/francis-nwaokorie-1.html,https://www.sports-reference.com/cbb/players/francis-nwaokorie-1.html
Atlantic 10,Dominick Harris,dominick harris,UCLA,Big Ten,D1,Loyola Chicago,2025-26,2024-25,G,6-3,190,11,7.4,0.185,1.1,0.6,0.1,0.4,0.0,0.3,0.154,0.111,1.0,0.192,5.945945945945946,3.243243243243243,0.5405405405405405,2.162162162162162,0.0,1.6216216216216215,7,2,6.3,44.1,0.1575,1.4,0.6,0.3,0.0,0.0,0.3,0.287828947368421,-2.8,22.7,-0.1,-0.103,-14.7,https://www.sports-reference.com/cbb/players/dominick-harris-1.html,https://www.sports-reference.com/cbb/players/dominick-harris-1.html
Atlantic 10,Kayde Dotson,kayde dotson,New Mexico,MWC,D1,Loyola Chicago,2025-26,2024-25,G,6-2,190,32,6.7,0.1675,2.3,0.4,0.8,0.4,0.1,0.5,0.417,0.417,0.625,0.542,13.731343283582088,2.388059701492537,4.776119402985074,2.388059701492537,0.5970149253731343,2.9850746268656714,28,21,26.7,747.6,0.6675,10.5,2.8,2.0,0.5,0.0,1.6,0.5604184457728437,12.2,21.6,1.1,0.059,-1.1,https://www.sports-reference.com/cbb/players/kayde-dotson-1.html,https://www.sports-reference.com/cbb/players/kayde-dotson-1.html
Atlantic 10,Alex Crawford,alex crawford,Fresno State,MWC,D1,Rhode Island,2025-26,2024-25,F,6-7,187,30,32.5,0.8125,11.5,4.3,1.3,1.0,0.8,2.1,0.491,0.278,0.701,0.527,14.153846153846153,5.292307692307692,1.6,1.2307692307692308,0.9846153846153847,2.5846153846153848,32,19,19.5,624.0,0.4875,5.0,3.3,0.2,0.7,0.6,1.1,0.4653760238272524,8.2,17.5,0.7,0.047,-4.0,https://www.sports-reference.com/cbb/players/alex-crawford-1.html,https://www.sports-reference.com/cbb/players/alex-crawford-1.html
Atlantic 10,Will Johnston,will johnston,Loyola Marymount,WCC,D1,Richmond,2025-26,2024-25,G,6-3,180,32,28.8,0.72,11.9,2.2,3.2,0.8,0.0,1.2,0.405,0.366,0.877,0.516,16.52777777777778,3.0555555555555554,4.444444444444445,1.1111111111111112,0.0,1.6666666666666665,32,32,27.5,880.0,0.6875,9.7,3.0,2.2,0.5,0.1,0.9,0.5427484333034914,12.4,18.6,2.0,0.093,-0.6,https://www.sports-reference.com/cbb/players/will-johnston-2.html,https://www.sports-reference.com/cbb/players/will-johnston-2.html
Atlantic 10,Michael Meadows,michael meadows,Portland,WCC,D1,Saint Louis,2023-24,2022-23,G,6-2,175,21,29.1,0.7275,11.0,2.7,2.2,0.6,0.0,1.1,0.457,0.359,0.778,0.523,15.120274914089347,3.7113402061855667,3.0240549828178693,0.8247422680412371,0.0,1.5120274914089347,17,11,25.0,425.0,0.625,5.7,2.1,3.2,0.5,0.1,1.2,0.49860041987403786,10.2,14.0,0.4,0.035,-3.2,https://www.sports-reference.com/cbb/players/michael-meadows-1.html,https://www.sports-reference.com/cbb/players/michael-meadows-1.html
Atlantic 10,Kilian Brockhoff,kilian brockhoff,UC Santa Barbara,Big West,D1,Saint Louis,2024-25,2023-24,F,6-9,225,19,7.6,0.19,2.6,1.5,0.3,0.2,0.1,0.7,0.395,0.379,0.571,0.539,13.68421052631579,7.894736842105264,1.5789473684210527,1.0526315789473684,0.5263157894736842,3.68421052631579,23,0,4.3,98.89999999999999,0.1075,1.3,0.5,0.3,0.1,0.0,0.3,0.5094043887147336,6.9,19.6,0.1,0.044,-5.7,https://www.sports-reference.com/cbb/players/kilian-brockhoff-1.html,https://www.sports-reference.com/cbb/players/kilian-brockhoff-1.html
Atlantic 10,Quentin Jones,quentin jones,Northern Illinois,MAC,D1,Saint Louis,2025-26,2024-25,G,6-5,170,31,35.4,0.885,16.6,4.8,3.5,1.3,0.9,2.5,0.455,0.355,0.766,0.524,18.757062146892657,5.423728813559323,3.9548022598870056,1.4689265536723164,1.0169491525423728,2.824858757062147,35,33,26.5,927.5,0.6625,9.1,3.9,3.0,0.9,0.9,1.9,0.5750758341759352,13.7,18.2,3.2,0.14,3.4,https://www.sports-reference.com/cbb/players/quentin-jones-3.html,https://www.sports-reference.com/cbb/players/quentin-jones-3.html
Atlantic 10,Connor Odom,connor odom,Utah State,MWC,D1,VCU,2023-24,2022-23,G,5-11,155,4,0.8,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.6,53.4,0.0,-0.725,-41.3,https://www.sports-reference.com/cbb/players/connor-odom-1.html,https://www.sports-reference.com/cbb/players/connor-odom-1.html
Atlantic 10,Max Shulga,max shulga,Utah State,MWC,D1,VCU,2023-24,2022-23,G,6-4,197,35,31.1,0.7775000000000001,11.9,4.5,4.0,0.7,0.3,2.3,0.428,0.364,0.824,0.522,15.305466237942122,5.787781350482315,5.144694533762058,0.9003215434083601,0.3858520900321543,2.958199356913183,37,37,32.8,1213.6,0.82,14.0,4.6,3.6,0.9,0.3,2.0,0.6520119225037257,19.7,21.1,5.5,0.181,6.8,https://www.sports-reference.com/cbb/players/max-shulga-1.html,https://www.sports-reference.com/cbb/players/max-shulga-1.html
Atlantic 10,Sean Bairstow,sean bairstow,Utah State,MWC,D1,VCU,2023-24,2022-23,G,6-8,190,35,31.6,0.79,10.3,5.2,2.6,0.4,0.2,1.5,0.473,0.386,0.548,0.524,13.037974683544304,6.582278481012658,3.291139240506329,0.5063291139240506,0.2531645569620253,1.8987341772151898,25,24,33.0,825.0,0.825,10.0,4.7,3.7,0.5,0.0,1.7,0.48281189648512934,11.9,19.7,1.8,0.087,-0.2,https://www.sports-reference.com/cbb/players/sean-bairstow-1.html,https://www.sports-reference.com/cbb/players/sean-bairstow-1.html
