Player Name,Team,Conference,source_url,source_method,row_match_text,GP,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,TOPG,SPG,BPG,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,eFG,three_share,AST_TOV,FTR,TS_pct
Marques Greene,Georgia College,Peach Belt,https://gcsubobcats.com/sports/mens-basketball/stats,official_school_stats_page,"12.0 Greene, Marques  12 Greene, Marques 4 0.0 24 1 3 0.333 0 1 0.0 0 1 0.0 2 0.5 || 12.0 Greene, Marques  12 Greene, Marques 4 6.0 0.333 0.0 0.0 1.3 1.8 3.0 0.0 0.5 0.0 0.5",4.0,6.0,1.5,0.333,3.0,0.333,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.125,1.3,1.8,3.0,0.75,,0.0,,0.5,0.0,0.0,,0.125,0.0,3.3333333333333335,20.0,0.0,3.3333333333333335,0.0,,,,,,
Boston Kersh,Georgia College,Peach Belt,https://gcsubobcats.com/sports/mens-basketball/stats,official_school_stats_page,"22.0 Kersh, Boston  22 Kersh, Boston 4 0.0 13 1 3 0.333 0 1 0.0 0 1 0.0 2 0.5 || 22.0 Kersh, Boston  22 Kersh, Boston 4 3.3 0.333 0.0 0.0 0.3 0.5 0.8 0.0 0.0 0.0 0.5",4.0,3.3,0.825,0.333,3.0,0.333,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.125,0.3,0.5,0.8,0.2,,0.0,,0.0,0.0,0.0,,0.0,0.0,6.0606060606060606,9.696969696969695,0.0,0.0,0.0,,,,,,
Alaunzo Doctrine,Georgia Southwestern State,Peach Belt,https://gswcanes.com/sports/mens-basketball/stats,official_school_stats_page,"4.0 Doctrine , Alaunzo  04 Doctrine , Alaunzo 4 0.0 21 4 7 0.571 0 0 0.0 2 4 0.5 10 2.5 || 4.0 Doctrine , Alaunzo  04 Doctrine , Alaunzo 4 5.3 0.571 0.0 0.5 0.8 0.5 1.3 0.0 0.0 0.3 2.5",4.0,5.3,1.325,0.571,7.0,0.571,0.0,0.0,0.0,0.5,4.0,0.5,2.5,0.625,0.8,0.5,1.3,0.325,,0.0,,0.0,0.3,0.0,,0.0,0.075,18.867924528301888,9.81132075471698,0.0,0.0,2.2641509433962264,,,,,,
Reid Stodghill,Lander,Peach Belt,https://landerbearcats.com/sports/mens-basketball/stats,official_school_stats_page,"13.0 Stodghill, Reid  13 Stodghill, Reid 6 0.0 18 1 7 0.143 0 5 0.0 0 2 0.0 2 0.3 || 13.0 Stodghill, Reid  13 Stodghill, Reid 6 3.0 0.143 0.0 0.0 0.3 0.2 0.5 0.0 0.2 0.2 0.3",6.0,3.0,0.5,0.143,7.0,0.143,0.0,5.0,0.0,0.0,2.0,0.0,0.3,0.0499999999999999,0.3,0.2,0.5,0.0833333333333333,,0.0,,0.2,0.2,0.0,,0.0333333333333333,0.0333333333333333,4.0,6.666666666666666,0.0,2.6666666666666665,2.6666666666666665,,,,,,
Jaden Miller,Lander,Peach Belt,https://landerbearcats.com/sports/mens-basketball/stats,official_school_stats_page,"20.0 Miller, Jaden  20 Miller, Jaden 8 0.0 19 0 8 0.0 0 3 0.0 0 0 0.0 0 0.0 || 20.0 Miller, Jaden  20 Miller, Jaden 8 2.4 0.0 0.0 0.0 0.1 0.1 0.3 0.1 0.1 0.0 0.0",8.0,2.4,0.3,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0375,,0.1,,0.1,0.0,0.0125,,0.0125,0.0,0.0,5.0,1.6666666666666667,1.6666666666666667,0.0,,,,,,
Johnniyus Sharpe,South Carolina Aiken,Peach Belt,https://pacersports.com/sports/mens-basketball/stats,official_school_stats_page,"9.0 Sharpe, Johnniyus 09 Sharpe, Johnniyus 2 0.0 17 2 5 0.4 1 4 0.25 2 3 0.667 7 3.5 || 9.0 Sharpe, Johnniyus 09 Sharpe, Johnniyus 2 8.5 0.4 0.25 0.667 1.0 1.5 2.5 0.5 0.0 0.0 3.5",2.0,8.5,4.25,0.4,5.0,0.4,0.25,4.0,0.25,0.667,3.0,0.667,3.5,1.75,1.0,1.5,2.5,1.25,,0.5,,0.0,0.0,0.25,,0.0,0.0,16.470588235294116,11.764705882352942,2.3529411764705883,0.0,0.0,,,,,,
Chase Allen,South Carolina Aiken,Peach Belt,https://pacersports.com/sports/mens-basketball/stats,official_school_stats_page,"23.0 Allen, Chase  23 Allen, Chase 2 0.0 8 0 0 0.0 0 0 0.0 0 1 0.0 0 0.0 || 23.0 Allen, Chase  23 Allen, Chase 2 4.0 0.0 0.0 0.0 0.0 2.5 2.5 0.0 0.0 0.0 0.0",2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5,2.5,1.25,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,,,,,,
Creston Austin III,California PA,Pennsylvania State Athletic,https://calvulcans.com/sports/mens-basketball/stats,official_school_stats_page,"33.0 Austin III, Creston  33 Austin III, Creston 6 0.0 12 2 3 0.667 0 0 0.0 0 2 0.0 4 0.7 || 33.0 Austin III, Creston  33 Austin III, Creston 6 2.0 0.667 0.0 0.0 0.3 0.3 0.7 0.2 0.0 0.0 0.7",6.0,2.0,0.3333333333333333,0.667,3.0,0.667,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.1166666666666666,0.3,0.3,0.7,0.1166666666666666,,0.2,,0.0,0.0,0.0333333333333333,,0.0,0.0,13.999999999999998,13.999999999999998,4.0,0.0,0.0,,,,,,
Jayden Statum,Clarion,Pennsylvania State Athletic,https://clariongoldeneagles.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"13.0 Statum, Jayden  13 Statum, Jayden 9 0.0 54 4 13 0.308 1 5 0.2 8 9 0.889 17 1.9 || 13.0 Statum, Jayden  13 Statum, Jayden 9 6.0 0.308 0.2 0.889 0.2 0.6 0.8 1.0 0.1 0.1 1.9 || #13 Statum, Jayden 9 9 4 2.25",9.0,6.0,0.6666666666666666,0.308,13.0,0.308,0.2,5.0,0.2,0.889,9.0,0.889,1.9,0.2111111111111111,0.2,0.6,0.8,0.0888888888888888,,9.0,4.0,0.1,0.1,1.0,0.4444444444444444,0.0111111111111111,0.0111111111111111,12.666666666666668,5.333333333333334,60.0,0.6666666666666667,0.6666666666666667,26.666666666666668,,,,,
Caden Young,Clarion,Pennsylvania State Athletic,https://clariongoldeneagles.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"22.0 Young, Caden  22 Young, Caden 4 0.0 15 2 5 0.4 1 4 0.25 1 2 0.5 6 1.5 || 22.0 Young, Caden  22 Young, Caden 4 3.8 0.4 0.25 0.5 0.0 0.5 0.5 0.3 0.3 0.0 1.5",4.0,3.8,0.95,0.4,5.0,0.4,0.25,4.0,0.25,0.5,2.0,0.5,1.5,0.375,0.0,0.5,0.5,0.125,,0.3,,0.3,0.0,0.075,,0.075,0.0,15.789473684210527,5.2631578947368425,3.1578947368421053,3.1578947368421053,0.0,,,,,,
Brody McQuiston,Clarion,Pennsylvania State Athletic,https://clariongoldeneagles.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"32.0 McQuiston, Brody  32 McQuiston, Brody 4 0.0 10 1 1 1.0 1 1 1.0 0 0 0.0 3 0.8 || 32.0 McQuiston, Brody  32 McQuiston, Brody 4 2.5 1.0 1.0 0.0 0.0 0.3 0.3 0.3 0.0 0.0 0.8",4.0,2.5,0.625,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8,0.2,0.0,0.3,0.3,0.075,,0.3,,0.0,0.0,0.075,,0.0,0.0,12.8,4.8,4.8,0.0,0.0,,,,,,
"Kevin Coleman, Jr.",East Stroudsburg,Pennsylvania State Athletic,https://esuwarriors.com/sports/mens-basketball/stats,official_school_stats_page,"2.0 Coleman, Kevin  02 Coleman, Kevin 4 4.0 62 22 30 0.733 1 3 0.333 7 14 0.5 52 13.0 || 2.0 Coleman, Kevin  02 Coleman, Kevin 4 15.5 0.733 0.333 0.5 1.5 2.0 3.5 2.5 1.0 1.5 13.0 || #02 Coleman, Kevin 4 10 3 3.33",4.0,15.5,3.875,0.733,30.0,0.733,0.333,3.0,0.333,0.5,14.0,0.5,13.0,3.25,1.5,2.0,3.5,0.875,,10.0,3.0,1.0,1.5,2.5,0.75,0.25,0.375,33.54838709677419,9.03225806451613,25.806451612903224,2.5806451612903225,3.870967741935484,7.741935483870968,,,,,
Shane Crissman,East Stroudsburg,Pennsylvania State Athletic,https://esuwarriors.com/sports/mens-basketball/stats,official_school_stats_page,"12.0 Crissman, Shane  12 Crissman, Shane 5 0.0 18 3 11 0.273 2 10 0.2 0 0 0.0 8 1.6 || 12.0 Crissman, Shane  12 Crissman, Shane 5 3.6 0.273 0.2 0.0 0.2 0.6 0.8 0.2 0.2 0.0 1.6",5.0,3.6,0.72,0.273,11.0,0.273,0.2,10.0,0.2,0.0,0.0,0.0,1.6,0.32,0.2,0.6,0.8,0.16,,0.2,,0.2,0.0,0.04,,0.04,0.0,17.77777777777778,8.88888888888889,2.2222222222222223,2.2222222222222223,0.0,,,,,,
Milan Dean,East Stroudsburg,Pennsylvania State Athletic,https://esuwarriors.com/sports/mens-basketball/stats,official_school_stats_page,"15.0 Dean, Milan  15 Dean, Milan 5 0.0 23 0 4 0.0 0 2 0.0 0 0 0.0 0 0.0 || 15.0 Dean, Milan  15 Dean, Milan 5 4.6 0.0 0.0 0.0 0.6 0.2 0.8 0.6 0.2 0.0 0.0 || #15 Dean, Milan 5 3 3 1.0",5.0,4.6,0.92,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.8,0.16,,3.0,3.0,0.2,0.0,0.6,0.6,0.04,0.0,0.0,6.9565217391304355,26.086956521739133,1.7391304347826089,0.0,26.086956521739133,,,,,
DaJaun Young,Edinboro,Pennsylvania State Athletic,https://gofightingscots.com/sports/mens-basketball/stats/2025-26?path=mbball,official_school_stats_page,"24.0 Young, DaJaun  24 Young, DaJaun 9 0.0 14 3 4 0.75 2 3 0.667 3 4 0.75 11 1.2 || 24.0 Young, DaJaun  24 Young, DaJaun 9 1.6 0.75 0.667 0.75 0.0 0.1 0.1 0.0 0.0 0.0 1.2",9.0,1.6,0.1777777777777777,0.75,4.0,0.75,0.667,3.0,0.667,0.75,4.0,0.75,1.2,0.1333333333333333,0.0,0.1,0.1,0.0111111111111111,,0.0,,0.0,0.0,0.0,,0.0,0.0,29.999999999999996,2.5,0.0,0.0,0.0,,,,,,
John Mobley,Edinboro,Pennsylvania State Athletic,https://gofightingscots.com/sports/mens-basketball/stats/2025-26?path=mbball,official_school_stats_page,"3.0 Mobley, John  03 Mobley, John 11 0.0 38 2 10 0.2 0 5 0.0 1 6 0.167 5 0.5 || 3.0 Mobley, John  03 Mobley, John 11 3.5 0.2 0.0 0.167 0.2 0.4 0.5 0.3 0.4 0.1 0.5 || #03 Mobley, John 11 3 2 1.5",11.0,3.5,0.3181818181818182,0.2,10.0,0.2,0.0,5.0,0.0,0.167,6.0,0.167,0.5,0.0454545454545454,0.2,0.4,0.5,0.0454545454545454,,3.0,2.0,0.4,0.1,0.2727272727272727,0.1818181818181818,0.0363636363636363,0.009090909090909,5.714285714285715,5.714285714285715,34.285714285714285,4.571428571428572,1.142857142857143,22.85714285714286,,,,,
Zach Cavanagh,Edinboro,Pennsylvania State Athletic,https://gofightingscots.com/sports/mens-basketball/stats/2025-26?path=mbball,official_school_stats_page,"5.0 Cavanagh, Zach  05 Cavanagh, Zach 9 1.0 15 1 2 0.5 0 1 0.0 0 0 0.0 2 0.2 || 5.0 Cavanagh, Zach  05 Cavanagh, Zach 9 1.7 0.5 0.0 0.0 0.0 0.3 0.3 0.2 0.1 0.0 0.2 || #05 Cavanagh, Zach 9 2 1 2.0",9.0,1.7,0.1888888888888888,0.5,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0222222222222222,0.0,0.3,0.3,0.0333333333333333,,2.0,1.0,0.1,0.0,0.2222222222222222,0.1111111111111111,0.0111111111111111,0.0,4.705882352941177,7.0588235294117645,47.05882352941177,2.3529411764705883,0.0,23.529411764705884,,,,,
Jackson Dailey,Edinboro,Pennsylvania State Athletic,https://gofightingscots.com/sports/mens-basketball/stats/2025-26?path=mbball,official_school_stats_page,"14.0 Dailey, Jackson  14 Dailey, Jackson 1 1.0 1 0 0 0.0 0 0 0.0 0 0 0.0 0 0.0 || 14.0 Dailey, Jackson  14 Dailey, Jackson 1 1.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,40.0,0.0,0.0,0.0,,,,,,
Lathan Coleman,Gannon,Pennsylvania State Athletic,https://gannonsports.com/sports/mens-basketball/stats,official_school_stats_page,"2.0 Coleman, Lathan  02 Coleman, Lathan 8 0.0 47 14 26 0.538 2 8 0.25 9 12 0.75 39 4.9 || 2.0 Coleman, Lathan  02 Coleman, Lathan 8 5.9 0.538 0.25 0.75 1.3 0.9 2.1 0.4 0.5 0.0 4.9 || #02 Coleman, Lathan 8 3 2 1.5",8.0,5.9,0.7375,0.538,26.0,0.538,0.25,8.0,0.25,0.75,12.0,0.75,4.9,0.6125,1.3,0.9,2.1,0.2625,,3.0,2.0,0.5,0.0,0.375,0.25,0.0625,0.0,33.220338983050844,14.23728813559322,20.338983050847457,3.389830508474576,0.0,13.559322033898304,,,,,
Rocco Morabito,Gannon,Pennsylvania State Athletic,https://gannonsports.com/sports/mens-basketball/stats,official_school_stats_page,"14.0 Morabito, Rocco  14 Morabito, Rocco 8 0.0 54 5 8 0.625 0 0 0.0 5 10 0.5 15 1.9 || 14.0 Morabito, Rocco  14 Morabito, Rocco 8 6.8 0.625 0.0 0.5 0.1 0.9 1.0 0.9 0.4 0.0 1.9",8.0,6.8,0.85,0.625,8.0,0.625,0.0,0.0,0.0,0.5,10.0,0.5,1.9,0.2375,0.1,0.9,1.0,0.125,,0.9,,0.4,0.0,0.1125,,0.05,0.0,11.176470588235295,5.882352941176471,5.294117647058823,2.3529411764705883,0.0,,,,,,
Ralphie Blundo,Indiana University of Pennsylvania,Pennsylvania State Athletic,https://iupathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"4.0 Blundo, Ralphie  04 Blundo, Ralphie 4 0.0 32 5 12 0.417 4 9 0.444 1 1 1.0 15 3.8 || 4.0 Blundo, Ralphie  04 Blundo, Ralphie 4 8.0 0.417 0.444 1.0 0.3 1.8 2.0 1.0 0.3 0.0 3.8 || #04 Blundo, Ralphie 4 4 2 2.0",4.0,8.0,2.0,0.417,12.0,0.417,0.444,9.0,0.444,1.0,1.0,1.0,3.8,0.95,0.3,1.8,2.0,0.5,,4.0,2.0,0.3,0.0,1.0,0.5,0.075,0.0,19.0,10.0,20.0,1.5,0.0,10.0,,,,,
Harry Keighley,Indiana University of Pennsylvania,Pennsylvania State Athletic,https://iupathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"33.0 Keighley, Harry  33 Keighley, Harry 3 0.0 14 1 3 0.333 0 0 0.0 2 2 1.0 4 1.3 || 33.0 Keighley, Harry  33 Keighley, Harry 3 4.7 0.333 0.0 1.0 0.0 0.3 0.3 0.7 0.0 0.3 1.3",3.0,4.7,1.5666666666666669,0.333,3.0,0.333,0.0,0.0,0.0,1.0,2.0,1.0,1.3,0.4333333333333333,0.0,0.3,0.3,0.0999999999999999,,0.7,,0.0,0.3,0.2333333333333333,,0.0,0.0999999999999999,11.063829787234043,2.553191489361702,5.957446808510638,0.0,2.553191489361702,,,,,,
"Alfonso Pickens, Jr.",Indiana University of Pennsylvania,Pennsylvania State Athletic,https://iupathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"3.0 Pickens Jr., Alfonso  03 Pickens Jr., Alfonso 3 0.0 16 2 4 0.5 0 1 0.0 0 0 0.0 4 1.3 || 3.0 Pickens Jr., Alfonso  03 Pickens Jr., Alfonso 3 5.3 0.5 0.0 0.0 0.0 1.0 1.0 0.0 0.7 0.0 1.3",3.0,5.3,1.7666666666666666,0.5,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.4333333333333333,0.0,1.0,1.0,0.3333333333333333,,0.0,,0.7,0.0,0.0,,0.2333333333333333,0.0,9.811320754716984,7.547169811320754,0.0,5.283018867924528,0.0,,,,,,
Kameron Roberts,Kutztown,Pennsylvania State Athletic,https://kubears.com/sports/mens-basketball/stats,official_school_stats_page,"10.0 Roberts, Kameron  10 Roberts, Kameron 5 1.0 73 10 22 0.455 3 10 0.3 5 5 1.0 28 5.6 || 10.0 Roberts, Kameron  10 Roberts, Kameron 5 14.6 0.455 0.3 1.0 0.8 0.8 1.6 1.2 0.4 0.0 5.6 || #10 Roberts, Kameron 5 6 5 1.2",5.0,14.6,2.92,0.455,22.0,0.455,0.3,10.0,0.3,1.0,5.0,1.0,5.6,1.12,0.8,0.8,1.6,0.32,,6.0,5.0,0.4,0.0,1.2,1.0,0.08,0.0,15.342465753424657,4.383561643835617,16.438356164383563,1.0958904109589045,0.0,13.6986301369863,,,,,
DeAndrae Seeden,Lock Haven,Pennsylvania State Athletic,https://www.lockhavenathletics.com/sports/mens-basketball/stats/2025-2026,official_school_stats_page,"32.0 Seeden, DeAndrae  32 Seeden, DeAndrae 3 0.0 15 3 9 0.333 0 1 0.0 4 5 0.8 10 3.3 || 32.0 Seeden, DeAndrae  32 Seeden, DeAndrae 3 5.0 0.333 0.0 0.8 1.3 1.7 3.0 0.3 0.3 1.7 3.3 || #32 Seeden, DeAndrae 3 1 1 1.0",3.0,5.0,1.6666666666666667,0.333,9.0,0.333,0.0,1.0,0.0,0.8,5.0,0.8,3.3,1.1,1.3,1.7,3.0,1.0,,1.0,1.0,0.3,1.7,0.3333333333333333,0.3333333333333333,0.0999999999999999,0.5666666666666667,26.399999999999995,24.0,7.999999999999999,2.3999999999999995,13.599999999999998,7.999999999999999,,,,,
Byron Pinkney,Lock Haven,Pennsylvania State Athletic,https://www.lockhavenathletics.com/sports/mens-basketball/stats/2025-2026,official_school_stats_page,"10.0 Pinkney, Byron  10 Pinkney, Byron 5 0.0 15 4 8 0.5 0 1 0.0 4 5 0.8 12 2.4 || 10.0 Pinkney, Byron  10 Pinkney, Byron 5 3.0 0.5 0.0 0.8 0.0 0.6 0.6 0.0 0.2 0.0 2.4",5.0,3.0,0.6,0.5,8.0,0.5,0.0,1.0,0.0,0.8,5.0,0.8,2.4,0.48,0.0,0.6,0.6,0.12,,0.0,,0.2,0.0,0.0,,0.04,0.0,32.0,8.0,0.0,2.666666666666667,0.0,,,,,,
Jack Hanna,Lock Haven,Pennsylvania State Athletic,https://www.lockhavenathletics.com/sports/mens-basketball/stats/2025-2026,official_school_stats_page,"0.0 Hanna, Jack  00 Hanna, Jack 3 0.0 17 2 3 0.667 0 1 0.0 0 0 0.0 4 1.3 || 0.0 Hanna, Jack  00 Hanna, Jack 3 5.7 0.667 0.0 0.0 0.0 1.3 1.3 0.3 0.0 0.0 1.3 || #00 Hanna, Jack 3 1 1 1.0",3.0,5.7,1.9,0.667,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.4333333333333333,0.0,1.3,1.3,0.4333333333333333,,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,9.12280701754386,9.12280701754386,7.0175438596491215,0.0,0.0,7.0175438596491215,,,,,
Blaze Angellotti,Lock Haven,Pennsylvania State Athletic,https://www.lockhavenathletics.com/sports/mens-basketball/stats/2025-2026,official_school_stats_page,"30.0 Angellotti, Blaze  30 Angellotti, Blaze 6 0.0 19 1 3 0.333 0 0 0.0 0 0 0.0 2 0.3 || 30.0 Angellotti, Blaze  30 Angellotti, Blaze 6 3.2 0.333 0.0 0.0 0.2 0.2 0.3 0.0 0.2 0.0 0.3",6.0,3.2,0.5333333333333333,0.333,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0499999999999999,0.2,0.2,0.3,0.0499999999999999,,0.0,,0.2,0.0,0.0,,0.0333333333333333,0.0,3.75,3.75,0.0,2.5,0.0,,,,,,
Tommy Kelly,Lock Haven,Pennsylvania State Athletic,https://www.lockhavenathletics.com/sports/mens-basketball/stats/2025-2026,official_school_stats_page,"33.0 Kelly, Tommy  33 Kelly, Tommy 6 0.0 20 1 6 0.167 0 2 0.0 0 0 0.0 2 0.3 || 33.0 Kelly, Tommy  33 Kelly, Tommy 6 3.3 0.167 0.0 0.0 0.2 1.0 1.2 0.2 0.0 0.0 0.3",6.0,3.3,0.5499999999999999,0.167,6.0,0.167,0.0,2.0,0.0,0.0,0.0,0.0,0.3,0.0499999999999999,0.2,1.0,1.2,0.1999999999999999,,0.2,,0.0,0.0,0.0333333333333333,,0.0,0.0,3.636363636363636,14.545454545454543,2.4242424242424243,0.0,0.0,,,,,,
Kyle Benjamin,Millersville University,Pennsylvania State Athletic,https://millersvilleathletics.com/sports/mens-basketball/stats/2025,official_school_stats_page,"34 Benjamin, Kyle 3 0.0 10 3.3 1 2 0.5 0 1 0.0 0 0 0.0 2 0.7 0 1 1 0.3 0 1 2 0 0",3.0,10.0,3.3,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,1.0,1.0,0.3,0.0,1.0,,0.0,0.0,0.3333333333333333,,0.0,0.0,8.484848484848484,3.6363636363636367,4.040404040404041,0.0,0.0,,,,,,
Ethan Benne,Millersville University,Pennsylvania State Athletic,https://millersvilleathletics.com/sports/mens-basketball/stats/2025,official_school_stats_page,"40 Benne, Ethan 6 0.0 12 2.0 0 5 0.0 0 3 0.0 2 2 1.0 2 0.3 0 5 5 0.8 1 0 0 1 0",6.0,12.0,2.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,0.3,0.0,5.0,5.0,0.8,1.0,0.0,,1.0,0.0,0.0,,0.1666666666666666,0.0,6.0,16.0,0.0,3.333333333333333,0.0,,,,,,
Keith Jackson,Millersville University,Pennsylvania State Athletic,https://millersvilleathletics.com/sports/mens-basketball/stats/2025,official_school_stats_page,"20 Jackson, Keith 1 0.0 3 3.0 0 2 0.0 0 1 0.0 0 0 0.0 0 0.0 1 0 1 1.0 0 1 0 0 0",1.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,0.0,0.0,1.0,,0.0,0.0,0.0,13.333333333333334,13.333333333333334,0.0,0.0,,,,,,
Adam Barton,Pitt Johnstown,Pennsylvania State Athletic,https://pittjohnstownathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"7.0 Barton, Adam  07 Barton, Adam 6 0.0 35 5 11 0.455 2 4 0.5 1 2 0.5 13 2.2 || 7.0 Barton, Adam  07 Barton, Adam 6 5.8 0.455 0.5 0.5 1.0 1.3 2.3 0.2 0.2 0.2 2.2",6.0,5.8,0.9666666666666668,0.455,11.0,0.455,0.5,4.0,0.5,0.5,2.0,0.5,2.2,0.3666666666666667,1.0,1.3,2.3,0.3833333333333333,,0.2,,0.2,0.2,0.0333333333333333,,0.0333333333333333,0.0333333333333333,15.17241379310345,15.86206896551724,1.379310344827586,1.379310344827586,1.379310344827586,,,,,,
Marcel Finkley,Pitt Johnstown,Pennsylvania State Athletic,https://pittjohnstownathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"0.0 Finkley, Marcel  00 Finkley, Marcel 8 0.0 67 5 11 0.455 2 6 0.333 5 9 0.556 17 2.1 || 0.0 Finkley, Marcel  00 Finkley, Marcel 8 8.4 0.455 0.333 0.556 0.4 1.1 1.5 0.9 0.3 0.0 2.1",8.0,8.4,1.05,0.455,11.0,0.455,0.333,6.0,0.333,0.556,9.0,0.556,2.1,0.2625,0.4,1.1,1.5,0.1875,,0.9,,0.3,0.0,0.1125,,0.0375,0.0,10.0,7.142857142857142,4.285714285714286,1.4285714285714286,0.0,,,,,,
Nate Sprajcar,Pitt Johnstown,Pennsylvania State Athletic,https://pittjohnstownathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"12.0 Sprajcar, Nate  12 Sprajcar, Nate 8 0.0 33 7 9 0.778 0 0 0.0 1 2 0.5 15 1.9 || 12.0 Sprajcar, Nate  12 Sprajcar, Nate 8 4.1 0.778 0.0 0.5 0.3 0.8 1.0 0.5 0.1 0.1 1.9 || #12 Sprajcar, Nate 8 4 1 4.0",8.0,4.1,0.5125,0.778,9.0,0.778,0.0,0.0,0.0,0.5,2.0,0.5,1.9,0.2375,0.3,0.8,1.0,0.125,,4.0,1.0,0.1,0.1,0.5,0.125,0.0125,0.0125,18.53658536585366,9.756097560975611,39.024390243902445,0.9756097560975612,0.9756097560975612,9.756097560975611,,,,,
Nathaniel Moore,Pitt Johnstown,Pennsylvania State Athletic,https://pittjohnstownathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"20.0 Moore, Nathaniel  20 Moore, Nathaniel 6 0.0 14 2 3 0.667 0 0 0.0 0 0 0.0 4 0.7 || 20.0 Moore, Nathaniel  20 Moore, Nathaniel 6 2.3 0.667 0.0 0.0 0.2 0.2 0.3 0.5 0.2 0.0 0.7 || #20 Moore, Nathaniel 6 3 3 1.0",6.0,2.3,0.3833333333333333,0.667,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1166666666666666,0.2,0.2,0.3,0.0499999999999999,,3.0,3.0,0.2,0.0,0.5,0.5,0.0333333333333333,0.0,12.17391304347826,5.217391304347826,52.173913043478265,3.4782608695652173,0.0,52.173913043478265,,,,,
Craig Jarvis,Pitt Johnstown,Pennsylvania State Athletic,https://pittjohnstownathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"3.0 Jarvis, Craig  03 Jarvis, Craig 7 0.0 33 1 5 0.2 1 4 0.25 0 0 0.0 3 0.4 || 3.0 Jarvis, Craig  03 Jarvis, Craig 7 4.7 0.2 0.25 0.0 0.0 0.1 0.1 0.4 0.1 0.0 0.4",7.0,4.7,0.6714285714285715,0.2,5.0,0.2,0.25,4.0,0.25,0.0,0.0,0.0,0.4,0.0571428571428571,0.0,0.1,0.1,0.0142857142857142,,0.4,,0.1,0.0,0.0571428571428571,,0.0142857142857142,0.0,3.404255319148936,0.851063829787234,3.404255319148936,0.851063829787234,0.0,,,,,,
James Rice,Seton Hill,Pennsylvania State Athletic,https://athletics.setonhill.edu/sports/mens-basketball/stats/2025-26,official_school_stats_page,"12.0 Rice, James  12 Rice, James 2 0.0 33 6 10 0.6 3 7 0.429 0 0 0.0 15 7.5 || 12.0 Rice, James  12 Rice, James 2 16.5 0.6 0.429 0.0 0.5 2.5 3.0 1.0 2.5 0.0 7.5",2.0,16.5,8.25,0.6,10.0,0.6,0.429,7.0,0.429,0.0,0.0,0.0,7.5,3.75,0.5,2.5,3.0,1.5,,1.0,,2.5,0.0,0.5,,1.25,0.0,18.181818181818183,7.272727272727272,2.4242424242424243,6.0606060606060606,0.0,,,,,,
