target_conference,first_target_season,destination_school,destination_school_slug,player_name,player_key,class,position,height,weight,sports_reference_player_url,roster_cache_path,previous_team_roster_status,profile_cache_status,profile_prior_season,profile_prior_school,profile_prior_conf,profile_prior_level_guess,profile_transfer_candidate,candidate_action,audit_status
Atlantic 10,2024-25,Davidson,davidson,Michael Katsock,michael katsock,SR,F,6-6,190,https://www.sports-reference.com/cbb/players/michael-katsock-1.html,data/cache/sports_reference_a10_schools/davidson_2025.html,returning_same_roster,cached,2023-24,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2024-25,Davidson,davidson,Mike Loughnane,mike loughnane,SO,G,6-4,200,https://www.sports-reference.com/cbb/players/mike-loughnane-1.html,data/cache/sports_reference_a10_schools/davidson_2025.html,returning_same_roster,cached,2023-24,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2024-25,Davidson,davidson,Reed Bailey,reed bailey,JR,F,6-11,210,https://www.sports-reference.com/cbb/players/reed-bailey-1.html,data/cache/sports_reference_a10_schools/davidson_2025.html,returning_same_roster,cached,2023-24,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2024-25,Davidson,davidson,Riccardo Ghedini,riccardo ghedini,JR,G,6-7,200,https://www.sports-reference.com/cbb/players/riccardo-ghedini-1.html,data/cache/sports_reference_a10_schools/davidson_2025.html,returning_same_roster,cached,2023-24,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2024-25,Davidson,davidson,Roberts Blums,roberts blums,FR,G,6-4,200,https://www.sports-reference.com/cbb/players/roberts-blums-1.html,data/cache/sports_reference_a10_schools/davidson_2025.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
Atlantic 10,2024-25,Davidson,davidson,Sean Logan,sean logan,JR,F,6-10,205,https://www.sports-reference.com/cbb/players/sean-logan-1.html,data/cache/sports_reference_a10_schools/davidson_2025.html,returning_same_roster,cached,2023-24,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2024-25,Davidson,davidson,Zach Laput,zach laput,SR,G,6-4,210,https://www.sports-reference.com/cbb/players/zach-laput-1.html,data/cache/sports_reference_a10_schools/davidson_2025.html,not_on_previous_roster,cached,2023-24,Did not play - non-major team,,D2,TRUE,add_transfer_row_and_find_d2_source_stats,possible_transfer
Atlantic 10,2025-26,Davidson,davidson,Brock Matheny,brock matheny,SR,G,5-10,155,https://www.sports-reference.com/cbb/players/brock-matheny-1.html,data/cache/sports_reference_a10_schools/davidson_2026.html,returning_same_roster,cached,2024-25,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2025-26,Davidson,davidson,Devin Brown,devin brown,FR,G,6-6,200,https://www.sports-reference.com/cbb/players/devin-brown-4.html,data/cache/sports_reference_a10_schools/davidson_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
Atlantic 10,2025-26,Davidson,davidson,Hunter Adam,hunter adam,JR,F,6-7,215,https://www.sports-reference.com/cbb/players/hunter-adam-1.html,data/cache/sports_reference_a10_schools/davidson_2026.html,returning_same_roster,cached,2024-25,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2025-26,Davidson,davidson,Ian Platteeuw,ian platteeuw,FR,F,7-0,232,https://www.sports-reference.com/cbb/players/ian-platteeuw-1.html,data/cache/sports_reference_a10_schools/davidson_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
Atlantic 10,2025-26,Davidson,davidson,"JaQualon ""JQ"" Roberts",jaqualon jq roberts,JR,F,6-8,220,https://www.sports-reference.com/cbb/players/jaqualon-roberts-1.html,data/cache/sports_reference_a10_schools/davidson_2026.html,not_on_previous_roster,cached,2024-25,Vanderbilt,SEC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Atlantic 10,2025-26,Davidson,davidson,Joe Hurlburt,joe hurlburt,JR,F,6-9,230,https://www.sports-reference.com/cbb/players/joe-hurlburt-1.html,data/cache/sports_reference_a10_schools/davidson_2026.html,returning_same_roster,cached,2024-25,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2025-26,Davidson,davidson,John Nowland,john nowland,JR,F,6-8,220,https://www.sports-reference.com/cbb/players/john-nowland-1.html,data/cache/sports_reference_a10_schools/davidson_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
Atlantic 10,2025-26,Davidson,davidson,Josh Scovens,josh scovens,JR,F,6-4,214,https://www.sports-reference.com/cbb/players/josh-scovens-1.html,data/cache/sports_reference_a10_schools/davidson_2026.html,not_on_previous_roster,cached,2024-25,Army,Patriot,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Atlantic 10,2025-26,Davidson,davidson,Manie Joses,manie joses,SO,F,6-7,190,https://www.sports-reference.com/cbb/players/manie-joses-1.html,data/cache/sports_reference_a10_schools/davidson_2026.html,returning_same_roster,cached,2024-25,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2025-26,Davidson,davidson,Nick Coval,nick coval,SO,G,6-2,175,https://www.sports-reference.com/cbb/players/nick-coval-1.html,data/cache/sports_reference_a10_schools/davidson_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
Atlantic 10,2025-26,Davidson,davidson,Parker Friedrichsen,parker friedrichsen,JR,G,6-3,195,https://www.sports-reference.com/cbb/players/parker-friedrichsen-1.html,data/cache/sports_reference_a10_schools/davidson_2026.html,not_on_previous_roster,cached,2024-25,Wake Forest,ACC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Atlantic 10,2025-26,Davidson,davidson,Phillip Kavu,phillip kavu,SO,G,6-2,175,https://www.sports-reference.com/cbb/players/phillip-kavu-1.html,data/cache/sports_reference_a10_schools/davidson_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
Atlantic 10,2025-26,Davidson,davidson,RJ Greer,rj greer,FR,G,6-3,175,https://www.sports-reference.com/cbb/players/rj-greer-1.html,data/cache/sports_reference_a10_schools/davidson_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
Atlantic 10,2025-26,Davidson,davidson,Roberts Blums,roberts blums,SO,G,6-4,200,https://www.sports-reference.com/cbb/players/roberts-blums-1.html,data/cache/sports_reference_a10_schools/davidson_2026.html,returning_same_roster,cached,2024-25,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2025-26,Davidson,davidson,Sam Brown,sam brown,JR,G,6-3,180,https://www.sports-reference.com/cbb/players/sam-brown-4.html,data/cache/sports_reference_a10_schools/davidson_2026.html,not_on_previous_roster,cached,2024-25,Pennsylvania,Ivy,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Atlantic 10,2025-26,Davidson,davidson,Sean Logan,sean logan,SR,F,6-10,205,https://www.sports-reference.com/cbb/players/sean-logan-1.html,data/cache/sports_reference_a10_schools/davidson_2026.html,returning_same_roster,cached,2024-25,Davidson,A-10,D1,FALSE,,returning_or_freshman
Atlantic 10,2021-22,Dayton,dayton,Brady Uhl,brady uhl,FR,G,6-1,190,https://www.sports-reference.com/cbb/players/brady-uhl-1.html,data/cache/sports_reference_a10_schools/dayton_2022.html,no_previous_team_cache,cached,2020-21,Did not play - non-major team,,D2,FALSE,,needs_prior_roster_cache
Atlantic 10,2021-22,Dayton,dayton,Christian Wilson,christian wilson,SR,G,6-1,160,https://www.sports-reference.com/cbb/players/christian-wilson-2.html,data/cache/sports_reference_a10_schools/dayton_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
Atlantic 10,2021-22,Dayton,dayton,DaRon Holmes,daron holmes,FR,F,6-10,220,https://www.sports-reference.com/cbb/players/daron-holmesii-1.html,data/cache/sports_reference_a10_schools/dayton_2022.html,no_previous_team_cache,cached,,,,,FALSE,,needs_prior_roster_cache
Atlantic 10,2021-22,Dayton,dayton,Drew Swerlein,drew swerlein,SO,G,6-0,175,https://www.sports-reference.com/cbb/players/drew-swerlein-1.html,data/cache/sports_reference_a10_schools/dayton_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
Atlantic 10,2021-22,Dayton,dayton,Elijah Weaver,elijah weaver,JR,G,6-6,205,https://www.sports-reference.com/cbb/players/elijah-weaver-1.html,data/cache/sports_reference_a10_schools/dayton_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
Atlantic 10,2021-22,Dayton,dayton,Kaleb Washington,kaleb washington,FR,F,6-7,190,https://www.sports-reference.com/cbb/players/kaleb-washington-1.html,data/cache/sports_reference_a10_schools/dayton_2022.html,no_previous_team_cache,cached,,,,,FALSE,,needs_prior_roster_cache
Atlantic 10,2021-22,Dayton,dayton,Kobe Elvis,kobe elvis,SO,G,6-2,170,https://www.sports-reference.com/cbb/players/kobe-elvis-1.html,data/cache/sports_reference_a10_schools/dayton_2022.html,no_previous_team_cache,cached,2020-21,DePaul,Big East,D1,FALSE,,needs_prior_roster_cache
Atlantic 10,2021-22,Dayton,dayton,Koby Brea,koby brea,SO,G,6-6,174,https://www.sports-reference.com/cbb/players/koby-brea-1.html,data/cache/sports_reference_a10_schools/dayton_2022.html,no_previous_team_cache,cached,2020-21,Dayton,A-10,D1,FALSE,,needs_prior_roster_cache
Atlantic 10,2021-22,Dayton,dayton,Lynn Greer,lynn greer,FR,G,6-2,185,https://www.sports-reference.com/cbb/players/lynn-greeriii-1.html,data/cache/sports_reference_a10_schools/dayton_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
Atlantic 10,2021-22,Dayton,dayton,Malachi Smith,malachi smith,FR,G,6-0,170,https://www.sports-reference.com/cbb/players/malachi-smith-2.html,data/cache/sports_reference_a10_schools/dayton_2022.html,no_previous_team_cache,cached,,,,,FALSE,,needs_prior_roster_cache
Atlantic 10,2021-22,Dayton,dayton,Moulaye Sissoko,moulaye sissoko,SO,C,6-9,250,https://www.sports-reference.com/cbb/players/moulaye-sissoko-1.html,data/cache/sports_reference_a10_schools/dayton_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
