Player Name,Team,Conference,source_url,source_method,row_match_text,raw_row_json,raw_# #,raw_Player Player,raw_GP GP,raw_GS GS,raw_MIN,raw_FGM,raw_FGA,raw_FG%,raw_3PT,raw_3PTA,raw_3PT%,raw_FTM,raw_FTA,raw_FT%,raw_PTS,raw_AVG,raw_OREB,raw_DREB,raw_REB,raw_AST,raw_STL,raw_BLK,raw_Name,raw_GP,raw_TO,raw_AST/TO Ratio,raw_#,raw_Yr,raw_Pos,raw_gp,raw_gs,raw_min,raw_fg,raw_pct,raw_3pt,raw_pct.1,raw_ft,raw_pct.2,raw_pts,raw_off,raw_def,raw_reb,raw_ast,raw_to,raw_stl,raw_blk,raw_pf,raw_dq,raw_a/to,raw_No.,raw_Minutes TOT,raw_Minutes AVG,raw_FG FGM,raw_FG FGA,raw_FG FG%,raw_3PT 3PT,raw_3PT 3PTA,raw_3PT 3PT%,raw_FT FTM,raw_FT FTA,raw_FT FT%,raw_Scoring PTS,raw_Scoring AVG,raw_Rebounds OFF,raw_Rebounds DEF,raw_Rebounds TOT,raw_Rebounds AVG,raw_PF PF,raw_AST AST,raw_TO TO,raw_STL STL,raw_BLK BLK,raw_Bio Link Bio Link,raw_FGM/G,raw_FGA/G,raw_AVG/G,raw_OFF,raw_OFF/G,raw_DEF,raw_DEF/G,raw_min/g,raw_fg/g,raw_3pt/g,raw_ft/g,raw_ppg,raw_mpg,raw_off/g,raw_def/g,raw_reb/g,raw_pf/g,raw_dq/g,raw_ast/g,raw_to/g,raw_stl/g,raw_blk/g,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22,raw_23,raw_24,raw_25,raw_26,raw_Player uniform #,raw_Player name Player,raw_MINUTES MIN,raw_MINUTES AVG,raw_SCORING PTS,raw_SCORING AVG,raw_REBOUNDS OFF,raw_REBOUNDS DEF,raw_REBOUNDS TOT,raw_REBOUNDS AVG
Krish Patel,Seton Hill,Pennsylvania State Athletic,https://athletics.setonhill.edu/sports/mens-basketball/stats/2025-26,official_school_stats_page,"2.0 Patel, Krish  02 Patel, Krish 7 0.0 13 1 5 0.2 0 1 0.0 0 0 0.0 2 0.3 || 2.0 Patel, Krish  02 Patel, Krish 7 1.9 0.2 0.0 0.0 0.3 0.3 0.6 0.3 0.0 0.0 0.3 || #02 Patel, Krish 7 2 1 2.0","{""# #"": 2.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 1, ""AST"": 2, ""AST/TO Ratio"": 2.0, ""AVG"": 0.3, ""BLK"": 0.0, ""DREB"": 0.3, ""FG%"": 0.2, ""FGA"": 5, ""FGM"": 1, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP"": 7, ""GP GP"": 7, ""GS GS"": 0.0, ""MIN"": 1.9, ""Name"": ""#02 Patel, Krish"", ""OREB"": 0.3, ""PTS"": 0.3, ""Player Player"": ""Patel, Krish  02 Patel, Krish"", ""REB"": 0.6, ""STL"": 0.0, ""TO"": 1}",2.0,"Patel, Krish  02 Patel, Krish",7.0,0.0,1.9,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.6,2.0,0.0,0.0,"#02 Patel, Krish",7.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gloria Mabiala,Seton Hill,Pennsylvania State Athletic,https://athletics.setonhill.edu/sports/mens-basketball/stats/2025-26,official_school_stats_page,"31.0 Mabiala, Gloria  31 Mabiala, Gloria 7 0.0 20 0 4 0.0 0 3 0.0 0 0 0.0 0 0.0 || 31.0 Mabiala, Gloria  31 Mabiala, Gloria 7 2.9 0.0 0.0 0.0 0.0 0.1 0.1 0.0 0.0 0.0 0.0","{""# #"": 31.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 3, ""AST"": 0.0, ""AVG"": 0.0, ""BLK"": 0.0, ""DREB"": 0.1, ""FG%"": 0.0, ""FGA"": 4, ""FGM"": 0, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 7, ""GS GS"": 0.0, ""MIN"": 2.9, ""OREB"": 0.0, ""PTS"": 0.0, ""Player Player"": ""Mabiala, Gloria  31 Mabiala, Gloria"", ""REB"": 0.1, ""STL"": 0.0}",31.0,"Mabiala, Gloria  31 Mabiala, Gloria",7.0,0.0,2.9,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asher Rudolph,Shepherd University,Pennsylvania State Athletic,https://shepherdrams.com/sports/mens-basketball/stats,official_school_stats_page,"40.0 Rudolph, Asher  40 Rudolph, Asher 8 1.0 28 2 10 0.2 2 10 0.2 1 2 0.5 7 0.9 || 40.0 Rudolph, Asher  40 Rudolph, Asher 8 3.5 0.2 0.2 0.5 0.1 0.3 0.4 0.0 0.3 0.0 0.9","{""# #"": 40.0, ""3PT"": 2, ""3PT%"": 0.2, ""3PTA"": 10, ""AST"": 0.0, ""AVG"": 0.9, ""BLK"": 0.0, ""DREB"": 0.3, ""FG%"": 0.2, ""FGA"": 10, ""FGM"": 2, ""FT%"": 0.5, ""FTA"": 2, ""FTM"": 1, ""GP GP"": 8, ""GS GS"": 1.0, ""MIN"": 3.5, ""OREB"": 0.1, ""PTS"": 0.9, ""Player Player"": ""Rudolph, Asher  40 Rudolph, Asher"", ""REB"": 0.4, ""STL"": 0.3}",40.0,"Rudolph, Asher  40 Rudolph, Asher",8.0,1.0,3.5,2.0,10.0,0.2,2.0,10.0,0.2,1.0,2.0,0.5,0.9,0.9,0.1,0.3,0.4,0.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parker Smith,Shippensburg,Pennsylvania State Athletic,https://shipraiders.com/sports/mens-basketball/stats,official_school_stats_page,"23.0 Smith, Parker  23 Smith, Parker 4 0.0 10 0 0 0.0 0 0 0.0 2 4 0.5 2 0.5 || 23.0 Smith, Parker  23 Smith, Parker 4 2.5 0.0 0.0 0.5 0.0 0.5 0.5 0.0 0.3 0.0 0.5","{""# #"": 23.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 0, ""AST"": 0.0, ""AVG"": 0.5, ""BLK"": 0.0, ""DREB"": 0.5, ""FG%"": 0.0, ""FGA"": 0, ""FGM"": 0, ""FT%"": 0.5, ""FTA"": 4, ""FTM"": 2, ""GP GP"": 4, ""GS GS"": 0.0, ""MIN"": 2.5, ""OREB"": 0.0, ""PTS"": 0.5, ""Player Player"": ""Smith, Parker  23 Smith, Parker"", ""REB"": 0.5, ""STL"": 0.3}",23.0,"Smith, Parker  23 Smith, Parker",4.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braelin Hardy,Shippensburg,Pennsylvania State Athletic,https://shipraiders.com/sports/mens-basketball/stats,official_school_stats_page,"0.0 Hardy, Braelin  00 Hardy, Braelin 5 0.0 8 0 3 0.0 0 1 0.0 0 2 0.0 0 0.0 || 0.0 Hardy, Braelin  00 Hardy, Braelin 5 1.6 0.0 0.0 0.0 0.0 0.2 0.2 0.0 0.2 0.2 0.0","{""# #"": 0.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 1, ""AST"": 0.0, ""AVG"": 0.0, ""BLK"": 0.2, ""DREB"": 0.2, ""FG%"": 0.0, ""FGA"": 3, ""FGM"": 0, ""FT%"": 0.0, ""FTA"": 2, ""FTM"": 0, ""GP GP"": 5, ""GS GS"": 0.0, ""MIN"": 1.6, ""OREB"": 0.0, ""PTS"": 0.0, ""Player Player"": ""Hardy, Braelin  00 Hardy, Braelin"", ""REB"": 0.2, ""STL"": 0.2}",0.0,"Hardy, Braelin  00 Hardy, Braelin",5.0,0.0,1.6,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maceo Austin,Slippery Rock,Pennsylvania State Athletic,https://rockathletics.com/sports/mens-basketball/stats,official_school_stats_page,"5.0 Austin, Maceo 05 Austin, Maceo 3 3.0 83 18 30 0.6 1 6 0.167 6 15 0.4 43 14.3 || 5.0 Austin, Maceo 05 Austin, Maceo 3 27.7 0.6 0.167 0.4 1.0 2.7 3.7 3.0 3.0 0.7 14.3 || #05 Austin, Maceo 3 9 3 3.0","{""# #"": 5.0, ""3PT"": 1, ""3PT%"": 0.167, ""3PTA"": 6, ""AST"": 9, ""AST/TO Ratio"": 3.0, ""AVG"": 14.3, ""BLK"": 0.7, ""DREB"": 2.7, ""FG%"": 0.6, ""FGA"": 30, ""FGM"": 18, ""FT%"": 0.4, ""FTA"": 15, ""FTM"": 6, ""GP"": 3, ""GP GP"": 3, ""GS GS"": 3.0, ""MIN"": 27.7, ""Name"": ""#05 Austin, Maceo"", ""OREB"": 1.0, ""PTS"": 14.3, ""Player Player"": ""Austin, Maceo 05 Austin, Maceo"", ""REB"": 3.7, ""STL"": 3.0, ""TO"": 3}",5.0,"Austin, Maceo 05 Austin, Maceo",3.0,3.0,27.7,18.0,30.0,0.6,1.0,6.0,0.167,6.0,15.0,0.4,14.3,14.3,1.0,2.7,3.7,9.0,3.0,0.7,"#05 Austin, Maceo",3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam Perez,Anderson SC,South Atlantic,https://autrojans.com/sports/mens-basketball/stats,official_school_stats_page,"24.0 Perez, Sam  24 Perez, Sam 5 5.0 110 11 33 0.333 4 23 0.174 5 6 0.833 31 6.2 || 24.0 Perez, Sam  24 Perez, Sam 5 22.0 0.333 0.174 0.833 1.0 3.6 4.6 4.0 1.0 0.0 6.2 || #24 Perez, Sam 5 20 7 2.86","{""# #"": 24.0, ""3PT"": 4, ""3PT%"": 0.174, ""3PTA"": 23, ""AST"": 20, ""AST/TO Ratio"": 2.86, ""AVG"": 6.2, ""BLK"": 0.0, ""DREB"": 3.6, ""FG%"": 0.333, ""FGA"": 33, ""FGM"": 11, ""FT%"": 0.833, ""FTA"": 6, ""FTM"": 5, ""GP"": 5, ""GP GP"": 5, ""GS GS"": 5.0, ""MIN"": 22.0, ""Name"": ""#24 Perez, Sam"", ""OREB"": 1.0, ""PTS"": 6.2, ""Player Player"": ""Perez, Sam  24 Perez, Sam"", ""REB"": 4.6, ""STL"": 1.0, ""TO"": 7}",24.0,"Perez, Sam  24 Perez, Sam",5.0,5.0,22.0,11.0,33.0,0.333,4.0,23.0,0.174,5.0,6.0,0.833,6.2,6.2,1.0,3.6,4.6,20.0,1.0,0.0,"#24 Perez, Sam",5.0,7.0,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jemeh Jones,Anderson SC,South Atlantic,https://autrojans.com/sports/mens-basketball/stats,official_school_stats_page,"15.0 Jones, Jemeh  15 Jones, Jemeh 7 0.0 53 7 16 0.438 0 6 0.0 2 2 1.0 16 2.3 || 15.0 Jones, Jemeh  15 Jones, Jemeh 7 7.6 0.438 0.0 1.0 0.3 1.0 1.3 0.9 0.4 0.1 2.3 || #15 Jones, Jemeh 7 6 6 1.0","{""# #"": 15.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 6, ""AST"": 6, ""AST/TO Ratio"": 1.0, ""AVG"": 2.3, ""BLK"": 0.1, ""DREB"": 1.0, ""FG%"": 0.438, ""FGA"": 16, ""FGM"": 7, ""FT%"": 1.0, ""FTA"": 2, ""FTM"": 2, ""GP"": 7, ""GP GP"": 7, ""GS GS"": 0.0, ""MIN"": 7.6, ""Name"": ""#15 Jones, Jemeh"", ""OREB"": 0.3, ""PTS"": 2.3, ""Player Player"": ""Jones, Jemeh  15 Jones, Jemeh"", ""REB"": 1.3, ""STL"": 0.4, ""TO"": 6}",15.0,"Jones, Jemeh  15 Jones, Jemeh",7.0,0.0,7.6,7.0,16.0,0.438,0.0,6.0,0.0,2.0,2.0,1.0,2.3,2.3,0.3,1.0,1.3,6.0,0.4,0.1,"#15 Jones, Jemeh",7.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Gorianskii,Carson Newman,South Atlantic,https://www.cneagles.com/sports/m-baskbl/2025-26/files/teamcume.htm,official_school_stats_page,"13 Gorianskii, David 6 0 36 6.0 5 6 .833 0 0 .000 1 3 .333 3 5 8 1.3 6 0 2 0 5 0 11 1.8 || 13 Gorianskii, David 6 0 36 6.0 5 6 .833 0 0 .000 1 3 .333 3 5 8 1.3 6 0 2 0 5 0 11 1.8","{""0"": ""13"", ""1"": ""Gorianskii, David"", ""10"": ""0"", ""11"": "".000"", ""12"": ""1"", ""13"": ""3"", ""14"": "".333"", ""15"": ""3"", ""16"": ""5"", ""17"": ""8"", ""18"": ""1.3"", ""19"": ""6"", ""2"": ""6"", ""20"": ""0"", ""21"": ""2"", ""22"": ""0"", ""23"": ""5"", ""24"": ""0"", ""25"": ""11"", ""26"": ""1.8"", ""3"": ""0"", ""4"": ""36"", ""5"": ""6.0"", ""6"": ""5"", ""7"": ""6"", ""8"": "".833"", ""9"": ""0""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,"Gorianskii, David",6.0,0.0,36.0,6.0,5.0,6.0,0.833,0.0,0.0,0.0,1.0,3.0,0.333,3.0,5.0,8.0,1.3,6.0,0.0,2.0,0.0,5.0,0.0,11.0,1.8,,,,,,,,,,
Gaas Herman,Carson Newman,South Atlantic,https://www.cneagles.com/sports/m-baskbl/2025-26/files/teamcume.htm,official_school_stats_page,"00 Herman, Gaas 3 0 19 6.3 1 2 .500 0 1 .000 2 3 .667 1 2 3 1.0 0 0 0 1 0 1 4 1.3 || 00 Herman, Gaas 3 0 19 6.3 1 2 .500 0 1 .000 2 3 .667 1 2 3 1.0 0 0 0 1 0 1 4 1.3","{""0"": ""00"", ""1"": ""Herman, Gaas"", ""10"": ""1"", ""11"": "".000"", ""12"": ""2"", ""13"": ""3"", ""14"": "".667"", ""15"": ""1"", ""16"": ""2"", ""17"": ""3"", ""18"": ""1.0"", ""19"": ""0"", ""2"": ""3"", ""20"": ""0"", ""21"": ""0"", ""22"": ""1"", ""23"": ""0"", ""24"": ""1"", ""25"": ""4"", ""26"": ""1.3"", ""3"": ""0"", ""4"": ""19"", ""5"": ""6.3"", ""6"": ""1"", ""7"": ""2"", ""8"": "".500"", ""9"": ""0""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,"Herman, Gaas",3.0,0.0,19.0,6.3,1.0,2.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.3,,,,,,,,,,
Shamir Caruthers,Carson Newman,South Atlantic,https://www.cneagles.com/sports/m-baskbl/2025-26/files/teamcume.htm,official_school_stats_page,"22 Caruthers, Shamir 5 0 26 5.2 2 6 .333 0 3 .000 0 0 .000 0 1 1 0.2 4 0 2 3 0 5 4 0.8 || 22 Caruthers, Shamir 5 0 26 5.2 2 6 .333 0 3 .000 0 0 .000 0 1 1 0.2 4 0 2 3 0 5 4 0.8","{""0"": ""22"", ""1"": ""Caruthers, Shamir"", ""10"": ""3"", ""11"": "".000"", ""12"": ""0"", ""13"": ""0"", ""14"": "".000"", ""15"": ""0"", ""16"": ""1"", ""17"": ""1"", ""18"": ""0.2"", ""19"": ""4"", ""2"": ""5"", ""20"": ""0"", ""21"": ""2"", ""22"": ""3"", ""23"": ""0"", ""24"": ""5"", ""25"": ""4"", ""26"": ""0.8"", ""3"": ""0"", ""4"": ""26"", ""5"": ""5.2"", ""6"": ""2"", ""7"": ""6"", ""8"": "".333"", ""9"": ""0""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,"Caruthers, Shamir",5.0,0.0,26.0,5.2,2.0,6.0,0.333,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,4.0,0.0,2.0,3.0,0.0,5.0,4.0,0.8,,,,,,,,,,
Dermot Lowry,Catawba,South Atlantic,https://catawbaathletics.com/sports/mens-basketball/stats,official_school_stats_page,"30.0 Lowry, Dermot  30 Lowry, Dermot 6 0.0 10 1 3 0.333 0 1 0.0 0 0 0.0 2 0.3 || 30.0 Lowry, Dermot  30 Lowry, Dermot 6 1.7 0.333 0.0 0.0 0.2 0.0 0.2 0.0 0.0 0.0 0.3","{""# #"": 30.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 1, ""AST"": 0.0, ""AVG"": 0.3, ""BLK"": 0.0, ""DREB"": 0.0, ""FG%"": 0.333, ""FGA"": 3, ""FGM"": 1, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 6, ""GS GS"": 0.0, ""MIN"": 1.7, ""OREB"": 0.2, ""PTS"": 0.3, ""Player Player"": ""Lowry, Dermot  30 Lowry, Dermot"", ""REB"": 0.2, ""STL"": 0.0}",30.0,"Lowry, Dermot  30 Lowry, Dermot",6.0,0.0,1.7,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.0,0.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malachi McCutcheon,Catawba,South Atlantic,https://catawbaathletics.com/sports/mens-basketball/stats,official_school_stats_page,"32.0 McCutcheon, Malachi  32 McCutcheon, Malachi 7 0.0 13 0 1 0.0 0 0 0.0 2 2 1.0 2 0.3 || 32.0 McCutcheon, Malachi  32 McCutcheon, Malachi 7 1.9 0.0 0.0 1.0 0.0 0.4 0.4 0.0 0.0 0.0 0.3","{""# #"": 32.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 0, ""AST"": 0.0, ""AVG"": 0.3, ""BLK"": 0.0, ""DREB"": 0.4, ""FG%"": 0.0, ""FGA"": 1, ""FGM"": 0, ""FT%"": 1.0, ""FTA"": 2, ""FTM"": 2, ""GP GP"": 7, ""GS GS"": 0.0, ""MIN"": 1.9, ""OREB"": 0.0, ""PTS"": 0.3, ""Player Player"": ""McCutcheon, Malachi  32 McCutcheon, Malachi"", ""REB"": 0.4, ""STL"": 0.0}",32.0,"McCutcheon, Malachi  32 McCutcheon, Malachi",7.0,0.0,1.9,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.3,0.3,0.0,0.4,0.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaac Cubero,Emory Henry,South Atlantic,https://www.gowasps.com/sports/mbkb/2025-26/teams/emoryhenry,official_school_stats_page,32.0 Isaac  Cubero Jr. 4 - 11 2-4 50.0 2-3 66.7 7-8 87.5 13 || 32.0 Isaac  Cubero Jr. 4 - 11 2 1 3 2 0 2 1 2.0 1 0 || 32.0 Isaac  Cubero Jr. 3 - 8 2-3 66.7 2-3 66.7 3-4 75.0 9 || 32.0 Isaac  Cubero Jr. 3 - 8 1 0 1 2 0 1 0 - 1 0,"{""3pt"": ""2-3"", ""Name"": ""Isaac  Cubero"", ""No."": 32.0, ""Pos"": NaN, ""Yr"": ""Jr."", ""a/to"": ""-"", ""ast"": ""1"", ""blk"": ""0"", ""def"": ""0"", ""dq"": ""0"", ""fg"": ""2-3"", ""ft"": ""3-4"", ""gp"": ""3"", ""gs"": ""-"", ""min"": ""8"", ""off"": ""1"", ""pct"": ""66.7"", ""pct.1"": ""66.7"", ""pct.2"": ""75.0"", ""pf"": ""2"", ""pts"": 9, ""reb"": ""1"", ""stl"": ""1"", ""to"": ""0""}",,,,,,,,,,,,,,,,,,,,,,,Isaac  Cubero,,,,,Jr.,,3.0,-,8.0,2-3,66.7,2-3,66.7,3-4,75.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0,-,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Arias,Emory Henry,South Atlantic,https://www.gowasps.com/sports/mbkb/2025-26/teams/emoryhenry,official_school_stats_page,31.0 Cross  Arias Fr. 4 - 10 2-3 66.7 1-2 50.0 0-0 - 5 || 31.0 Cross  Arias Fr. 4 - 10 0 1 1 1 0 0 1 0.0 0 0 || 31.0 Cross  Arias Fr. 4 - 10 2-3 66.7 1-2 50.0 0-0 - 5 || 31.0 Cross  Arias Fr. 4 - 10 0 1 1 1 0 0 1 0.0 0 0,"{""3pt"": ""1-2"", ""Name"": ""Cross  Arias"", ""No."": 31.0, ""Pos"": NaN, ""Yr"": ""Fr."", ""a/to"": ""0.0"", ""ast"": ""0"", ""blk"": ""0"", ""def"": ""1"", ""dq"": ""0"", ""fg"": ""2-3"", ""ft"": ""0-0"", ""gp"": ""4"", ""gs"": ""-"", ""min"": ""10"", ""off"": ""0"", ""pct"": ""66.7"", ""pct.1"": ""50.0"", ""pct.2"": ""-"", ""pf"": ""1"", ""pts"": 5, ""reb"": ""1"", ""stl"": ""0"", ""to"": ""1""}",,,,,,,,,,,,,,,,,,,,,,,Cross  Arias,,,,,Fr.,,4.0,-,10.0,2-3,66.7,1-2,50.0,0-0,-,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Steger,Emory Henry,South Atlantic,https://www.gowasps.com/sports/mbkb/2025-26/teams/emoryhenry,official_school_stats_page,42.0 Ryan  Steger Jr. G 5 - 15 0-4 0.0 0-3 0.0 0-0 - 0 || 42.0 Ryan  Steger Jr. G 5 - 15 0 1 1 0 0 1 0 - 0 0 || 42.0 Ryan  Steger Jr. G 4 - 10 0-3 0.0 0-2 0.0 0-0 - 0 || 42.0 Ryan  Steger Jr. G 4 - 10 0 1 1 0 0 1 0 - 0 0,"{""3pt"": ""0-2"", ""Name"": ""Ryan  Steger"", ""No."": 42.0, ""Pos"": ""G"", ""Yr"": ""Jr."", ""a/to"": ""-"", ""ast"": ""1"", ""blk"": ""0"", ""def"": ""1"", ""dq"": ""0"", ""fg"": ""0-3"", ""ft"": ""0-0"", ""gp"": ""4"", ""gs"": ""-"", ""min"": ""10"", ""off"": ""0"", ""pct"": ""0.0"", ""pct.1"": ""0.0"", ""pct.2"": ""-"", ""pf"": ""0"", ""pts"": 0, ""reb"": ""1"", ""stl"": ""0"", ""to"": ""0""}",,,,,,,,,,,,,,,,,,,,,,,Ryan  Steger,,,,,Jr.,G,4.0,-,10.0,0-3,0.0,0-2,0.0,0-0,-,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rogelio Rivera,Lenoir Rhyne,South Atlantic,https://lrbears.com/sports/mens-basketball/stats,official_school_stats_page,"4.0 Rivera, Rogelio  04 Rivera, Rogelio 7 0.0 40 8 13 0.615 3 6 0.5 1 1 1.0 20 2.9 || 4.0 Rivera, Rogelio  04 Rivera, Rogelio 7 5.7 0.615 0.5 1.0 0.0 1.0 1.0 0.6 0.3 0.1 2.9 || #04 Rivera, Rogelio 7 4 3 1.33","{""# #"": 4.0, ""3PT"": 3, ""3PT%"": 0.5, ""3PTA"": 6, ""AST"": 4, ""AST/TO Ratio"": 1.33, ""AVG"": 2.9, ""BLK"": 0.1, ""DREB"": 1.0, ""FG%"": 0.615, ""FGA"": 13, ""FGM"": 8, ""FT%"": 1.0, ""FTA"": 1, ""FTM"": 1, ""GP"": 7, ""GP GP"": 7, ""GS GS"": 0.0, ""MIN"": 5.7, ""Name"": ""#04 Rivera, Rogelio"", ""OREB"": 0.0, ""PTS"": 2.9, ""Player Player"": ""Rivera, Rogelio  04 Rivera, Rogelio"", ""REB"": 1.0, ""STL"": 0.3, ""TO"": 3}",4.0,"Rivera, Rogelio  04 Rivera, Rogelio",7.0,0.0,5.7,8.0,13.0,0.615,3.0,6.0,0.5,1.0,1.0,1.0,2.9,2.9,0.0,1.0,1.0,4.0,0.3,0.1,"#04 Rivera, Rogelio",7.0,3.0,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
