first_big_west_season,destination_school,destination_school_slug,player_name,player_key,class,position,height,weight,sports_reference_player_url,roster_cache_path,previous_team_roster_status,already_in_inbound_transfers,already_in_inbound_same_program,inbound_matched_first_big_west_season,inbound_source_school,inbound_source_level,model_ready_playable,model_source_level,profile_cache_status,profile_prior_season,profile_prior_school,profile_prior_conf,profile_prior_level_guess,profile_transfer_candidate,candidate_action,audit_status
2025-26,UC San Diego,uc-san-diego,Hudson Mayes,hudson mayes,FR,G,6-5,200,https://www.sports-reference.com/cbb/players/hudson-mayes-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC San Diego,uc-san-diego,Jaden Vance,jaden vance,FR,F,6-6,180,https://www.sports-reference.com/cbb/players/jaden-vance-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC San Diego,uc-san-diego,Leo Beath,leo beath,JR,F,6-8,210,https://www.sports-reference.com/cbb/players/leo-beath-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Lynn,D2,TRUE,D2,cached,2023-24,Florida Atlantic,AAC,D1,TRUE,already_in_transfer_table,already_in_transfer_table
2025-26,UC San Diego,uc-san-diego,Tom Beattie,tom beattie,JR,G,6-4,190,https://www.sports-reference.com/cbb/players/tom-beattie-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Hawaii,D1,TRUE,D1,cached,2024-25,Hawaii,Big West,D1,TRUE,already_in_transfer_table,already_in_transfer_table
2025-26,UC San Diego,uc-san-diego,Trap Johnson,trap johnson,SO,G,6-6,200,https://www.sports-reference.com/cbb/players/trap-johnson-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Montana State,D1,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC San Diego,uc-san-diego,Tyson Dunn,tyson dunn,SR,G,6-3,190,https://www.sports-reference.com/cbb/players/tyson-dunn-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Buffalo,D1,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2022-23,UC Santa Barbara,uc-santa-barbara,Ajare Sanni,ajare sanni,SR,G,6-3,170,https://www.sports-reference.com/cbb/players/ajare-sanni-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC Santa Barbara,uc-santa-barbara,Ajay Mitchell,ajay mitchell,SO,G,6-4,180,https://www.sports-reference.com/cbb/players/ajay-mitchell-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC Santa Barbara,uc-santa-barbara,Andre Kelly,andre kelly,SR,F,6-8,255,https://www.sports-reference.com/cbb/players/andre-kelly-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2023.html,no_previous_team_cache,TRUE,TRUE,2022-23,California,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2022-23,UC Santa Barbara,uc-santa-barbara,Ariel Bland,ariel bland,SO,F,6-7,215,https://www.sports-reference.com/cbb/players/ariel-bland-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2021-22,UC Santa Barbara,Big West,D1,FALSE,add_transfer_row_and_d1_source_stats,needs_prior_roster_cache
2022-23,UC Santa Barbara,uc-santa-barbara,Calvin Wishart,calvin wishart,SR,G,6-1,180,https://www.sports-reference.com/cbb/players/calvin-wishart-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC Santa Barbara,uc-santa-barbara,Cole Anderson,cole anderson,SO,G,6-4,185,https://www.sports-reference.com/cbb/players/cole-anderson-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC Santa Barbara,uc-santa-barbara,David Pickles,david pickles,SO,F,6-10,235,https://www.sports-reference.com/cbb/players/david-pickles-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC Santa Barbara,uc-santa-barbara,Evans Kipruto,evans kipruto,JR,F,6-8,250,https://www.sports-reference.com/cbb/players/evans-kipruto-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2023.html,no_previous_team_cache,TRUE,TRUE,2022-23,Barton Community College,JUCO,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2022-23,UC Santa Barbara,uc-santa-barbara,Gage Gomez,gage gomez,JR,G,6-3,190,https://www.sports-reference.com/cbb/players/gage-gomez-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC Santa Barbara,uc-santa-barbara,Henry Hartwell,henry hartwell,FR,G,6-5,180,https://www.sports-reference.com/cbb/players/henry-hartwell-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC Santa Barbara,uc-santa-barbara,Jakov Kukic,jakov kukic,JR,F,6-10,230,https://www.sports-reference.com/cbb/players/jakov-kukic-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC Santa Barbara,uc-santa-barbara,Josh Pierre-Louis,josh pierre louis,SR,G,6-4,185,https://www.sports-reference.com/cbb/players/josh-pierre-louis-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC Santa Barbara,uc-santa-barbara,Koat Keat Tong,koat keat tong,FR,F,6-9,215,https://www.sports-reference.com/cbb/players/koat-keat-tong-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,needs_prior_roster_cache
2022-23,UC Santa Barbara,uc-santa-barbara,Matija Belic,matija belic,FR,G,6-7,205,https://www.sports-reference.com/cbb/players/matija-belic-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC Santa Barbara,uc-santa-barbara,Max Sheldon,max sheldon,SO,G,5-11,180,https://www.sports-reference.com/cbb/players/max-sheldon-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC Santa Barbara,uc-santa-barbara,Miles Norris,miles norris,SR,F,6-10,220,https://www.sports-reference.com/cbb/players/miles-norris-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC Santa Barbara,uc-santa-barbara,Zach Harvey,zach harvey,JR,G,6-5,195,https://www.sports-reference.com/cbb/players/zach-harvey-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2023-24,UC Santa Barbara,uc-santa-barbara,Ben Shtolzberg,ben shtolzberg,SO,G,6-4,200,https://www.sports-reference.com/cbb/players/ben-shtolzberg-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2024.html,had_previous_team_cache,TRUE,TRUE,2023-24,Creighton,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2023-24,UC Santa Barbara,uc-santa-barbara,Jason Fontenet,jason fontenet,FR,G,6-6,190,https://www.sports-reference.com/cbb/players/jason-fontenet-ii-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2024.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2023-24,UC Santa Barbara,uc-santa-barbara,Kilian Brockhoff,kilian brockhoff,FR,F,6-9,225,https://www.sports-reference.com/cbb/players/kilian-brockhoff-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2024.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2023-24,UC Santa Barbara,uc-santa-barbara,Konner Baroni,konner baroni,JR,F,6-8,210,https://www.sports-reference.com/cbb/players/konner-baroni-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2024.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2022-23,Did not play - juco,,JUCO,TRUE,add_transfer_row_and_find_juco_source_stats,possible_missing_transfer
2023-24,UC Santa Barbara,uc-santa-barbara,Mezziah Oakman,mezziah oakman,JR,C,7-0,230,https://www.sports-reference.com/cbb/players/mezziah-oakman-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2024.html,had_previous_team_cache,FALSE,TRUE,2022-23,City College of San Francisco,JUCO,FALSE,,cached,2022-23,Did not play - juco,,JUCO,TRUE,already_in_transfer_table_check_lagged_outcome,already_in_transfer_table_different_first_season
2023-24,UC Santa Barbara,uc-santa-barbara,Yohan Traore,yohan traore,SO,F,6-10,225,https://www.sports-reference.com/cbb/players/yohan-traore-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2024.html,had_previous_team_cache,TRUE,TRUE,2023-24,Auburn,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,UC Santa Barbara,uc-santa-barbara,Bryce Howard,bryce howard,JR,G,6-2,180,https://www.sports-reference.com/cbb/players/bryce-howard-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2024-25,UC Santa Barbara,uc-santa-barbara,Chris Mitchell,chris mitchell,SR,G,6-4,200,https://www.sports-reference.com/cbb/players/chris-mitchell-4.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2023-24,Did not play - non-major team,,D2,TRUE,add_transfer_row_and_find_d2_source_stats,possible_missing_transfer
2024-25,UC Santa Barbara,uc-santa-barbara,Colin Smith,colin smith,JR,F,6-8,215,https://www.sports-reference.com/cbb/players/colin-smith-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Vanderbilt,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,UC Santa Barbara,uc-santa-barbara,Deuce Turner,deuce turner,SR,G,6-2,181,https://www.sports-reference.com/cbb/players/deuce-turner-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2023-24,San Diego,WCC,JUCO,TRUE,add_transfer_row_and_find_juco_source_stats,possible_missing_transfer
2024-25,UC Santa Barbara,uc-santa-barbara,Elia Bongiorno,elia bongiorno,SO,G,6-2,190,https://www.sports-reference.com/cbb/players/elia-bongiorno-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2023-24,Did not play - dnp,,NO_STATS,TRUE,do_not_use_as_source_stat_row_without_earlier_playable_season,possible_missing_transfer
2024-25,UC Santa Barbara,uc-santa-barbara,Kenny Pohto,kenny pohto,JR,F,6-11,243,https://www.sports-reference.com/cbb/players/kenny-pohto-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Wichita State,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,UC Santa Barbara,uc-santa-barbara,Koat Keat Tong,koat keat tong,JR,F,6-9,215,https://www.sports-reference.com/cbb/players/koat-keat-tong-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2023-24,Did not play - injury/redshirt,,NO_STATS,TRUE,do_not_use_as_source_stat_row_without_earlier_playable_season,possible_missing_transfer
2024-25,UC Santa Barbara,uc-santa-barbara,Max Murrell,max murrell,SR,F,6-9,200,https://www.sports-reference.com/cbb/players/max-murrell-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Stanford,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,UC Santa Barbara,uc-santa-barbara,Stephan Swenson,stephan swenson,SR,G,6-2,195,https://www.sports-reference.com/cbb/players/stephan-swenson-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Stetson,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,UC Santa Barbara,uc-santa-barbara,Zachiah Clark,zachiah clark,FR,G,6-2,205,https://www.sports-reference.com/cbb/players/zachiah-clark-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2024-25,UC Santa Barbara,uc-santa-barbara,Zion Sensley,zion sensley,FR,F,6-8,200,https://www.sports-reference.com/cbb/players/zion-sensley-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Santa Barbara,uc-santa-barbara,Aidan Mahaney,aidan mahaney,SR,G,6-3,180,https://www.sports-reference.com/cbb/players/aidan-mahaney-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Connecticut,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Santa Barbara,uc-santa-barbara,Bryce Bedgood,bryce bedgood,SO,F,6-11,210,https://www.sports-reference.com/cbb/players/bryce-bedgood-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Santa Barbara,uc-santa-barbara,CJ Shaw,cj shaw,FR,G,6-5,190,https://www.sports-reference.com/cbb/players/cj-shaw-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Santa Barbara,uc-santa-barbara,Hosana Kitenge,hosana kitenge,SR,F,6-7,270,https://www.sports-reference.com/cbb/players/hosana-kitenge-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Louisiana,D1,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Santa Barbara,uc-santa-barbara,Isaac Shingange,isaac shingange,SR,F-G,6-5,185,https://www.sports-reference.com/cbb/players/isaac-shingange-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Santa Barbara,uc-santa-barbara,John Simcoe,john simcoe,FR,F,6-5,200,https://www.sports-reference.com/cbb/players/john-simcoe-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Santa Barbara,uc-santa-barbara,Kyle Haughy,kyle haughy,JR,F,6-6,210,https://www.sports-reference.com/cbb/players/kyle-haughy-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Santa Barbara,uc-santa-barbara,Luke Zuffelato,luke zuffelato,FR,G,6-5,200,https://www.sports-reference.com/cbb/players/luke-zuffelato-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Santa Barbara,uc-santa-barbara,Marvin McGhee,marvin mcghee,JR,G,6-6,198,https://www.sports-reference.com/cbb/players/marvin-mcghee-iv-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Cal State Bakersfield,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Santa Barbara,uc-santa-barbara,Michael Simcoe,michael simcoe,FR,F,6-8,225,https://www.sports-reference.com/cbb/players/michael-simcoe-1.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Santa Barbara,uc-santa-barbara,Miro Little,miro little,JR,G,6-4,185,https://www.sports-reference.com/cbb/players/miro-little-2.html,data/cache/sports_reference_big_west_schools/uc-santa-barbara_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Utah,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
