target_conference,first_target_season,destination_school,destination_school_slug,player_name,player_key,class,position,height,weight,sports_reference_player_url,roster_cache_path,previous_team_roster_status,profile_cache_status,profile_prior_season,profile_prior_school,profile_prior_conf,profile_prior_level_guess,profile_transfer_candidate,candidate_action,audit_status
Mountain West,2025-26,Nevada,nevada,Tayshawn Comer,tayshawn comer,SR,G,6-1,190,https://www.sports-reference.com/cbb/players/tayshawn-comer-1.html,data/cache/sports_reference_mwc_schools/nevada_2026.html,not_on_previous_roster,cached,2024-25,Evansville,MVC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2022-23,UNLV,nevada-las-vegas,Elijah Harkless,elijah harkless,SR,G,6-3,195,https://www.sports-reference.com/cbb/players/elijah-harkless-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2023.html,not_on_previous_roster,cached,2021-22,Oklahoma,Big 12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2022-23,UNLV,nevada-las-vegas,Elijah Parquet,elijah parquet,SR,G,6-3,195,https://www.sports-reference.com/cbb/players/eli-parquet-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2023.html,not_on_previous_roster,cached,2021-22,Colorado,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2022-23,UNLV,nevada-las-vegas,Isaiah Cottrell,isaiah cottrell,JR,F,6-10,240,https://www.sports-reference.com/cbb/players/isaiah-cottrell-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2023.html,not_on_previous_roster,cached,2021-22,West Virginia,Big 12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2022-23,UNLV,nevada-las-vegas,Jackie Johnson,jackie johnson,SO,G,5-11,185,https://www.sports-reference.com/cbb/players/jackie-johnsoniii-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2023.html,not_on_previous_roster,cached,2021-22,Duquesne,A-10,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2022-23,UNLV,nevada-las-vegas,Karl Jones,karl jones,JR,C,6-10,250,https://www.sports-reference.com/cbb/players/karl-jones-2.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2023.html,not_on_previous_roster,cached,2021-22,Did not play - juco,,JUCO,TRUE,add_transfer_row_and_find_juco_source_stats,possible_transfer
Mountain West,2022-23,UNLV,nevada-las-vegas,Luis Rodriguez,luis rodriguez,SR,G,6-6,210,https://www.sports-reference.com/cbb/players/luis-rodriguez-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2023.html,not_on_previous_roster,cached,2021-22,Ole Miss,SEC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2022-23,UNLV,nevada-las-vegas,Nick Walters,nick walters,JR,G,6-1,175,https://www.sports-reference.com/cbb/players/nick-walters-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2023.html,not_on_previous_roster,cached,2021-22,Did not play - juco,,JUCO,TRUE,add_transfer_row_and_find_juco_source_stats,possible_transfer
Mountain West,2022-23,UNLV,nevada-las-vegas,Shane Nowell,shane nowell,SO,G,6-6,210,https://www.sports-reference.com/cbb/players/shane-nowell-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2023.html,not_on_previous_roster,cached,2021-22,Arizona,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2023-24,UNLV,nevada-las-vegas,Jalen Hill,jalen hill,SR,F,6-7,225,https://www.sports-reference.com/cbb/players/jalen-hill-2.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2024.html,not_on_previous_roster,cached,2022-23,Oklahoma,Big 12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2023-24,UNLV,nevada-las-vegas,Kalib Boone,kalib boone,SR,F,6-9,210,https://www.sports-reference.com/cbb/players/kalib-boone-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2024.html,not_on_previous_roster,cached,2022-23,Oklahoma State,Big 12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2023-24,UNLV,nevada-las-vegas,Keylan Boone,keylan boone,SR,G,6-8,200,https://www.sports-reference.com/cbb/players/keylan-boone-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2024.html,not_on_previous_roster,cached,2022-23,Pacific,WCC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2023-24,UNLV,nevada-las-vegas,Rob Whaley,rob whaley,JR,F,6-7,260,https://www.sports-reference.com/cbb/players/rob-whaley-jr-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2024.html,not_on_previous_roster,cached,2022-23,Did not play - juco,,JUCO,TRUE,add_transfer_row_and_find_juco_source_stats,possible_transfer
Mountain West,2024-25,UNLV,nevada-las-vegas,Jace Whiting,jace whiting,JR,G,6-2,185,https://www.sports-reference.com/cbb/players/jace-whiting-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2025.html,not_on_previous_roster,cached,2023-24,Boise State,MWC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,UNLV,nevada-las-vegas,Jacob Bannarbie,jacob bannarbie,FR,F,6-9,230,https://www.sports-reference.com/cbb/players/jacob-bannarbie-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2025.html,not_on_previous_roster,cached,2023-24,Did not play - redshirt,,NO_STATS,TRUE,do_not_use_without_earlier_playable_season,possible_transfer
Mountain West,2024-25,UNLV,nevada-las-vegas,Jaden Henley,jaden henley,JR,G,6-7,200,https://www.sports-reference.com/cbb/players/jaden-henley-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2025.html,not_on_previous_roster,cached,2023-24,DePaul,Big East,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,UNLV,nevada-las-vegas,Jailen Bedford,jailen bedford,SR,G,6-4,181,https://www.sports-reference.com/cbb/players/jailen-bedford-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2025.html,not_on_previous_roster,cached,2023-24,Oral Roberts,Summit,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,UNLV,nevada-las-vegas,Jeremiah Cherry,jeremiah cherry,JR,F,6-11,280,https://www.sports-reference.com/cbb/players/jeremiah-cherry-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2025.html,not_on_previous_roster,cached,2023-24,Did not play - juco,,JUCO,TRUE,add_transfer_row_and_find_juco_source_stats,possible_transfer
Mountain West,2024-25,UNLV,nevada-las-vegas,Julian Rishwain,julian rishwain,SR,G,6-5,190,https://www.sports-reference.com/cbb/players/julian-rishwain-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2025.html,not_on_previous_roster,cached,2023-24,Florida,SEC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,UNLV,nevada-las-vegas,Al Green,al green,SR,G,6-3,185,https://www.sports-reference.com/cbb/players/al-green-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2026.html,not_on_previous_roster,cached,2024-25,Louisiana Tech,CUSA,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,UNLV,nevada-las-vegas,Dra Gibbs-Lawhorn,dra gibbs lawhorn,JR,G,6-1,185,https://www.sports-reference.com/cbb/players/dra-gibbs-lawhorn-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2026.html,not_on_previous_roster,cached,2024-25,Illinois,Big Ten,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,UNLV,nevada-las-vegas,Emmanuel Stephen,emmanuel stephen,SO,F,6-11,230,https://www.sports-reference.com/cbb/players/emmanuel-stephen-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2026.html,not_on_previous_roster,cached,2024-25,Arizona,Big 12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,UNLV,nevada-las-vegas,Howie Fleming,howie fleming,SR,G,6-5,190,https://www.sports-reference.com/cbb/players/howard-flemingjr-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2026.html,not_on_previous_roster,cached,2024-25,Texas–Rio Grande Valley,Southland,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,UNLV,nevada-las-vegas,Kimani Hamilton,kimani hamilton,SR,F,6-7,215,https://www.sports-reference.com/cbb/players/kimani-hamilton-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2026.html,not_on_previous_roster,cached,2024-25,High Point,Big South,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,UNLV,nevada-las-vegas,Ladji Dembele,ladji dembele,JR,F,6-8,250,https://www.sports-reference.com/cbb/players/ladji-dembele-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2026.html,not_on_previous_roster,cached,2024-25,Iowa,Big Ten,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,UNLV,nevada-las-vegas,Myles Che,myles che,JR,G,6-2,190,https://www.sports-reference.com/cbb/players/myles-che-1.html,data/cache/sports_reference_mwc_schools/nevada-las-vegas_2026.html,not_on_previous_roster,cached,2024-25,UC Irvine,Big West,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2022-23,New Mexico,new-mexico,Josiah Allick,josiah allick,SR,F,6-8,225,https://www.sports-reference.com/cbb/players/josiah-allick-1.html,data/cache/sports_reference_mwc_schools/new-mexico_2023.html,not_on_previous_roster,cached,2021-22,Kansas City,Summit,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2022-23,New Mexico,new-mexico,Morris Udeze,morris udeze,SR,C,6-8,235,https://www.sports-reference.com/cbb/players/morris-udeze-1.html,data/cache/sports_reference_mwc_schools/new-mexico_2023.html,not_on_previous_roster,cached,2021-22,Wichita State,AAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2023-24,New Mexico,new-mexico,Isaac Mushila,isaac mushila,SR,F,6-5,208,https://www.sports-reference.com/cbb/players/isaac-mushila-1.html,data/cache/sports_reference_mwc_schools/new-mexico_2024.html,not_on_previous_roster,cached,2022-23,Texas A&M–Corpus Christi,Southland,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2023-24,New Mexico,new-mexico,Jemarl Baker,jemarl baker,SR,G,6-5,195,https://www.sports-reference.com/cbb/players/jemarl-baker-1.html,data/cache/sports_reference_mwc_schools/new-mexico_2024.html,not_on_previous_roster,cached,2022-23,Fresno State,MWC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2023-24,New Mexico,new-mexico,Mustapha Amzil,mustapha amzil,SR,F,6-10,220,https://www.sports-reference.com/cbb/players/mustapha-amzil-1.html,data/cache/sports_reference_mwc_schools/new-mexico_2024.html,not_on_previous_roster,cached,2022-23,Dayton,A-10,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2023-24,New Mexico,new-mexico,Nelly Junior Joseph,nelly junior joseph,JR,F,6-9,230,https://www.sports-reference.com/cbb/players/nellyjunior-joseph-1.html,data/cache/sports_reference_mwc_schools/new-mexico_2024.html,not_on_previous_roster,cached,2022-23,Iona,MAAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2023-24,New Mexico,new-mexico,Quinton Webb,quinton webb,SO,G,6-6,205,https://www.sports-reference.com/cbb/players/quinton-webb-1.html,data/cache/sports_reference_mwc_schools/new-mexico_2024.html,not_on_previous_roster,cached,2022-23,Did not play - redshirt,,NO_STATS,TRUE,do_not_use_without_earlier_playable_season,possible_transfer
Mountain West,2024-25,New Mexico,new-mexico,Atiki Ally Atiki,atiki ally atiki,SR,F,6-9,213,https://www.sports-reference.com/cbb/players/atiki-allyatiki-1.html,data/cache/sports_reference_mwc_schools/new-mexico_2025.html,not_on_previous_roster,cached,2023-24,Brigham Young,Big 12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,New Mexico,new-mexico,C.J. Noland,c j noland,SR,G,6-2,229,https://www.sports-reference.com/cbb/players/cj-noland-1.html,data/cache/sports_reference_mwc_schools/new-mexico_2025.html,not_on_previous_roster,cached,2023-24,North Texas,AAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,New Mexico,new-mexico,Filip Borovicanin,filip borovicanin,JR,F,6-9,185,https://www.sports-reference.com/cbb/players/filip-borovicanin-1.html,data/cache/sports_reference_mwc_schools/new-mexico_2025.html,not_on_previous_roster,cached,2023-24,Arizona,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,New Mexico,new-mexico,Ibrahima Sacko,ibrahima sacko,SO,F,6-6,225,https://www.sports-reference.com/cbb/players/ibrahima-sacko-1.html,data/cache/sports_reference_mwc_schools/new-mexico_2025.html,not_on_previous_roster,cached,2023-24,Georgia Tech,ACC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,New Mexico,new-mexico,Antonio Chol,antonio chol,JR,F,6-9,205,https://www.sports-reference.com/cbb/players/antonio-chol-1.html,data/cache/sports_reference_mwc_schools/new-mexico_2026.html,not_on_previous_roster,cached,2023-24,Rutgers,Big Ten,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,New Mexico,new-mexico,Chris Howell,chris howell,SR,G,6-6,185,https://www.sports-reference.com/cbb/players/chris-howell-3.html,data/cache/sports_reference_mwc_schools/new-mexico_2026.html,not_on_previous_roster,cached,2024-25,UC San Diego,Big West,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,New Mexico,new-mexico,Deyton Albury,deyton albury,SR,G,6-2,190,https://www.sports-reference.com/cbb/players/deyton-albury-1.html,data/cache/sports_reference_mwc_schools/new-mexico_2026.html,not_on_previous_roster,cached,2024-25,Utah State,MWC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,New Mexico,new-mexico,JT Rock,jt rock,SO,C,7-1,255,https://www.sports-reference.com/cbb/players/jt-rock-1.html,data/cache/sports_reference_mwc_schools/new-mexico_2026.html,not_on_previous_roster,cached,2024-25,Iowa State,Big 12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,New Mexico,new-mexico,Kevin Patton,kevin patton,JR,G,6-8,197,https://www.sports-reference.com/cbb/players/kevin-patton-jr-1.html,data/cache/sports_reference_mwc_schools/new-mexico_2026.html,not_on_previous_roster,cached,2024-25,Southern California,Big Ten,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,New Mexico,new-mexico,Milos Vicentic,milos vicentic,SR,F,6-7,220,https://www.sports-reference.com/cbb/players/milos-vicentic-1.html,data/cache/sports_reference_mwc_schools/new-mexico_2026.html,not_on_previous_roster,cached,2024-25,UC San Diego,Big West,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,New Mexico,new-mexico,Tajavis Miller,tajavis miller,SR,G,6-4,190,https://www.sports-reference.com/cbb/players/tajavis-miller-1.html,data/cache/sports_reference_mwc_schools/new-mexico_2026.html,not_on_previous_roster,cached,2024-25,North Dakota State,Summit,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2022-23,San Diego State,san-diego-state,Darrion Trammell,darrion trammell,JR,G,5-10,165,https://www.sports-reference.com/cbb/players/darrion-trammell-1.html,data/cache/sports_reference_mwc_schools/san-diego-state_2023.html,not_on_previous_roster,cached,2021-22,Seattle,WAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2022-23,San Diego State,san-diego-state,Jaedon Ledee,jaedon ledee,SR,F,6-9,240,https://www.sports-reference.com/cbb/players/jaedon-ledee-1.html,data/cache/sports_reference_mwc_schools/san-diego-state_2023.html,not_on_previous_roster,cached,2021-22,Did not play - transfer,,,TRUE,manual_review_prior_school,possible_transfer
Mountain West,2022-23,San Diego State,san-diego-state,Micah Parrish,micah parrish,JR,F,6-6,180,https://www.sports-reference.com/cbb/players/micah-parrish-1.html,data/cache/sports_reference_mwc_schools/san-diego-state_2023.html,not_on_previous_roster,cached,2021-22,Oakland,Horizon,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2023-24,San Diego State,san-diego-state,Desai Lopez,desai lopez,JR,G,6-0,195,https://www.sports-reference.com/cbb/players/desai-lopez-1.html,data/cache/sports_reference_mwc_schools/san-diego-state_2024.html,not_on_previous_roster,cached,2022-23,Did not play - dnp,,NO_STATS,TRUE,do_not_use_without_earlier_playable_season,possible_transfer
Mountain West,2023-24,San Diego State,san-diego-state,Jay Pal,jay pal,SR,G,6-9,190,https://www.sports-reference.com/cbb/players/jay-pal-1.html,data/cache/sports_reference_mwc_schools/san-diego-state_2024.html,not_on_previous_roster,cached,2022-23,Campbell,Big South,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2023-24,San Diego State,san-diego-state,Reese Dixon-Waters,reese dixon waters,JR,G,6-5,210,https://www.sports-reference.com/cbb/players/reese-waters-1.html,data/cache/sports_reference_mwc_schools/san-diego-state_2024.html,not_on_previous_roster,cached,2022-23,Southern California,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2023-24,San Diego State,san-diego-state,Ryan Schwarz,ryan schwarz,JR,G,6-1,175,https://www.sports-reference.com/cbb/players/ryan-schwarz-1.html,data/cache/sports_reference_mwc_schools/san-diego-state_2024.html,not_on_previous_roster,cached,2022-23,Did not play - dnp,,NO_STATS,TRUE,do_not_use_without_earlier_playable_season,possible_transfer
Mountain West,2024-25,San Diego State,san-diego-state,Jared Coleman-Jones,jared coleman jones,SR,F,6-10,240,https://www.sports-reference.com/cbb/players/jared-coleman-jones-1.html,data/cache/sports_reference_mwc_schools/san-diego-state_2025.html,not_on_previous_roster,cached,2023-24,Middle Tennessee,CUSA,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,San Diego State,san-diego-state,Kimo Ferrari,kimo ferrari,SR,G,6-0,185,https://www.sports-reference.com/cbb/players/kimo-ferrari-1.html,data/cache/sports_reference_mwc_schools/san-diego-state_2025.html,not_on_previous_roster,cached,2023-24,Brown,Ivy,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,San Diego State,san-diego-state,Magoon Gwath,magoon gwath,SO,F,7-0,190,https://www.sports-reference.com/cbb/players/magoon-gwath-1.html,data/cache/sports_reference_mwc_schools/san-diego-state_2025.html,not_on_previous_roster,cached,2023-24,Did not play - redshirt,,NO_STATS,TRUE,do_not_use_without_earlier_playable_season,possible_transfer
Mountain West,2024-25,San Diego State,san-diego-state,Nick Boyd,nick boyd,SR,G,6-3,170,https://www.sports-reference.com/cbb/players/nicholas-boyd-1.html,data/cache/sports_reference_mwc_schools/san-diego-state_2025.html,not_on_previous_roster,cached,2023-24,Florida Atlantic,AAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,San Diego State,san-diego-state,Wayne McKinney,wayne mckinney,SR,G,6-0,190,https://www.sports-reference.com/cbb/players/wayne-mckinneyiii-1.html,data/cache/sports_reference_mwc_schools/san-diego-state_2025.html,not_on_previous_roster,cached,2023-24,San Diego,WCC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,San Diego State,san-diego-state,Jeremiah Oden,jeremiah oden,SR,F,6-8,180,https://www.sports-reference.com/cbb/players/jeremiah-oden-1.html,data/cache/sports_reference_mwc_schools/san-diego-state_2026.html,not_on_previous_roster,cached,2023-24,DePaul,Big East,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,San Diego State,san-diego-state,Latrell Davis,latrell davis,JR,,6-2,195,https://www.sports-reference.com/cbb/players/latrell-davis-1.html,data/cache/sports_reference_mwc_schools/san-diego-state_2026.html,not_on_previous_roster,cached,2024-25,San Jose State,MWC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,San Diego State,san-diego-state,Sean Newman,sean newman,SR,G,6-1,160,https://www.sports-reference.com/cbb/players/sean-newman-jr-1.html,data/cache/sports_reference_mwc_schools/san-diego-state_2026.html,not_on_previous_roster,cached,2024-25,Louisiana Tech,CUSA,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2022-23,San Jose State,san-jose-state,Robert Vaihola,robert vaihola,SO,F,6-8,245,https://www.sports-reference.com/cbb/players/robert-vaihola-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2023.html,not_on_previous_roster,cached,2021-22,Fresno State,MWC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2022-23,San Jose State,san-jose-state,Ryen Perry,ryen perry,JR,G,6-2,185,https://www.sports-reference.com/cbb/players/ryen-perry-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2023.html,not_on_previous_roster,cached,2021-22,Did not play - manager,,,TRUE,manual_review_prior_school,possible_transfer
Mountain West,2022-23,San Jose State,san-jose-state,Sage Tolbert,sage tolbert,SR,F,6-8,210,https://www.sports-reference.com/cbb/players/sage-tolbert-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2023.html,not_on_previous_roster,cached,2021-22,Temple,AAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2022-23,San Jose State,san-jose-state,Uchenna Ndigwe,uchenna ndigwe,JR,G,6-4,200,https://www.sports-reference.com/cbb/players/uchenna-ndigwe-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2023.html,not_on_previous_roster,cached,2021-22,Did not play - manager,,,TRUE,manual_review_prior_school,possible_transfer
Mountain West,2023-24,San Jose State,san-jose-state,Adrame Diongue,adrame diongue,SO,C,7-0,190,https://www.sports-reference.com/cbb/players/adrame-diongue-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2024.html,not_on_previous_roster,cached,2022-23,Washington State,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2023-24,San Jose State,san-jose-state,William Humer,william humer,SO,F,6-10,228,https://www.sports-reference.com/cbb/players/william-humer-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2024.html,not_on_previous_roster,cached,2022-23,Did not play - juco,,JUCO,TRUE,add_transfer_row_and_find_juco_source_stats,possible_transfer
Mountain West,2024-25,San Jose State,san-jose-state,Chol Marial,chol marial,SR,C,7-2,230,https://www.sports-reference.com/cbb/players/chol-marial-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2025.html,not_on_previous_roster,cached,2023-24,Oregon State,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,San Jose State,san-jose-state,Donavan Yap,donavan yap,SR,G,6-3,175,https://www.sports-reference.com/cbb/players/donavan-yap-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2025.html,not_on_previous_roster,cached,2023-24,Fresno State,MWC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,San Jose State,san-jose-state,Josh Uduje,josh uduje,SR,G,6-5,175,https://www.sports-reference.com/cbb/players/josh-uduje-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2025.html,not_on_previous_roster,cached,2023-24,Utah State,MWC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,San Jose State,san-jose-state,Robert Vaihola,robert vaihola,JR,F,6-8,245,https://www.sports-reference.com/cbb/players/robert-vaihola-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2025.html,not_on_previous_roster,cached,2023-24,Did not play - redshirt,,NO_STATS,TRUE,do_not_use_without_earlier_playable_season,possible_transfer
Mountain West,2024-25,San Jose State,san-jose-state,Sadaidriene Hall,sadaidriene hall,SR,F,6-5,200,https://www.sports-reference.com/cbb/players/sadaidriene-hall-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2025.html,not_on_previous_roster,cached,2023-24,Stephen F. Austin,WAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,San Jose State,san-jose-state,Sadraque Nganga,sadraque nganga,JR,G,6-10,220,https://www.sports-reference.com/cbb/players/sadraque-nganga-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2025.html,not_on_previous_roster,cached,2023-24,Seton Hall,Big East,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,San Jose State,san-jose-state,Steven Vasquez,steven vasquez,SR,G,6-2,170,https://www.sports-reference.com/cbb/players/steven-vasquez-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2025.html,not_on_previous_roster,cached,2023-24,Fresno State,MWC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2024-25,San Jose State,san-jose-state,Will McClendon,will mcclendon,JR,G,6-2,210,https://www.sports-reference.com/cbb/players/will-mcclendon-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2025.html,not_on_previous_roster,cached,2023-24,UCLA,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,San Jose State,san-jose-state,Adrian Myers,adrian myers,JR,G,6-6,205,https://www.sports-reference.com/cbb/players/adrian-myers-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2026.html,not_on_previous_roster,cached,2023-24,Mississippi State,SEC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,San Jose State,san-jose-state,Colby Garland,colby garland,JR,G,6-1,183,https://www.sports-reference.com/cbb/players/colby-garland-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2026.html,not_on_previous_roster,cached,2024-25,Longwood,Big South,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,San Jose State,san-jose-state,JaVaughn Hannah,javaughn hannah,SR,G,6-4,205,https://www.sports-reference.com/cbb/players/javaughn-hannah-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2026.html,not_on_previous_roster,cached,2024-25,Western Michigan,MAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,San Jose State,san-jose-state,Marcus Overstreet,marcus overstreet,JR,F,6-9,220,https://www.sports-reference.com/cbb/players/marcus-overstreet-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2026.html,not_on_previous_roster,cached,2024-25,Mercer,Southern,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2025-26,San Jose State,san-jose-state,Yaphet Moundi,yaphet moundi,SR,F,6-8,205,https://www.sports-reference.com/cbb/players/yaphet-moundi-1.html,data/cache/sports_reference_mwc_schools/san-jose-state_2026.html,not_on_previous_roster,cached,2024-25,Iona,MAAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
Mountain West,2022-23,Utah State,utah-state,Daniel Akin,daniel akin,SR,F,6-9,220,https://www.sports-reference.com/cbb/players/daniel-akin-1.html,data/cache/sports_reference_mwc_schools/utah-state_2023.html,not_on_previous_roster,cached,2021-22,California Baptist,WAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
