Player Name,Team,Conference,source_url,source_method,row_match_text,GP,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,TOPG,SPG,BPG,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,eFG,three_share,AST_TOV,FTR,TS_pct,audit_status,acceptance_status
Dee Morton,Columbus State,Peach Belt,https://csucougars.com/sports/mens-basketball/stats,official_school_stats_page,"03 Morton, Dee  03 Morton, Dee 7 0.0 20 2.9 5 10 0.5 4 8 0.5 0 0 0.0 14 2.0 0 4 4 0.6 0 1 3 0 0 View Bio",7.0,20.3,2.9,5.0,10.0,0.5,4.0,8.0,0.5,0.0,0.0,0.0,14.0,2.0,0.0,4.0,4.0,0.5714285714285714,0.0,1.0,3.0,0.0,0.0,0.1428571428571428,0.4285714285714285,0.0,0.0,27.58620689655173,7.881773399014778,1.9704433497536944,0.0,0.0,5.911330049261084,,,,,,ok,ok
Qmar Stroman,Columbus State,Peach Belt,https://csucougars.com/sports/mens-basketball/stats,official_school_stats_page,"11 Stroman, Qmar  11 Stroman, Qmar 2 0.0 2 1.0 0 1 0.0 0 0 0.0 0 0 0.0 0 0.0 0 0 0 0.0 0 1 0 0 0 View Bio",2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,,,,,,ok,ok
Demetrius Gibson,Columbus State,Peach Belt,https://csucougars.com/sports/mens-basketball/stats,official_school_stats_page,"32 Gibson, Demetrius  32 Gibson, Demetrius 3 0.0 5 1.7 0 1 0.0 0 1 0.0 0 0 0.0 0 0.0 0 1 1 0.3 0 0 1 0 0 View Bio",3.0,5.1,1.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,7.84313725490196,0.0,0.0,0.0,7.84313725490196,,,,,,ok,ok
M.J. Meurer,Flagler,Peach Belt,https://flaglerathletics.com/sports/mens-basketball/stats,official_school_stats_page,"35 Meurer, MJ  35 Meurer, MJ 3 0.0 12 4.0 2 6 0.333 1 3 0.333 0 0 0.0 5 1.7 1 0 1 0.3 2 0 0 3 0 View Bio",3.0,12.0,4.0,2.0,6.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,5.0,1.6666666666666667,1.0,0.0,1.0,0.3333333333333333,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,16.666666666666668,3.333333333333333,0.0,10.0,0.0,0.0,,,,,,ok,ok
Austin Mosby-Weems,Georgia College,Peach Belt,https://gcsubobcats.com/sports/mens-basketball/stats,official_school_stats_page,"33 Mosby-Weems, Austin  33 Mosby-Weems, Austin 4 0.0 37 9.3 9 23 0.391 1 7 0.143 10 13 0.769 29 7.3 4 11 15 3.8 9 7 9 0 0 View Bio",4.0,37.2,9.3,9.0,23.0,0.391,1.0,7.0,0.143,10.0,13.0,0.769,29.0,7.25,4.0,11.0,15.0,3.75,9.0,7.0,9.0,0.0,0.0,1.75,2.25,0.0,0.0,31.18279569892473,16.129032258064516,7.526881720430107,0.0,0.0,9.677419354838708,,,,,,ok,ok
Marques Greene,Georgia College,Peach Belt,https://gcsubobcats.com/sports/mens-basketball/stats,official_school_stats_page,"12 Greene, Marques  12 Greene, Marques 4 0.0 24 6.0 1 3 0.333 0 1 0.0 0 1 0.0 2 0.5 5 7 12 3.0 2 0 2 2 0 View Bio",4.0,24.0,6.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.5,5.0,7.0,12.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.5,0.5,0.0,3.3333333333333335,20.0,0.0,3.3333333333333335,0.0,3.3333333333333335,,,,,,ok,ok
Boston Kersh,Georgia College,Peach Belt,https://gcsubobcats.com/sports/mens-basketball/stats,official_school_stats_page,"22 Kersh, Boston  22 Kersh, Boston 4 0.0 13 3.3 1 3 0.333 0 1 0.0 0 1 0.0 2 0.5 1 2 3 0.8 3 0 1 0 0 View Bio",4.0,13.2,3.3,1.0,3.0,0.333,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.5,1.0,2.0,3.0,0.75,3.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,6.0606060606060606,9.090909090909092,0.0,0.0,0.0,3.0303030303030303,,,,,,ok,ok
Alaunzo Doctrine,Georgia Southwestern State,Peach Belt,https://gswcanes.com/sports/mens-basketball/stats,official_school_stats_page,"04 Doctrine , Alaunzo  04 Doctrine , Alaunzo 4 0.0 21 5.3 4 7 0.571 0 0 0.0 2 4 0.5 10 2.5 3 2 5 1.3 3 0 1 0 1 View Bio",4.0,21.2,5.3,4.0,7.0,0.571,0.0,0.0,0.0,2.0,4.0,0.5,10.0,2.5,3.0,2.0,5.0,1.25,3.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,18.867924528301888,9.433962264150944,0.0,0.0,1.8867924528301887,1.8867924528301887,,,,,,profile_fetch_failed,profile_fetch_failed
Reid Stodghill,Lander,Peach Belt,https://landerbearcats.com/sports/mens-basketball/stats,official_school_stats_page,"13 Stodghill, Reid  13 Stodghill, Reid 6 0.0 18 3.0 1 7 0.143 0 5 0.0 0 2 0.0 2 0.3 2 1 3 0.5 1 0 0 1 1 View Bio",6.0,18.0,3.0,1.0,7.0,0.143,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.3333333333333333,2.0,1.0,3.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1666666666666666,0.1666666666666666,4.444444444444444,6.666666666666667,0.0,2.222222222222222,2.222222222222222,0.0,,,,,,ok,ok
Jaden Miller,Lander,Peach Belt,https://landerbearcats.com/sports/mens-basketball/stats,official_school_stats_page,"20 Miller, Jaden  20 Miller, Jaden 8 0.0 19 2.4 0 8 0.0 0 3 0.0 0 0 0.0 0 0.0 1 1 2 0.3 0 1 2 1 0 View Bio",8.0,19.2,2.4,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.25,0.0,1.0,2.0,1.0,0.0,0.125,0.25,0.125,0.0,0.0,4.166666666666667,2.0833333333333335,2.0833333333333335,0.0,4.166666666666667,,,,,,ok,ok
Johnniyus Sharpe,South Carolina Aiken,Peach Belt,https://pacersports.com/sports/mens-basketball/stats,official_school_stats_page,"09 Sharpe, Johnniyus 09 Sharpe, Johnniyus 2 0.0 17 8.5 2 5 0.4 1 4 0.25 2 3 0.667 7 3.5 2 3 5 2.5 0 1 2 0 0 View Bio",2.0,17.0,8.5,2.0,5.0,0.4,1.0,4.0,0.25,2.0,3.0,0.667,7.0,3.5,2.0,3.0,5.0,2.5,0.0,1.0,2.0,0.0,0.0,0.5,1.0,0.0,0.0,16.470588235294116,11.764705882352942,2.3529411764705883,0.0,0.0,4.705882352941177,,,,,,profile_fetch_failed,profile_fetch_failed
Chase Allen,South Carolina Aiken,Peach Belt,https://pacersports.com/sports/mens-basketball/stats,official_school_stats_page,"23 Allen, Chase  23 Allen, Chase 2 0.0 8 4.0 0 0 0.0 0 0 0.0 0 1 0.0 0 0.0 0 5 5 2.5 2 0 1 0 0 View Bio",2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,25.0,0.0,0.0,0.0,5.0,,,,,,ok,ok
Creston Austin III,California PA,Pennsylvania State Athletic,https://calvulcans.com/sports/mens-basketball/stats,official_school_stats_page,"33 Austin III, Creston  33 Austin III, Creston 6 0.0 12 2.0 2 3 0.667 0 0 0.0 0 2 0.0 4 0.7 2 2 4 0.7 0 1 2 0 0 View Bio",6.0,12.0,2.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.6666666666666666,2.0,2.0,4.0,0.6666666666666666,0.0,1.0,2.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0,13.333333333333332,13.333333333333332,3.333333333333333,0.0,0.0,6.666666666666666,,,,,,ok,ok
Jayden Statum,Clarion,Pennsylvania State Athletic,https://clariongoldeneagles.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"13 Statum, Jayden  13 Statum, Jayden 9 0.0 54 6.0 4 13 0.308 1 5 0.2 8 9 0.889 17 1.9 2 5 7 0.8 3 9 4 1 1 View Bio",9.0,54.0,6.0,4.0,13.0,0.308,1.0,5.0,0.2,8.0,9.0,0.889,17.0,1.8888888888888888,2.0,5.0,7.0,0.7777777777777778,3.0,9.0,4.0,1.0,1.0,1.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,12.592592592592592,5.185185185185185,6.666666666666667,0.7407407407407408,0.7407407407407408,2.9629629629629632,,,,,,ok,ok
Caden Young,Clarion,Pennsylvania State Athletic,https://clariongoldeneagles.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"22 Young, Caden  22 Young, Caden 4 0.0 15 3.8 2 5 0.4 1 4 0.25 1 2 0.5 6 1.5 0 2 2 0.5 2 1 4 1 0 View Bio",4.0,15.2,3.8,2.0,5.0,0.4,1.0,4.0,0.25,1.0,2.0,0.5,6.0,1.5,0.0,2.0,2.0,0.5,2.0,1.0,4.0,1.0,0.0,0.25,1.0,0.25,0.0,15.789473684210527,5.2631578947368425,2.6315789473684212,2.6315789473684212,0.0,10.526315789473683,,,,,,ok,ok
Brody McQuiston,Clarion,Pennsylvania State Athletic,https://clariongoldeneagles.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"32 McQuiston, Brody  32 McQuiston, Brody 4 0.0 10 2.5 1 1 1.0 1 1 1.0 0 0 0.0 3 0.8 0 1 1 0.3 1 1 0 0 0 View Bio",4.0,10.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.75,0.0,1.0,1.0,0.25,1.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,12.0,4.0,4.0,0.0,0.0,0.0,,,,,,ok,ok
"Kevin Coleman, Jr.",East Stroudsburg,Pennsylvania State Athletic,https://esuwarriors.com/sports/mens-basketball/stats,official_school_stats_page,"02 Coleman, Kevin  02 Coleman, Kevin 4 4.0 62 15.5 22 30 0.733 1 3 0.333 7 14 0.5 52 13.0 6 8 14 3.5 14 10 3 4 6 View Bio",4.0,62.0,15.5,22.0,30.0,0.733,1.0,3.0,0.333,7.0,14.0,0.5,52.0,13.0,6.0,8.0,14.0,3.5,14.0,10.0,3.0,4.0,6.0,2.5,0.75,1.0,1.5,33.54838709677419,9.03225806451613,6.451612903225806,2.5806451612903225,3.870967741935484,1.935483870967742,,,,,,ok,ok
Shane Crissman,East Stroudsburg,Pennsylvania State Athletic,https://esuwarriors.com/sports/mens-basketball/stats,official_school_stats_page,"12 Crissman, Shane  12 Crissman, Shane 5 0.0 18 3.6 3 11 0.273 2 10 0.2 0 0 0.0 8 1.6 1 3 4 0.8 2 1 0 1 0 View Bio",5.0,18.0,3.6,3.0,11.0,0.273,2.0,10.0,0.2,0.0,0.0,0.0,8.0,1.6,1.0,3.0,4.0,0.8,2.0,1.0,0.0,1.0,0.0,0.2,0.0,0.2,0.0,17.77777777777778,8.88888888888889,2.2222222222222223,2.2222222222222223,0.0,0.0,,,,,,ok,ok
Milan Dean,East Stroudsburg,Pennsylvania State Athletic,https://esuwarriors.com/sports/mens-basketball/stats,official_school_stats_page,"15 Dean, Milan  15 Dean, Milan 5 0.0 23 4.6 0 4 0.0 0 2 0.0 0 0 0.0 0 0.0 3 1 4 0.8 8 3 3 1 0 View Bio",5.0,23.0,4.6,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.8,8.0,3.0,3.0,1.0,0.0,0.6,0.6,0.2,0.0,0.0,6.9565217391304355,5.217391304347826,1.7391304347826089,0.0,5.217391304347826,,,,,,ok,ok
DaJaun Young,Edinboro,Pennsylvania State Athletic,https://gofightingscots.com/sports/mens-basketball/stats/2025-26?path=mbball,official_school_stats_page,"24 Young, DaJaun  24 Young, DaJaun 9 0.0 14 1.6 3 4 0.75 2 3 0.667 3 4 0.75 11 1.2 0 1 1 0.1 2 0 2 0 0 View Bio",9.0,14.4,1.6,3.0,4.0,0.75,2.0,3.0,0.667,3.0,4.0,0.75,11.0,1.2222222222222223,0.0,1.0,1.0,0.1111111111111111,2.0,0.0,2.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,30.555555555555557,2.7777777777777777,0.0,0.0,0.0,5.555555555555555,,,,,,ok,ok
John Mobley,Edinboro,Pennsylvania State Athletic,https://gofightingscots.com/sports/mens-basketball/stats/2025-26?path=mbball,official_school_stats_page,"03 Mobley, John  03 Mobley, John 11 0.0 38 3.5 2 10 0.2 0 5 0.0 1 6 0.167 5 0.5 2 4 6 0.5 4 3 2 4 1 View Bio",11.0,38.5,3.5,2.0,10.0,0.2,0.0,5.0,0.0,1.0,6.0,0.167,5.0,0.4545454545454545,2.0,4.0,6.0,0.5454545454545454,4.0,3.0,2.0,4.0,1.0,0.2727272727272727,0.1818181818181818,0.3636363636363636,0.0909090909090909,5.194805194805194,6.233766233766233,3.1168831168831166,4.155844155844156,1.038961038961039,2.077922077922078,,,,,,ok,ok
Zach Cavanagh,Edinboro,Pennsylvania State Athletic,https://gofightingscots.com/sports/mens-basketball/stats/2025-26?path=mbball,official_school_stats_page,"05 Cavanagh, Zach  05 Cavanagh, Zach 9 1.0 15 1.7 1 2 0.5 0 1 0.0 0 0 0.0 2 0.2 0 3 3 0.3 1 2 1 1 0 View Bio",9.0,15.3,1.7,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.2222222222222222,0.0,3.0,3.0,0.3333333333333333,1.0,2.0,1.0,1.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,5.228758169934641,7.84313725490196,5.228758169934641,2.6143790849673203,0.0,2.6143790849673203,,,,,,ok,ok
Jackson Dailey,Edinboro,Pennsylvania State Athletic,https://gofightingscots.com/sports/mens-basketball/stats/2025-26?path=mbball,official_school_stats_page,"14 Dailey, Jackson  14 Dailey, Jackson 1 1.0 1 1.0 0 0 0.0 0 0 0.0 0 0 0.0 0 0.0 1 0 1 1.0 1 0 0 0 0 View Bio",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,,,,,,ok,ok
Lathan Coleman,Gannon,Pennsylvania State Athletic,https://gannonsports.com/sports/mens-basketball/stats,official_school_stats_page,"02 Coleman, Lathan  02 Coleman, Lathan 8 0.0 47 5.9 14 26 0.538 2 8 0.25 9 12 0.75 39 4.9 10 7 17 2.1 6 3 2 4 0 View Bio",8.0,47.2,5.9,14.0,26.0,0.538,2.0,8.0,0.25,9.0,12.0,0.75,39.0,4.875,10.0,7.0,17.0,2.125,6.0,3.0,2.0,4.0,0.0,0.375,0.25,0.5,0.0,33.050847457627114,14.406779661016948,2.542372881355932,3.389830508474576,0.0,1.694915254237288,,,,,,ok,ok
Rocco Morabito,Gannon,Pennsylvania State Athletic,https://gannonsports.com/sports/mens-basketball/stats,official_school_stats_page,"14 Morabito, Rocco  14 Morabito, Rocco 8 0.0 54 6.8 5 8 0.625 0 0 0.0 5 10 0.5 15 1.9 1 7 8 1.0 14 7 8 3 0 View Bio",8.0,54.4,6.8,5.0,8.0,0.625,0.0,0.0,0.0,5.0,10.0,0.5,15.0,1.875,1.0,7.0,8.0,1.0,14.0,7.0,8.0,3.0,0.0,0.875,1.0,0.375,0.0,11.029411764705882,5.882352941176471,5.147058823529412,2.2058823529411766,0.0,5.882352941176471,,,,,,profile_fetch_failed,profile_fetch_failed
Ralphie Blundo,Indiana University of Pennsylvania,Pennsylvania State Athletic,https://iupathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"04 Blundo, Ralphie  04 Blundo, Ralphie 4 0.0 32 8.0 5 12 0.417 4 9 0.444 1 1 1.0 15 3.8 1 7 8 2.0 1 4 2 1 0 View Bio",4.0,32.0,8.0,5.0,12.0,0.417,4.0,9.0,0.444,1.0,1.0,1.0,15.0,3.75,1.0,7.0,8.0,2.0,1.0,4.0,2.0,1.0,0.0,1.0,0.5,0.25,0.0,18.75,10.0,5.0,1.25,0.0,2.5,,,,,,ok,ok
Harry Keighley,Indiana University of Pennsylvania,Pennsylvania State Athletic,https://iupathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"33 Keighley, Harry  33 Keighley, Harry 3 0.0 14 4.7 1 3 0.333 0 0 0.0 2 2 1.0 4 1.3 0 1 1 0.3 0 2 0 0 1 View Bio",3.0,14.1,4.7,1.0,3.0,0.333,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.3333333333333333,0.0,1.0,1.0,0.3333333333333333,0.0,2.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,11.347517730496453,2.836879432624113,5.673758865248226,0.0,2.836879432624113,0.0,,,,,,ok,ok
"Alfonso Pickens, Jr.",Indiana University of Pennsylvania,Pennsylvania State Athletic,https://iupathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"03 Pickens Jr., Alfonso  03 Pickens Jr., Alfonso 3 0.0 16 5.3 2 4 0.5 0 1 0.0 0 0 0.0 4 1.3 0 3 3 1.0 5 0 1 2 0 View Bio",3.0,15.9,5.3,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.3333333333333333,0.0,3.0,3.0,1.0,5.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,10.062893081761006,7.547169811320755,0.0,5.031446540880503,0.0,2.5157232704402515,,,,,,profile_fetch_failed,profile_fetch_failed
Kameron Roberts,Kutztown,Pennsylvania State Athletic,https://kubears.com/sports/mens-basketball/stats,official_school_stats_page,"10 Roberts, Kameron  10 Roberts, Kameron 5 1.0 73 14.6 10 22 0.455 3 10 0.3 5 5 1.0 28 5.6 4 4 8 1.6 1 6 5 2 0 View Bio",5.0,73.0,14.6,10.0,22.0,0.455,3.0,10.0,0.3,5.0,5.0,1.0,28.0,5.6,4.0,4.0,8.0,1.6,1.0,6.0,5.0,2.0,0.0,1.2,1.0,0.4,0.0,15.342465753424658,4.383561643835616,3.2876712328767126,1.095890410958904,0.0,2.73972602739726,,,,,,ok,ok
DeAndrae Seeden,Lock Haven,Pennsylvania State Athletic,https://www.lockhavenathletics.com/sports/mens-basketball/stats/2025-2026,official_school_stats_page,"32 Seeden, DeAndrae  32 Seeden, DeAndrae 3 0.0 15 5.0 3 9 0.333 0 1 0.0 4 5 0.8 10 3.3 4 5 9 3.0 2 1 1 1 5 View Bio",3.0,15.0,5.0,3.0,9.0,0.333,0.0,1.0,0.0,4.0,5.0,0.8,10.0,3.3333333333333335,4.0,5.0,9.0,3.0,2.0,1.0,1.0,1.0,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,26.666666666666668,24.0,2.6666666666666665,2.6666666666666665,13.333333333333334,2.6666666666666665,,,,,,profile_fetch_failed,profile_fetch_failed
Byron Pinkney,Lock Haven,Pennsylvania State Athletic,https://www.lockhavenathletics.com/sports/mens-basketball/stats/2025-2026,official_school_stats_page,"10 Pinkney, Byron  10 Pinkney, Byron 5 0.0 15 3.0 4 8 0.5 0 1 0.0 4 5 0.8 12 2.4 0 3 3 0.6 1 0 0 1 0 View Bio",5.0,15.0,3.0,4.0,8.0,0.5,0.0,1.0,0.0,4.0,5.0,0.8,12.0,2.4,0.0,3.0,3.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,32.0,8.0,0.0,2.6666666666666665,0.0,0.0,,,,,,ok,ok
Jack Hanna,Lock Haven,Pennsylvania State Athletic,https://www.lockhavenathletics.com/sports/mens-basketball/stats/2025-2026,official_school_stats_page,"00 Hanna, Jack  00 Hanna, Jack 3 0.0 17 5.7 2 3 0.667 0 1 0.0 0 0 0.0 4 1.3 0 4 4 1.3 0 1 1 0 0 View Bio",3.0,17.1,5.7,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.3333333333333333,0.0,4.0,4.0,1.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,9.35672514619883,9.35672514619883,2.3391812865497075,0.0,0.0,2.3391812865497075,,,,,,ok,ok
Blaze Angellotti,Lock Haven,Pennsylvania State Athletic,https://www.lockhavenathletics.com/sports/mens-basketball/stats/2025-2026,official_school_stats_page,"30 Angellotti, Blaze  30 Angellotti, Blaze 6 0.0 19 3.2 1 3 0.333 0 0 0.0 0 0 0.0 2 0.3 1 1 2 0.3 0 0 0 1 0 View Bio",6.0,19.200000000000003,3.2,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,1.0,1.0,2.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.0,4.166666666666666,4.166666666666666,0.0,2.083333333333333,0.0,0.0,,,,,,ok,ok
Tommy Kelly,Lock Haven,Pennsylvania State Athletic,https://www.lockhavenathletics.com/sports/mens-basketball/stats/2025-2026,official_school_stats_page,"33 Kelly, Tommy  33 Kelly, Tommy 6 0.0 20 3.3 1 6 0.167 0 2 0.0 0 0 0.0 2 0.3 1 6 7 1.2 1 1 4 0 0 View Bio",6.0,19.799999999999997,3.3,1.0,6.0,0.167,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,1.0,6.0,7.0,1.1666666666666667,1.0,1.0,4.0,0.0,0.0,0.1666666666666666,0.6666666666666666,0.0,0.0,4.040404040404041,14.141414141414144,2.0202020202020203,0.0,0.0,8.080808080808081,,,,,,ok,ok
Kyle Benjamin,Millersville University,Pennsylvania State Athletic,https://millersvilleathletics.com/sports/mens-basketball/stats/2025,official_school_stats_page,"34 Benjamin, Kyle 3 0.0 10 3.3 1 2 0.5 0 1 0.0 0 0 0.0 2 0.7 0 1 1 0.3 0 1 2 0 0",3.0,10.0,3.3,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,8.080808080808081,4.040404040404041,4.040404040404041,0.0,0.0,8.080808080808081,,,,,,profile_stat_row_not_found,manual_review_ok
Ethan Benne,Millersville University,Pennsylvania State Athletic,https://millersvilleathletics.com/sports/mens-basketball/stats/2025,official_school_stats_page,"40 Benne, Ethan 6 0.0 12 2.0 0 5 0.0 0 3 0.0 2 2 1.0 2 0.3 0 5 5 0.8 1 0 0 1 0",6.0,12.0,2.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,0.3333333333333333,0.0,5.0,5.0,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.0,6.666666666666666,16.666666666666668,0.0,3.333333333333333,0.0,0.0,,,,,,profile_stat_row_not_found,manual_review_ok
Keith Jackson,Millersville University,Pennsylvania State Athletic,https://millersvilleathletics.com/sports/mens-basketball/stats/2025,official_school_stats_page,"20 Jackson, Keith 1 0.0 3 3.0 0 2 0.0 0 1 0.0 0 0 0.0 0 0.0 1 0 1 1.0 0 1 0 0 0",1.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.333333333333334,13.333333333333334,0.0,0.0,0.0,,,,,,profile_stat_row_not_found,manual_review_ok
Adam Barton,Pitt Johnstown,Pennsylvania State Athletic,https://pittjohnstownathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"07 Barton, Adam  07 Barton, Adam 6 0.0 35 5.8 5 11 0.455 2 4 0.5 1 2 0.5 13 2.2 6 8 14 2.3 6 1 6 1 1 View Bio",6.0,34.8,5.8,5.0,11.0,0.455,2.0,4.0,0.5,1.0,2.0,0.5,13.0,2.1666666666666665,6.0,8.0,14.0,2.3333333333333335,6.0,1.0,6.0,1.0,1.0,0.1666666666666666,1.0,0.1666666666666666,0.1666666666666666,14.942528735632182,16.091954022988507,1.1494252873563218,1.1494252873563218,1.1494252873563218,6.8965517241379315,,,,,,ok,ok
Marcel Finkley,Pitt Johnstown,Pennsylvania State Athletic,https://pittjohnstownathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"00 Finkley, Marcel  00 Finkley, Marcel 8 0.0 67 8.4 5 11 0.455 2 6 0.333 5 9 0.556 17 2.1 3 9 12 1.5 12 7 8 2 0 View Bio",8.0,67.2,8.4,5.0,11.0,0.455,2.0,6.0,0.333,5.0,9.0,0.556,17.0,2.125,3.0,9.0,12.0,1.5,12.0,7.0,8.0,2.0,0.0,0.875,1.0,0.25,0.0,10.11904761904762,7.142857142857142,4.166666666666666,1.1904761904761905,0.0,4.761904761904762,,,,,,ok,ok
Nate Sprajcar,Pitt Johnstown,Pennsylvania State Athletic,https://pittjohnstownathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"12 Sprajcar, Nate  12 Sprajcar, Nate 8 0.0 33 4.1 7 9 0.778 0 0 0.0 1 2 0.5 15 1.9 2 6 8 1.0 2 4 1 1 1 View Bio",8.0,32.8,4.1,7.0,9.0,0.778,0.0,0.0,0.0,1.0,2.0,0.5,15.0,1.875,2.0,6.0,8.0,1.0,2.0,4.0,1.0,1.0,1.0,0.5,0.125,0.125,0.125,18.29268292682927,9.756097560975611,4.878048780487806,1.2195121951219514,1.2195121951219514,1.2195121951219514,,,,,,ok,ok
Nathaniel Moore,Pitt Johnstown,Pennsylvania State Athletic,https://pittjohnstownathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"20 Moore, Nathaniel  20 Moore, Nathaniel 6 0.0 14 2.3 2 3 0.667 0 0 0.0 0 0 0.0 4 0.7 1 1 2 0.3 5 3 3 1 0 View Bio",6.0,13.8,2.3,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6666666666666666,1.0,1.0,2.0,0.3333333333333333,5.0,3.0,3.0,1.0,0.0,0.5,0.5,0.1666666666666666,0.0,11.594202898550725,5.797101449275362,8.695652173913045,2.898550724637681,0.0,8.695652173913045,,,,,,ok,ok
Craig Jarvis,Pitt Johnstown,Pennsylvania State Athletic,https://pittjohnstownathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"03 Jarvis, Craig  03 Jarvis, Craig 7 0.0 33 4.7 1 5 0.2 1 4 0.25 0 0 0.0 3 0.4 0 1 1 0.1 4 3 4 1 0 View Bio",7.0,32.9,4.7,1.0,5.0,0.2,1.0,4.0,0.25,0.0,0.0,0.0,3.0,0.4285714285714285,0.0,1.0,1.0,0.1428571428571428,4.0,3.0,4.0,1.0,0.0,0.4285714285714285,0.5714285714285714,0.1428571428571428,0.0,3.64741641337386,1.2158054711246198,3.64741641337386,1.2158054711246198,0.0,4.863221884498479,,,,,,ok,ok
