target_conference,player_name,player_slug,destination_school,destination_school_slug,first_big_west_season,big_west_porpag,barttorvik_bpm,barttorvik_obpm,barttorvik_dbpm,barttorvik_url,barttorvik_player_name,barttorvik_team,match_status,source_file
Atlantic 10,Jordan Derkack,jordan derkack,Dayton,dayton,2025-26,1.49999,1.77599,-0.209917,1.98591,https://barttorvik.com/playerstat.php?year=2026&p=76012,Jordan Derkack,Dayton,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Keonte Jones,keonte jones,Dayton,dayton,2025-26,1.2805,4.67242,0.247997,4.42443,https://barttorvik.com/playerstat.php?year=2026&p=77842,Keonte Jones,Dayton,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Dae Dae Grant,dae dae grant,Duquesne,duquesne,2022-23,3.24784,2.44095,3.12457,-0.683622,https://barttorvik.com/playerstat.php?year=2023&p=71926,Dae Dae Grant,Duquesne,matched_player_and_team,Bart data/trank_data_2023.csv
Atlantic 10,Tevin Brewer,tevin brewer,Duquesne,duquesne,2022-23,1.62641,-1.64329,0.847294,-2.49058,https://barttorvik.com/playerstat.php?year=2023&p=71571,Tevin Brewer,Duquesne,matched_player_and_team,Bart data/trank_data_2023.csv
Atlantic 10,Andrei Savrasov,andrei savrasov,Duquesne,duquesne,2023-24,1.36671,5.78347,2.13265,3.65082,https://barttorvik.com/playerstat.php?year=2024&p=71179,Andrei Savrasov,Duquesne,matched_player_and_team,Bart data/trank_data_2024.csv
Atlantic 10,Dusan Mahorcic,dusan mahorcic,Duquesne,duquesne,2023-24,0.55056,-3.20902,-2.85214,-0.35688,https://barttorvik.com/playerstat.php?year=2024&p=73375,Dusan Mahorcic,Duquesne,matched_player_and_team,Bart data/trank_data_2024.csv
Atlantic 10,Fousseyni Drame,fousseyni drame,Duquesne,duquesne,2023-24,1.6014,3.70775,0.911187,2.79656,https://barttorvik.com/playerstat.php?year=2024&p=71132,Fousseyni Drame,Duquesne,matched_player_and_team,Bart data/trank_data_2024.csv
Atlantic 10,Hassan Drame,hassan drame,Duquesne,duquesne,2023-24,0.275131,-0.211838,-1.62211,1.41027,https://barttorvik.com/playerstat.php?year=2024&p=70380,Hassan Drame,Duquesne,matched_player_and_team,Bart data/trank_data_2024.csv
Atlantic 10,Cameron Crawford,cameron crawford,Duquesne,duquesne,2024-25,1.23881,0.139825,0.278894,-0.139069,https://barttorvik.com/playerstat.php?year=2025&p=75648,Cameron Crawford,Duquesne,matched_player_and_team,Bart data/trank_data_2025.csv
Atlantic 10,Eli Wilborn,eli wilborn,Duquesne,duquesne,2024-25,0.907881,2.32413,-0.738567,3.06269,https://barttorvik.com/playerstat.php?year=2025&p=78112,Eli Wilborn,Duquesne,matched_player_and_team,Bart data/trank_data_2025.csv
Atlantic 10,Jahsean Corbett,jahsean corbett,Duquesne,duquesne,2024-25,0.823855,-1.00335,-1.27119,0.267835,https://barttorvik.com/playerstat.php?year=2025&p=75559,Jahsean Corbett,Duquesne,matched_player_and_team,Bart data/trank_data_2025.csv
Atlantic 10,Maximus Edwards,maximus edwards,Duquesne,duquesne,2024-25,1.11157,-0.551747,-0.635275,0.0835276,https://barttorvik.com/playerstat.php?year=2025&p=75171,Maximus Edwards,Duquesne,matched_player_and_team,Bart data/trank_data_2025.csv
Atlantic 10,Tre Dinkins,tre dinkins,Duquesne,duquesne,2024-25,2.78994,1.25857,2.74035,-1.48178,https://barttorvik.com/playerstat.php?year=2025&p=76078,Tre Dinkins,Duquesne,matched_player_and_team,Bart data/trank_data_2025.csv
Atlantic 10,Alex Williams,alex williams,Duquesne,duquesne,2025-26,1.70936,0.419719,1.53658,-1.11686,https://barttorvik.com/playerstat.php?year=2026&p=75371,Alex Williams,Duquesne,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Jimmie Williams,jimmie williams,Duquesne,duquesne,2025-26,2.66825,3.34697,2.69332,0.653648,https://barttorvik.com/playerstat.php?year=2026&p=127006,Jimmie Williams,Duquesne,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,John Hugley,john hugley,Duquesne,duquesne,2025-26,1.22452,-1.47026,-0.596548,-0.873716,https://barttorvik.com/playerstat.php?year=2026&p=72821,John Hugley IV,Duquesne,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Stef van Bussel,stef van bussel,Duquesne,duquesne,2025-26,-0.438785,-6.22851,-6.56871,0.340205,https://barttorvik.com/playerstat.php?year=2026&p=78488,Stef van Bussel,Duquesne,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Tarence Guinyard,tarence guinyard,Duquesne,duquesne,2025-26,3.52592,2.51922,3.76312,-1.24391,https://barttorvik.com/playerstat.php?year=2026&p=127229,Tarence Guinyard,Duquesne,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Khalid Moore,khalid moore,Fordham,fordham,2022-23,2.94385,1.83536,1.20713,0.628225,https://barttorvik.com/playerstat.php?year=2023&p=66414,Khalid Moore,Fordham,matched_player_and_team,Bart data/trank_data_2023.csv
Atlantic 10,Jackie Johnson,jackie johnson,Fordham,fordham,2024-25,3.03289,-0.706493,2.4342,-3.14069,https://barttorvik.com/playerstat.php?year=2025&p=75216,Jackie Johnson III,Fordham,matched_player_and_team,Bart data/trank_data_2025.csv
Atlantic 10,Akira Jacobs,akira jacobs,Fordham,fordham,2025-26,1.06648,-0.862388,-1.11648,0.254092,https://barttorvik.com/playerstat.php?year=2026&p=78347,Akira Jacobs,Fordham,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Jack Whitbourn,jack whitbourn,Fordham,fordham,2025-26,1.65207,-2.32064,-2.17675,-0.143885,https://barttorvik.com/playerstat.php?year=2026&p=127992,Jack Whitbourn,Fordham,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Marcus Greene,marcus greene,Fordham,fordham,2025-26,0.178327,-2.80433,-2.48336,-0.320969,https://barttorvik.com/playerstat.php?year=2026&p=74395,Marcus Greene,Fordham,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Rikus Schulte,rikus schulte,Fordham,fordham,2025-26,1.92458,3.82487,-0.0590154,3.88389,https://barttorvik.com/playerstat.php?year=2026&p=78953,Rikus Schulte,Fordham,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Keyshawn Hall,keyshawn hall,George Mason,george-mason,2023-24,3.16138,0.645042,0.382275,0.262767,https://barttorvik.com/playerstat.php?year=2024&p=76060,Keyshawn Hall,George Mason,matched_player_and_team,Bart data/trank_data_2024.csv
Atlantic 10,Tre Dinkins,tre dinkins,George Washington,george-washington,2025-26,1.71391,0.040917,2.24092,-2.20001,https://barttorvik.com/playerstat.php?year=2026&p=76078,Tre Dinkins,George Washington,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Fousseyni Drame,fousseyni drame,La Salle,la-salle,2022-23,1.21679,0.3809,-0.131808,0.512708,https://barttorvik.com/playerstat.php?year=2023&p=71132,Fousseyni Drame,La Salle,matched_player_and_team,Bart data/trank_data_2023.csv
Atlantic 10,Hassan Drame,hassan drame,La Salle,la-salle,2022-23,0.581612,-0.104031,-0.314215,0.210184,https://barttorvik.com/playerstat.php?year=2023&p=70380,Hassan Drame,La Salle,matched_player_and_team,Bart data/trank_data_2023.csv
Atlantic 10,Francis Nwaokorie,francis nwaokorie,Loyola Chicago,loyola-chicago,2024-25,1.39482,1.94802,1.06187,0.88615,https://barttorvik.com/playerstat.php?year=2025&p=74573,Francis Nwaokorie,Loyola Chicago,matched_player_and_team,Bart data/trank_data_2025.csv
Atlantic 10,Dominick Harris,dominick harris,Loyola Chicago,loyola-chicago,2025-26,-0.527898,-12.161,-6.45229,-5.70871,https://barttorvik.com/playerstat.php?year=2026&p=73787,Dominick Harris,Loyola Chicago,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Kayde Dotson,kayde dotson,Loyola Chicago,loyola-chicago,2025-26,1.56588,-1.80429,0.671478,-2.47577,https://barttorvik.com/playerstat.php?year=2026&p=127767,Kayde Dotson,Loyola Chicago,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Alex Crawford,alex crawford,Rhode Island,rhode-island,2025-26,-0.539686,-3.67553,-4.89527,1.21974,https://barttorvik.com/playerstat.php?year=2026&p=75039,Alex Crawford,Rhode Island,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Will Johnston,will johnston,Richmond,richmond,2025-26,1.55998,-0.837127,0.881583,-1.71871,https://barttorvik.com/playerstat.php?year=2026&p=76124,Will Johnston,Richmond,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Michael Meadows,michael meadows,Saint Louis,saint-louis,2023-24,0.624947,-3.5147,-0.183175,-3.33152,https://barttorvik.com/playerstat.php?year=2024&p=66127,Michael Meadows Jr.,Saint Louis,matched_player_and_team,Bart data/trank_data_2024.csv
Atlantic 10,Kilian Brockhoff,kilian brockhoff,Saint Louis,saint-louis,2024-25,-0.0473965,-6.25608,-3.7409,-2.51517,https://barttorvik.com/playerstat.php?year=2025&p=78392,Kilian Brockhoff,Saint Louis,matched_player_and_team,Bart data/trank_data_2025.csv
Atlantic 10,Quentin Jones,quentin jones,Saint Louis,saint-louis,2025-26,1.61403,3.25986,0.447171,2.81269,https://barttorvik.com/playerstat.php?year=2026&p=78610,Quentin Jones,Saint Louis,matched_player_and_team,Bart data/trank_data_2026.csv
Atlantic 10,Connor Odom,connor odom,VCU,vcu,2023-24,-0.378033,-47.1848,-34.7696,-12.4153,https://barttorvik.com/playerstat.php?year=2024&p=72337,Connor Odom,VCU,matched_player_and_team,Bart data/trank_data_2024.csv
Atlantic 10,Max Shulga,max shulga,VCU,vcu,2023-24,4.18961,5.85562,4.54266,1.31295,https://barttorvik.com/playerstat.php?year=2024&p=73607,Max Shulga,VCU,matched_player_and_team,Bart data/trank_data_2024.csv
Atlantic 10,Sean Bairstow,sean bairstow,VCU,vcu,2023-24,1.79094,-0.270059,-0.415027,0.144968,https://barttorvik.com/playerstat.php?year=2024&p=72045,Sean Bairstow,VCU,matched_player_and_team,Bart data/trank_data_2024.csv
American,Leland Walker,leland walker,Florida Atlantic,florida-atlantic,2024-25,0.953213,-2.38564,-0.846408,-1.53923,https://barttorvik.com/playerstat.php?year=2025&p=77436,Leland Walker,Florida Atlantic,matched_player_and_team,Bart data/trank_data_2025.csv
American,Ashton Hardaway,ashton hardaway,Memphis,memphis,2025-26,0.288009,1.23337,-1.27406,2.50743,https://barttorvik.com/playerstat.php?year=2026&p=78096,Ashton Hardaway,Memphis,matched_player_and_team,Bart data/trank_data_2026.csv
American,Will McClendon,will mcclendon,North Texas,north-texas,2025-26,3.04036,-0.556029,2.45864,-3.01467,https://barttorvik.com/playerstat.php?year=2026&p=74891,Will McClendon,North Texas,matched_player_and_team,Bart data/trank_data_2026.csv
American,Caden Powell,caden powell,Rice,rice,2024-25,2.65523,3.60893,2.15821,1.45072,https://barttorvik.com/playerstat.php?year=2025&p=76562,Caden Powell,Rice,matched_player_and_team,Bart data/trank_data_2025.csv
American,Jimmy Oladokun,jimmy oladokun,Rice,rice,2024-25,0.0726592,-3.58916,-3.2779,-0.31126,https://barttorvik.com/playerstat.php?year=2025&p=78674,Jimmy Oladokun Jr.,Rice,matched_player_and_team,Bart data/trank_data_2025.csv
American,Jefferson Koulibaly,jefferson koulibaly,SMU,smu,2022-23,-0.427269,-4.26855,-4.43548,0.166932,https://barttorvik.com/playerstat.php?year=2023&p=73307,Jefferson Koulibaly,SMU,matched_player_and_team,Bart data/trank_data_2023.csv
American,Elijah Gray,elijah gray,Temple,temple,2024-25,1.11915,-4.387,-1.54226,-2.84474,https://barttorvik.com/playerstat.php?year=2025&p=76542,Elijah Gray,Temple,matched_player_and_team,Bart data/trank_data_2025.csv
American,Jamal Mashburn,jamal mashburn,Temple,temple,2024-25,3.94696,-2.44504,1.97764,-4.42268,https://barttorvik.com/playerstat.php?year=2025&p=73453,"Jamal Mashburn, Jr.",Temple,matched_player_and_team,Bart data/trank_data_2025.csv
American,Kolby King,kolby king,Tulane,tulane,2023-24,1.79529,0.78074,1.29213,-0.511392,https://barttorvik.com/playerstat.php?year=2024&p=75883,Kolby King,Tulane,matched_player_and_team,Bart data/trank_data_2024.csv
American,Brian Amuneke,brian amuneke,Wichita State,wichita-state,2025-26,-0.0128825,-0.769892,-1.81421,1.04431,https://barttorvik.com/playerstat.php?year=2026&p=127172,Brian Amuneke,Wichita St.,matched_player_name_only,Bart data/trank_data_2026.csv
Missouri Valley,Cam Manyawu,cam manyawu,Drake,drake,2024-25,1.43303,5.94354,0.323393,5.62014,https://barttorvik.com/playerstat.php?year=2025&p=79003,Cam Manyawu,Drake,matched_player_and_team,Bart data/trank_data_2025.csv
Missouri Valley,Kael Combs,kael combs,Drake,drake,2024-25,0.661296,-1.58395,-1.77695,0.192994,https://barttorvik.com/playerstat.php?year=2025&p=79002,Kael Combs,Drake,matched_player_and_team,Bart data/trank_data_2025.csv
Missouri Valley,Braden Appelhans,braden appelhans,Drake,drake,2025-26,0.413337,-4.1457,-0.95715,-3.18855,https://barttorvik.com/playerstat.php?year=2026&p=76375,Braden Appelhans,Drake,matched_player_and_team,Bart data/trank_data_2026.csv
Missouri Valley,Tayshawn Comer,tayshawn comer,Evansville,evansville,2024-25,1.62869,-3.30797,-1.52275,-1.78522,https://barttorvik.com/playerstat.php?year=2025&p=77437,Tayshawn Comer,Evansville,matched_player_and_team,Bart data/trank_data_2025.csv
Missouri Valley,Dez White,dez white,Missouri State,missouri-state,2024-25,2.51088,0.286269,1.50083,-1.21456,https://barttorvik.com/playerstat.php?year=2025&p=78023,Dez White,Missouri St.,matched_player_name_only,Bart data/trank_data_2025.csv
Missouri Valley,Alden Applewhite,alden applewhite,Murray State,murray-state,2023-24,0.688755,-0.539318,0.383283,-0.922601,https://barttorvik.com/playerstat.php?year=2024&p=74749,Alden Applewhite,Murray St.,matched_player_name_only,Bart data/trank_data_2024.csv
Missouri Valley,Dylan Anderson,dylan anderson,Murray State,murray-state,2025-26,-0.171632,-2.62214,-3.36894,0.746799,https://barttorvik.com/playerstat.php?year=2026&p=76812,Dylan Anderson,Murray St.,matched_player_name_only,Bart data/trank_data_2026.csv
Missouri Valley,Javon Jackson,javon jackson,Murray State,murray-state,2025-26,2.68599,-1.14908,1.24333,-2.3924,https://barttorvik.com/playerstat.php?year=2026&p=79237,Javon Jackson,Murray St.,matched_player_name_only,Bart data/trank_data_2026.csv
Missouri Valley,Jefferson De La Cruz Monegro,jefferson de la cruz monegro,Valparaiso,valparaiso,2024-25,1.0303,-1.80304,-0.926705,-0.87633,https://barttorvik.com/playerstat.php?year=2025&p=76180,Jefferson De La Cruz Monegro,Valparaiso,matched_player_and_team,Bart data/trank_data_2025.csv
WCC,Aleksandar Gavalyugov,aleksandar gavalyugov,Santa Clara,santa-clara,2025-26,1.9676,0.938373,3.52281,-2.58444,https://barttorvik.com/playerstat.php?year=2026&p=127170,Sash Gavalyugov,Santa Clara,manual_local_bart_team_match,Bart data/trank_data_2026.csv
WCC,Juan Sebastian Gorosito,juan sebastian gorosito,San Diego,san-diego,2025-26,1.68914,-0.0917191,1.63311,-1.72483,https://barttorvik.com/playerstat.php?year=2026&p=77421,Juanse Gorosito,San Diego,manual_local_bart_team_match,Bart data/trank_data_2026.csv
Mountain West,Elijah Harkless,elijah harkless,UNLV,unlv,2022-23,4.00784,4.28775,3.89249,0.395254,https://barttorvik.com/playerstat.php?year=2023&p=66255,EJ Harkless,UNLV,manual_local_bart_team_match,Bart data/trank_data_2023.csv
WCC,MJ Amey,mj amey,Loyola Marymount,loyola-marymount,2024-25,0.764377,-0.930682,-0.938772,0.00808912,https://barttorvik.com/playerstat.php?year=2025&p=75346,Myron Amey Jr.,Loyola Marymount,manual_local_bart_team_match,Bart data/trank_data_2025.csv
WCC,Mike Saunders,mike saunders,Pepperdine,pepperdine,2024-25,-0.250192,,,,https://barttorvik.com/playerstat.php?year=2025&p=2450496,Mike Saunders Jr.,Pepperdine,manual_local_bart_team_match,Bart data/trank_data_2025.csv
Big West,"John Square, Jr.",john-square-jr,Cal State Fullerton,cal-state-fullerton,2022-23,0.524614,2.96613,-1.66353,4.62966,https://barttorvik.com/playerstat.php?year=2023&p=73586,John Mikey Square,Cal St. Fullerton,manual_local_bart_alias_match,Bart data/trank_data_2023.csv
WCC,Yuto Yamanouchi,yuto yamanouchi,Portland,portland,2023-24,1.0224,-2.54021,-1.36458,-1.17563,https://barttorvik.com/playerstat.php?year=2024&p=77144,Yuto Yamanouchi-Williams,Portland,manual_local_bart_team_match,Bart data/trank_data_2024.csv
Mountain West,Daniel Akin,daniel akin,Utah State,utah-state,2022-23,3.46181,4.37312,1.94165,2.43146,https://barttorvik.com/playerstat.php?year=2023&p=50718,Dan Akin,Utah St.,manual_local_bart_team_match,Bart data/trank_data_2023.csv
Big West,Joshua Ward,joshua-ward,Cal State Fullerton,cal-state-fullerton,2025-26,2.14099,1.64966,0.93444,0.715218,https://barttorvik.com/playerstat.php?year=2026&p=133900,Josh Ward,Cal St. Fullerton,manual_local_bart_alias_match,Bart data/trank_data_2026.csv
Big West,J.P. Moorman II,jp-moorman-ii,UC Riverside,uc-riverside,2021-22,1.89196,-0.106994,0.232863,-0.339857,https://barttorvik.com/playerstat.php?year=2022&p=50801,JP Moorman II,UC Riverside,manual_local_bart_team_match,Bart data/trank_data_2022.csv
Atlantic 10,Joseph Reece,joseph reece,Duquesne,duquesne,2022-23,2.04083,4.04392,1.95388,2.09004,https://barttorvik.com/playerstat.php?year=2023&p=66364,Joe Reece,Duquesne,manual_local_bart_team_match,Bart data/trank_data_2023.csv
Mountain West,Reese Dixon-Waters,reese dixon waters,San Diego State,san-diego-state,2023-24,1.71277,1.56212,0.350813,1.21131,https://barttorvik.com/playerstat.php?year=2024&p=74185,Reese Waters,San Diego St.,manual_local_bart_team_match,Bart data/trank_data_2024.csv
Atlantic 10,Desmond Watson,desmond watson,Loyola Chicago,loyola-chicago,2023-24,1.88525,1.96336,0.910889,1.05247,https://barttorvik.com/playerstat.php?year=2024&p=74814,Des Watson,Loyola Chicago,manual_local_bart_team_match,Bart data/trank_data_2024.csv
Mountain West,C.J. Noland,c j noland,New Mexico,new-mexico,2024-25,1.32121,3.54105,1.43352,2.10753,https://barttorvik.com/playerstat.php?year=2025&p=74730,CJ Noland,New Mexico,manual_local_bart_team_match,Bart data/trank_data_2025.csv
Big West,Josh O'Garro,josh-ogarro,Cal State Northridge,cal-state-northridge,2025-26,1.46583,1.22978,-0.204647,1.43443,https://barttorvik.com/playerstat.php?year=2026&p=72786,Joshua O'Garro,Cal St. Northridge,manual_local_bart_alias_match,Bart data/trank_data_2026.csv
